Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",34,130,3.84,27
"Mar 19, 2013",31,64,2.05,26
"Mar 18, 2013",55,160,2.90,43
"Mar 17, 2013",27,96,3.55,20
"Mar 16, 2013",26,67,2.56,21
"Mar 15, 2013",30,109,3.63,21
"Mar 14, 2013",27,94,3.47,22
"Mar 13, 2013",22,45,2.05,19
"Mar 12, 2013",18,62,3.45,14
"Mar 11, 2013",28,71,2.52,24
"Mar 10, 2013",41,116,2.82,31
"Mar 09, 2013",18,43,2.40,16
"Mar 08, 2013",19,47,2.50,17
"Mar 07, 2013",31,61,1.98,22
"Mar 06, 2013",26,58,2.25,22
"Mar 05, 2013",34,116,3.40,30
"Mar 04, 2013",41,96,2.34,33
"Mar 03, 2013",48,129,2.69,38
"Mar 02, 2013",22,86,3.90,19
"Mar 01, 2013",21,56,2.65,20
"Feb 28, 2013",44,137,3.10,37
"Feb 27, 2013",69,206,2.99,60
"Feb 26, 2013",43,156,3.63,37
"Feb 25, 2013",58,182,3.14,45
"Feb 24, 2013",59,164,2.78,42
"Feb 23, 2013",49,186,3.80,40
"Feb 22, 2013",48,134,2.80,37
"Feb 21, 2013",73,227,3.10,55
"Feb 20, 2013",84,262,3.12,63
"Feb 19, 2013",61,221,3.63,49
"Feb 18, 2013",87,251,2.88,69
"Feb 17, 2013",68,231,3.39,53
"Feb 16, 2013",33,103,3.12,27
"Feb 15, 2013",33,82,2.49,21
"Feb 14, 2013",48,158,3.30,37
"Feb 13, 2013",74,267,3.60,65
"Feb 12, 2013",46,155,3.37,44
"Feb 11, 2013",56,162,2.89,48
"Feb 10, 2013",44,99,2.25,38
"Feb 09, 2013",40,101,2.53,34
"Feb 08, 2013",15,42,2.80,12
"Feb 07, 2013",32,87,2.72,31
"Feb 06, 2013",29,81,2.79,29
"Feb 05, 2013",45,130,2.88,37
"Feb 04, 2013",26,93,3.58,19
"Feb 03, 2013",34,149,4.39,30
"Feb 02, 2013",19,46,2.43,16
"Feb 01, 2013",35,130,3.73,29
"Jan 31, 2013",37,123,3.31,32
"Jan 30, 2013",47,142,3.03,43
"Jan 29, 2013",33,97,2.93,28
"Jan 28, 2013",30,87,2.89,27
"Jan 27, 2013",35,119,3.40,30
"Jan 26, 2013",14,31,2.23,12
"Jan 25, 2013",23,95,4.12,20
"Jan 24, 2013",35,72,2.06,27
"Jan 23, 2013",13,42,3.26,11
"Jan 22, 2013",37,123,3.32,24
"Jan 21, 2013",42,113,2.70,32
"Jan 20, 2013",29,119,4.10,27
"Jan 19, 2013",34,109,3.20,25
"Jan 18, 2013",33,118,3.59,28
"Jan 17, 2013",47,130,2.76,38
"Jan 16, 2013",29,68,2.35,24
"Jan 15, 2013",37,112,3.02,32
"Jan 14, 2013",66,162,2.46,53
"Jan 13, 2013",108,427,3.95,86
"Jan 12, 2013",48,144,3.01,34
"Jan 11, 2013",41,93,2.28,30
"Jan 10, 2013",52,152,2.93,47
"Jan 09, 2013",52,167,3.21,41
"Jan 08, 2013",66,186,2.81,50
"Jan 07, 2013",61,173,2.84,48
"Jan 06, 2013",48,134,2.80,37
"Jan 05, 2013",31,101,3.27,27
"Jan 04, 2013",35,138,3.93,32
"Jan 03, 2013",36,99,2.76,28
