Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",1,3,2.89,1
"Mar 19, 2013",1,3,2.51,1
"Mar 18, 2013",0,0,0.00,0
"Mar 17, 2013",1,1,0.58,1
"Mar 16, 2013",1,1,0.90,1
"Mar 15, 2013",1,1,0.50,1
"Mar 14, 2013",1,1,1.09,1
"Mar 13, 2013",2,13,6.44,1
"Mar 12, 2013",1,7,7.08,1
"Mar 11, 2013",3,12,3.89,3
"Mar 10, 2013",2,3,1.63,2
"Mar 09, 2013",3,20,6.77,3
"Mar 08, 2013",2,7,3.25,2
"Mar 07, 2013",1,0,0.49,1
"Mar 06, 2013",0,0,0.00,0
"Mar 05, 2013",1,0,0.28,1
"Mar 04, 2013",0,0,0.00,0
"Mar 03, 2013",2,2,1.06,2
"Mar 02, 2013",2,9,4.53,1
"Mar 01, 2013",1,6,5.92,1
"Feb 28, 2013",1,1,0.51,0
"Feb 27, 2013",4,12,2.89,3
"Feb 26, 2013",2,11,5.63,2
"Feb 25, 2013",3,4,1.17,3
"Feb 24, 2013",2,6,2.90,1
"Feb 23, 2013",4,12,2.88,4
"Feb 22, 2013",0,0,0.00,0
"Feb 21, 2013",3,12,4.07,3
"Feb 20, 2013",3,22,7.17,3
"Feb 19, 2013",0,0,0.00,0
"Feb 18, 2013",1,3,3.26,1
"Feb 17, 2013",2,12,5.80,2
"Feb 16, 2013",1,0,0.49,1
"Feb 15, 2013",0,0,0.00,0
"Feb 14, 2013",1,0,0.33,1
"Feb 13, 2013",1,0,0.13,1
"Feb 12, 2013",1,0,0.16,1
"Feb 11, 2013",2,0,0.23,2
"Feb 10, 2013",1,0,0.33,1
"Feb 09, 2013",0,0,0.00,0
"Feb 08, 2013",1,0,0.33,1
"Feb 07, 2013",5,11,2.11,5
"Feb 06, 2013",6,26,4.27,4
"Feb 05, 2013",2,2,1.08,2
"Feb 04, 2013",2,8,4.02,2
"Feb 03, 2013",3,21,6.98,3
"Feb 02, 2013",0,0,0.00,0
"Feb 01, 2013",2,1,0.54,2
"Jan 31, 2013",4,11,2.78,3
"Jan 30, 2013",4,8,2.08,3
"Jan 29, 2013",5,36,7.27,4
"Jan 28, 2013",1,11,10.93,0
"Jan 27, 2013",4,12,2.91,4
"Jan 26, 2013",2,0,0.24,2
"Jan 25, 2013",1,0,0.34,1
"Jan 24, 2013",6,7,1.11,5
"Jan 23, 2013",3,3,1.12,3
"Jan 22, 2013",3,10,3.48,2
"Jan 21, 2013",5,9,1.81,4
"Jan 20, 2013",1,11,10.57,1
"Jan 19, 2013",0,0,0.00,0
"Jan 18, 2013",2,1,0.53,2
"Jan 17, 2013",1,10,9.86,1
"Jan 16, 2013",2,22,10.93,2
"Jan 15, 2013",8,5,0.59,2
"Jan 14, 2013",2,7,3.48,2
"Jan 13, 2013",2,11,5.49,2
"Jan 12, 2013",3,0,0.16,2
"Jan 11, 2013",1,5,5.21,1
"Jan 10, 2013",3,0,0.11,2
"Jan 09, 2013",0,0,0.00,0
"Jan 08, 2013",1,0,0.37,1
"Jan 07, 2013",0,0,0.00,0
"Jan 06, 2013",0,0,0.00,0
"Jan 05, 2013",0,0,0.00,0
"Jan 04, 2013",2,1,0.72,1
"Jan 03, 2013",2,0,0.25,2
"Jan 02, 2013",2,4,2.17,1
"Jan 01, 2013",1,1,0.90,1
"Dec 31, 2012",0,0,0.00,0
"Dec 30, 2012",1,11,10.92,1
"Dec 29, 2012",2,12,6.24,2
"Dec 28, 2012",2,1,0.28,1
"Dec 27, 2012",1,0,0.00,1
"Dec 26, 2012",1,0,0.07,1
"Dec 25, 2012",1,0,0.16,1
"Dec 24, 2012",2,10,4.83,2
"Dec 23, 2012",1,0,0.07,1
"Dec 22, 2012",1,0,0.42,1
"Dec 21, 2012",3,18,6.02,2
"Dec 20, 2012",2,1,0.29,2
"Dec 19, 2012",4,29,7.36,2
"Dec 18, 2012",6,22,3.65,4
"Dec 17, 2012",3,15,5.13,2
"Dec 16, 2012",1,0,0.48,1
"Dec 15, 2012",0,0,0.00,0
"Dec 14, 2012",1,7,6.83,1
"Dec 13, 2012",1,1,1.39,1
"Dec 12, 2012",3,0,0.13,2
"Dec 11, 2012",4,2,0.43,4
"Dec 10, 2012",6,2,0.36,1
"Dec 09, 2012",4,13,3.32,3
"Dec 08, 2012",3,28,9.17,3
"Dec 07, 2012",3,1,0.37,3
"Dec 06, 2012",2,0,0.08,1
"Dec 05, 2012",0,0,0.00,0
"Dec 04, 2012",1,1,1.12,1
"Dec 03, 2012",0,0,0.00,0
"Dec 02, 2012",3,1,0.46,3
"Dec 01, 2012",7,12,1.75,3
"Nov 30, 2012",1,2,1.59,1
"Nov 29, 2012",3,12,3.96,3
"Nov 28, 2012",4,12,2.91,3
"Nov 27, 2012",1,3,3.02,1
"Nov 26, 2012",1,0,0.00,1
"Nov 25, 2012",6,32,5.33,6
