Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",21,83,3.94,16
"Mar 19, 2013",13,25,1.89,11
"Mar 18, 2013",12,17,1.45,10
"Mar 17, 2013",14,51,3.64,10
"Mar 16, 2013",4,18,4.55,3
"Mar 15, 2013",7,19,2.71,4
"Mar 14, 2013",6,24,4.06,4
"Mar 13, 2013",4,8,1.91,3
"Mar 12, 2013",6,35,5.90,5
"Mar 11, 2013",5,21,4.14,5
"Mar 10, 2013",9,15,1.71,8
"Mar 09, 2013",7,30,4.30,7
"Mar 08, 2013",6,19,3.15,6
"Mar 07, 2013",13,34,2.61,8
"Mar 06, 2013",10,30,2.97,7
"Mar 05, 2013",11,43,3.89,8
"Mar 04, 2013",20,56,2.82,16
"Mar 03, 2013",12,56,4.66,7
"Mar 02, 2013",3,7,2.28,2
"Mar 01, 2013",6,6,1.02,6
"Feb 28, 2013",15,54,3.60,13
"Feb 27, 2013",20,51,2.55,18
"Feb 26, 2013",14,31,2.24,11
"Feb 25, 2013",19,79,4.16,16
"Feb 24, 2013",9,34,3.80,5
"Feb 23, 2013",7,12,1.76,6
"Feb 22, 2013",8,46,5.74,6
"Feb 21, 2013",12,43,3.59,12
"Feb 20, 2013",25,102,4.07,18
"Feb 19, 2013",32,141,4.42,22
"Feb 18, 2013",26,112,4.32,20
"Feb 17, 2013",19,69,3.65,19
"Feb 16, 2013",8,23,2.89,8
"Feb 15, 2013",10,28,2.79,9
"Feb 14, 2013",10,28,2.84,9
"Feb 13, 2013",17,54,3.20,14
"Feb 12, 2013",12,55,4.59,10
"Feb 11, 2013",21,89,4.23,18
"Feb 10, 2013",12,18,1.48,7
"Feb 09, 2013",12,54,4.54,6
"Feb 08, 2013",9,41,4.57,8
"Feb 07, 2013",9,42,4.70,9
"Feb 06, 2013",20,61,3.03,18
"Feb 05, 2013",9,26,2.90,9
"Feb 04, 2013",16,83,5.18,11
"Feb 03, 2013",15,16,1.10,11
"Feb 02, 2013",6,39,6.47,4
"Feb 01, 2013",5,26,5.14,4
"Jan 31, 2013",10,59,5.88,10
"Jan 30, 2013",11,61,5.56,8
"Jan 29, 2013",11,63,5.73,10
"Jan 28, 2013",16,36,2.22,11
"Jan 27, 2013",11,61,5.59,8
"Jan 26, 2013",4,20,5.07,4
"Jan 25, 2013",6,24,3.95,5
"Jan 24, 2013",13,34,2.65,9
"Jan 23, 2013",12,61,5.08,12
"Jan 22, 2013",21,56,2.65,14
"Jan 21, 2013",6,22,3.68,5
"Jan 20, 2013",11,53,4.86,5
"Jan 19, 2013",7,19,2.72,6
"Jan 18, 2013",7,7,1.06,4
"Jan 17, 2013",8,17,2.13,8
"Jan 16, 2013",7,37,5.33,6
"Jan 15, 2013",2,1,0.73,1
"Jan 14, 2013",14,42,2.98,12
"Jan 13, 2013",6,26,4.29,5
"Jan 12, 2013",4,7,1.70,3
"Jan 11, 2013",5,24,4.72,5
"Jan 10, 2013",14,33,2.34,13
"Jan 09, 2013",9,37,4.12,6
"Jan 08, 2013",14,48,3.42,12
"Jan 07, 2013",12,22,1.87,10
"Jan 06, 2013",12,34,2.86,10
"Jan 05, 2013",5,21,4.17,5
"Jan 04, 2013",9,38,4.19,9
"Jan 03, 2013",13,58,4.46,9
"Jan 02, 2013",7,24,3.36,4
"Jan 01, 2013",5,16,3.16,5
"Dec 31, 2012",1,2,1.82,1
"Dec 30, 2012",3,14,4.76,3
"Dec 29, 2012",6,59,9.76,5
"Dec 28, 2012",5,16,3.25,5
"Dec 27, 2012",4,13,3.30,4
"Dec 26, 2012",2,16,8.08,2
"Dec 25, 2012",2,7,3.32,1
"Dec 24, 2012",1,0,0.16,1
"Dec 23, 2012",8,27,3.39,6
"Dec 22, 2012",1,0,0.00,1
"Dec 21, 2012",1,0,0.17,1
"Dec 20, 2012",1,9,8.72,1
