Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",14,68,4.82,14
"Mar 19, 2013",19,51,2.70,11
"Mar 18, 2013",18,80,4.46,17
"Mar 17, 2013",7,35,4.99,7
"Mar 16, 2013",5,7,1.48,5
"Mar 15, 2013",10,20,2.05,10
"Mar 14, 2013",7,19,2.73,7
"Mar 13, 2013",19,55,2.87,17
"Mar 12, 2013",18,46,2.58,14
"Mar 11, 2013",10,41,4.11,10
"Mar 10, 2013",7,39,5.63,6
"Mar 09, 2013",8,33,4.18,5
"Mar 08, 2013",7,25,3.56,5
"Mar 07, 2013",15,58,3.85,11
"Mar 06, 2013",10,25,2.48,9
"Mar 05, 2013",16,62,3.86,11
"Mar 04, 2013",19,68,3.59,15
"Mar 03, 2013",13,64,4.89,10
"Mar 02, 2013",11,46,4.16,11
"Mar 01, 2013",5,24,4.72,4
"Feb 28, 2013",12,24,1.99,9
"Feb 27, 2013",11,48,4.34,10
"Feb 26, 2013",17,48,2.80,12
"Feb 25, 2013",11,78,7.13,9
"Feb 24, 2013",11,44,4.01,9
"Feb 23, 2013",14,37,2.66,12
"Feb 22, 2013",8,18,2.26,6
"Feb 21, 2013",12,64,5.32,8
"Feb 20, 2013",5,26,5.15,5
"Feb 19, 2013",13,44,3.37,11
"Feb 18, 2013",14,91,6.50,13
"Feb 17, 2013",13,33,2.52,13
"Feb 16, 2013",9,18,2.05,7
"Feb 15, 2013",5,22,4.42,3
"Feb 14, 2013",12,32,2.68,10
"Feb 13, 2013",13,52,3.98,10
"Feb 12, 2013",10,28,2.76,10
"Feb 11, 2013",11,27,2.49,8
"Feb 10, 2013",16,46,2.87,15
"Feb 09, 2013",7,16,2.30,6
"Feb 08, 2013",8,25,3.13,7
"Feb 07, 2013",14,50,3.57,12
"Feb 06, 2013",15,90,5.97,13
"Feb 05, 2013",19,82,4.30,14
"Feb 04, 2013",8,51,6.34,8
"Feb 03, 2013",18,51,2.82,14
"Feb 02, 2013",8,24,3.03,6
"Feb 01, 2013",5,21,4.29,3
"Jan 31, 2013",12,53,4.46,7
"Jan 30, 2013",13,53,4.11,11
"Jan 29, 2013",8,36,4.56,7
"Jan 28, 2013",7,32,4.51,6
"Jan 27, 2013",11,37,3.34,7
"Jan 26, 2013",8,19,2.42,6
"Jan 25, 2013",10,30,2.99,8
"Jan 24, 2013",16,65,4.08,11
"Jan 23, 2013",9,45,5.04,9
"Jan 22, 2013",18,51,2.84,12
"Jan 21, 2013",21,44,2.12,14
"Jan 20, 2013",10,38,3.76,7
"Jan 19, 2013",17,47,2.75,15
"Jan 18, 2013",7,37,5.22,5
"Jan 17, 2013",19,77,4.08,12
"Jan 16, 2013",5,31,6.27,5
"Jan 15, 2013",18,66,3.69,15
"Jan 14, 2013",18,73,4.08,15
"Jan 13, 2013",18,46,2.58,14
"Jan 12, 2013",8,50,6.27,8
"Jan 11, 2013",33,109,3.29,11
"Jan 10, 2013",25,93,3.71,4
"Jan 09, 2013",24,73,3.06,17
"Jan 08, 2013",16,50,3.14,14
"Jan 07, 2013",16,77,4.78,11
"Jan 06, 2013",16,67,4.22,15
"Jan 05, 2013",6,11,1.90,6
