Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",12,41,3.39,11
"Mar 19, 2013",11,48,4.37,8
"Mar 18, 2013",15,73,4.86,13
"Mar 17, 2013",15,54,3.63,11
"Mar 16, 2013",17,57,3.36,14
"Mar 15, 2013",6,9,1.58,6
"Mar 14, 2013",8,13,1.68,7
"Mar 13, 2013",9,20,2.17,6
"Mar 12, 2013",7,20,2.88,6
"Mar 11, 2013",19,61,3.23,16
"Mar 10, 2013",20,58,2.91,12
"Mar 09, 2013",10,48,4.75,6
"Mar 08, 2013",12,45,3.73,10
"Mar 07, 2013",14,44,3.16,11
"Mar 06, 2013",11,47,4.27,10
"Mar 05, 2013",27,76,2.83,20
"Mar 04, 2013",23,63,2.75,17
"Mar 03, 2013",14,36,2.58,13
"Mar 02, 2013",11,30,2.72,10
"Mar 01, 2013",13,57,4.37,13
"Feb 28, 2013",15,54,3.57,7
"Feb 27, 2013",11,10,0.95,8
"Feb 26, 2013",10,31,3.15,9
"Feb 25, 2013",16,82,5.10,13
"Feb 24, 2013",16,82,5.10,13
"Feb 23, 2013",19,53,2.77,15
"Feb 22, 2013",11,27,2.42,10
"Feb 21, 2013",21,70,3.32,13
"Feb 20, 2013",17,49,2.87,14
"Feb 19, 2013",21,117,5.57,19
"Feb 18, 2013",18,51,2.81,12
"Feb 17, 2013",27,101,3.73,22
"Feb 16, 2013",10,29,2.92,8
"Feb 15, 2013",9,8,0.88,8
"Feb 14, 2013",11,46,4.19,11
"Feb 13, 2013",27,109,4.04,16
"Feb 12, 2013",15,50,3.31,14
"Feb 11, 2013",18,80,4.46,14
"Feb 10, 2013",12,27,2.26,9
"Feb 09, 2013",14,37,2.66,11
"Feb 08, 2013",8,36,4.44,6
"Feb 07, 2013",11,52,4.71,10
"Feb 06, 2013",10,33,3.31,9
"Feb 05, 2013",24,47,1.97,23
"Feb 04, 2013",21,54,2.57,17
"Feb 03, 2013",11,19,1.70,10
"Feb 02, 2013",24,98,4.08,12
"Feb 01, 2013",16,63,3.93,12
"Jan 31, 2013",14,25,1.76,12
"Jan 30, 2013",21,44,2.11,19
"Jan 29, 2013",17,76,4.46,16
"Jan 28, 2013",24,102,4.26,19
"Jan 27, 2013",31,91,2.92,23
"Jan 26, 2013",9,50,5.51,8
"Jan 25, 2013",11,33,3.04,9
"Jan 24, 2013",18,38,2.10,14
"Jan 23, 2013",28,116,4.16,18
"Jan 22, 2013",26,78,3.00,20
"Jan 21, 2013",16,49,3.05,13
"Jan 20, 2013",20,75,3.73,18
"Jan 19, 2013",25,100,4.00,17
"Jan 18, 2013",14,43,3.10,11
"Jan 17, 2013",21,40,1.92,18
"Jan 16, 2013",23,43,1.87,13
"Jan 15, 2013",14,65,4.62,11
"Jan 14, 2013",26,129,4.96,20
"Jan 13, 2013",38,170,4.47,27
"Jan 12, 2013",22,87,3.94,19
"Jan 11, 2013",13,33,2.57,11
"Jan 10, 2013",14,28,2.00,13
"Jan 09, 2013",23,57,2.50,15
"Jan 08, 2013",14,49,3.48,12
"Jan 07, 2013",12,54,4.46,9
"Jan 06, 2013",12,40,3.30,10
"Jan 05, 2013",4,11,2.86,3
"Jan 04, 2013",16,54,3.38,11
"Jan 03, 2013",19,39,2.03,15
"Jan 02, 2013",16,21,1.33,14
"Jan 01, 2013",1,2,1.84,1
"Dec 31, 2012",10,35,3.45,7
"Dec 30, 2012",12,33,2.72,7
"Dec 29, 2012",9,31,3.47,6
"Dec 28, 2012",8,8,1.03,6
"Dec 27, 2012",11,28,2.51,8
"Dec 26, 2012",10,25,2.53,9
"Dec 25, 2012",6,3,0.52,3
"Dec 24, 2012",13,41,3.18,9
"Dec 23, 2012",10,20,1.98,6
"Dec 22, 2012",10,25,2.54,9
"Dec 21, 2012",19,51,2.71,12
"Dec 20, 2012",5,10,2.00,4
"Dec 19, 2012",10,28,2.82,7
"Dec 18, 2012",27,86,3.17,21
"Dec 17, 2012",31,94,3.04,23
"Dec 16, 2012",34,118,3.48,30
"Dec 15, 2012",16,65,4.09,14
"Dec 14, 2012",14,69,4.95,11
"Dec 13, 2012",22,62,2.82,19
"Dec 12, 2012",26,88,3.38,22
"Dec 11, 2012",24,81,3.37,18
"Dec 10, 2012",24,48,2.02,22
"Dec 09, 2012",31,94,3.04,28
"Dec 08, 2012",14,18,1.28,11
"Dec 07, 2012",17,46,2.72,13
"Dec 06, 2012",19,56,2.96,17
"Dec 05, 2012",27,71,2.62,24
"Dec 04, 2012",31,85,2.74,23
"Dec 03, 2012",24,110,4.60,22
"Dec 02, 2012",26,63,2.44,22
"Dec 01, 2012",17,69,4.06,15
"Nov 30, 2012",30,100,3.32,24
"Nov 29, 2012",24,80,3.33,23
"Nov 28, 2012",43,185,4.31,30
"Nov 27, 2012",33,121,3.66,24
"Nov 26, 2012",22,63,2.89,19
"Nov 25, 2012",44,152,3.45,40
"Nov 24, 2012",15,43,2.85,13
"Nov 23, 2012",18,74,4.14,14
"Nov 22, 2012",22,81,3.70,18
"Nov 21, 2012",31,93,2.99,20
"Nov 20, 2012",23,100,4.34,23
"Nov 19, 2012",24,111,4.65,21
"Nov 18, 2012",35,138,3.95,29
"Nov 17, 2012",12,64,5.31,8
"Nov 16, 2012",16,76,4.73,13
"Nov 15, 2012",26,116,4.45,23
"Nov 14, 2012",17,24,1.41,16
"Nov 13, 2012",28,120,4.29,23
"Nov 12, 2012",39,125,3.20,34
"Nov 11, 2012",29,137,4.73,24
"Nov 10, 2012",24,97,4.06,22
"Nov 09, 2012",18,33,1.82,18
"Nov 08, 2012",26,110,4.23,22
"Nov 07, 2012",31,107,3.44,24
"Nov 06, 2012",33,125,3.79,26
"Nov 05, 2012",39,126,3.23,28
"Nov 04, 2012",31,97,3.14,27
"Nov 03, 2012",37,126,3.39,29
"Nov 02, 2012",29,70,2.42,26
"Nov 01, 2012",20,60,3.02,18
"Oct 31, 2012",22,158,7.18,19
"Oct 30, 2012",41,106,2.58,31
"Oct 29, 2012",23,91,3.98,19
"Oct 28, 2012",27,104,3.85,26
"Oct 27, 2012",21,90,4.30,17
"Oct 26, 2012",13,39,2.98,13
"Oct 25, 2012",31,62,2.02,21
"Oct 24, 2012",32,125,3.91,24
"Oct 23, 2012",24,102,4.25,21
"Oct 22, 2012",35,144,4.10,30
"Oct 21, 2012",64,245,3.83,40
"Oct 20, 2012",22,81,3.68,16
"Oct 19, 2012",21,88,4.18,19
"Oct 18, 2012",38,145,3.82,30
"Oct 17, 2012",34,103,3.04,27
"Oct 16, 2012",32,78,2.44,24
"Oct 15, 2012",41,141,3.43,29
"Oct 14, 2012",33,86,2.61,27
"Oct 13, 2012",38,156,4.10,30
"Oct 12, 2012",23,68,2.95,17
"Oct 11, 2012",30,135,4.50,22
"Oct 10, 2012",23,71,3.07,18
"Oct 09, 2012",32,134,4.19,28
"Oct 08, 2012",43,111,2.58,36
"Oct 07, 2012",18,60,3.31,14
"Oct 06, 2012",21,89,4.26,15
"Oct 05, 2012",21,66,3.14,18
"Oct 04, 2012",24,79,3.31,20
"Oct 03, 2012",35,78,2.24,31
"Oct 02, 2012",24,68,2.84,19
"Oct 01, 2012",40,189,4.73,28
"Sep 30, 2012",24,80,3.35,21
"Sep 29, 2012",22,88,3.98,16
"Sep 28, 2012",20,104,5.21,17
"Sep 27, 2012",26,88,3.37,23
"Sep 26, 2012",36,102,2.82,27
"Sep 25, 2012",32,97,3.04,27
"Sep 24, 2012",28,113,4.02,23
"Sep 23, 2012",29,88,3.02,22
"Sep 22, 2012",26,107,4.12,17
"Sep 21, 2012",22,60,2.74,19
"Sep 20, 2012",41,81,1.98,32
"Sep 19, 2012",16,44,2.73,12
"Sep 18, 2012",17,61,3.61,12
"Sep 17, 2012",25,86,3.45,21
"Sep 16, 2012",26,93,3.57,20
"Sep 15, 2012",18,64,3.56,10
"Sep 14, 2012",23,81,3.54,16
"Sep 13, 2012",27,123,4.54,23
"Sep 12, 2012",18,57,3.14,13
"Sep 11, 2012",28,55,1.95,23
"Sep 10, 2012",11,46,4.15,8
"Sep 09, 2012",11,17,1.55,7
"Sep 08, 2012",9,54,5.95,7
"Sep 07, 2012",9,58,6.43,6
