Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",39,126,3.23,30
"Mar 19, 2013",45,163,3.61,37
"Mar 18, 2013",46,227,4.94,36
"Mar 17, 2013",46,169,3.67,36
"Mar 16, 2013",23,123,5.34,18
"Mar 15, 2013",24,92,3.83,16
"Mar 14, 2013",23,89,3.89,21
"Mar 13, 2013",24,127,5.31,19
"Mar 12, 2013",23,94,4.09,19
"Mar 11, 2013",20,72,3.62,17
"Mar 10, 2013",21,93,4.42,17
"Mar 09, 2013",17,97,5.70,15
"Mar 08, 2013",9,46,5.07,9
"Mar 07, 2013",35,125,3.58,30
"Mar 06, 2013",25,89,3.55,22
"Mar 05, 2013",34,183,5.37,29
"Mar 04, 2013",20,76,3.78,15
"Mar 03, 2013",35,132,3.76,22
"Mar 02, 2013",18,73,4.07,16
"Mar 01, 2013",14,59,4.24,12
"Feb 28, 2013",23,85,3.71,17
"Feb 27, 2013",24,170,7.09,19
"Feb 26, 2013",22,129,5.86,20
"Feb 25, 2013",40,186,4.65,34
"Feb 24, 2013",37,179,4.84,26
"Feb 23, 2013",25,118,4.73,16
"Feb 22, 2013",24,97,4.03,20
"Feb 21, 2013",22,91,4.12,17
"Feb 20, 2013",41,184,4.48,36
"Feb 19, 2013",49,177,3.61,40
"Feb 18, 2013",35,143,4.10,29
"Feb 17, 2013",26,131,5.03,21
"Feb 16, 2013",31,141,4.56,25
"Feb 15, 2013",20,84,4.22,17
"Feb 14, 2013",25,110,4.41,22
"Feb 13, 2013",26,103,3.96,22
"Feb 12, 2013",43,138,3.21,35
"Feb 11, 2013",35,180,5.15,30
"Feb 10, 2013",31,89,2.86,29
"Feb 09, 2013",27,65,2.41,19
"Feb 08, 2013",20,88,4.39,16
"Feb 07, 2013",24,116,4.83,22
"Feb 06, 2013",48,235,4.90,42
"Feb 05, 2013",68,249,3.66,59
"Feb 04, 2013",98,348,3.55,85
"Feb 03, 2013",22,96,4.36,19
"Feb 02, 2013",25,131,5.25,21
"Feb 01, 2013",28,53,1.91,21
"Jan 31, 2013",50,224,4.48,41
"Jan 30, 2013",37,128,3.45,28
"Jan 29, 2013",34,158,4.64,32
"Jan 28, 2013",35,163,4.66,30
"Jan 27, 2013",34,158,4.66,27
"Jan 26, 2013",33,118,3.59,27
"Jan 25, 2013",18,57,3.19,14
"Jan 24, 2013",39,154,3.96,36
"Jan 23, 2013",40,196,4.89,34
"Jan 22, 2013",40,140,3.49,34
"Jan 21, 2013",46,212,4.60,33
"Jan 20, 2013",39,169,4.33,36
"Jan 19, 2013",34,144,4.24,25
"Jan 18, 2013",26,122,4.68,24
"Jan 17, 2013",38,168,4.43,33
"Jan 16, 2013",24,111,4.62,20
"Jan 15, 2013",42,171,4.08,33
"Jan 14, 2013",29,148,5.12,24
"Jan 13, 2013",40,135,3.38,31
"Jan 12, 2013",32,149,4.66,24
"Jan 11, 2013",40,176,4.41,31
"Jan 10, 2013",38,177,4.65,30
"Jan 09, 2013",33,153,4.63,22
"Jan 08, 2013",38,168,4.42,32
"Jan 07, 2013",31,144,4.65,22
"Jan 06, 2013",21,62,2.94,19
"Jan 05, 2013",33,154,4.66,27
"Jan 04, 2013",20,88,4.41,13
"Jan 03, 2013",20,93,4.65,14
"Jan 02, 2013",26,123,4.72,22
"Jan 01, 2013",10,28,2.77,8
"Dec 31, 2012",8,39,4.90,8
"Dec 30, 2012",14,45,3.21,11
"Dec 29, 2012",18,82,4.54,13
"Dec 28, 2012",17,97,5.71,14
"Dec 27, 2012",15,51,3.40,12
"Dec 26, 2012",11,40,3.64,9
"Dec 25, 2012",9,37,4.07,8
"Dec 24, 2012",9,45,5.00,7
"Dec 23, 2012",6,34,5.62,6
"Dec 22, 2012",5,12,2.43,4
"Dec 21, 2012",9,52,5.75,8
"Dec 20, 2012",24,136,5.68,20
"Dec 19, 2012",37,166,4.49,29
"Dec 18, 2012",39,194,4.96,33
"Dec 17, 2012",29,131,4.50,22
"Dec 16, 2012",55,230,4.18,45
"Dec 15, 2012",36,150,4.16,28
"Dec 14, 2012",48,228,4.74,41
"Dec 13, 2012",48,243,5.07,44
"Dec 12, 2012",85,385,4.53,75
"Dec 11, 2012",117,563,4.81,91
"Dec 10, 2012",83,316,3.81,67
"Dec 09, 2012",49,158,3.22,42
"Dec 08, 2012",44,194,4.40,36
"Dec 07, 2012",35,172,4.92,31
"Dec 06, 2012",59,273,4.63,44
"Dec 05, 2012",36,173,4.81,30
"Dec 04, 2012",50,172,3.44,39
"Dec 03, 2012",43,221,5.13,38
"Dec 02, 2012",36,145,4.02,27
"Dec 01, 2012",28,127,4.54,22
"Nov 30, 2012",18,90,5.01,17
"Nov 29, 2012",34,138,4.06,31
"Nov 28, 2012",41,159,3.88,35
"Nov 27, 2012",38,190,5.00,35
"Nov 26, 2012",37,157,4.24,29
"Nov 25, 2012",25,104,4.17,22
"Nov 24, 2012",21,88,4.19,18
"Nov 23, 2012",13,89,6.86,12
"Nov 22, 2012",24,85,3.53,22
"Nov 21, 2012",22,74,3.37,17
"Nov 20, 2012",51,234,4.60,38
"Nov 19, 2012",47,182,3.87,44
"Nov 18, 2012",32,137,4.27,25
"Nov 17, 2012",20,88,4.38,19
"Nov 16, 2012",16,70,4.36,14
"Nov 15, 2012",36,207,5.76,34
"Nov 14, 2012",32,147,4.59,27
"Nov 13, 2012",37,127,3.43,27
"Nov 12, 2012",28,136,4.87,20
"Nov 11, 2012",29,92,3.16,22
"Nov 10, 2012",34,147,4.33,29
"Nov 09, 2012",15,46,3.09,15
"Nov 08, 2012",23,131,5.68,21
"Nov 07, 2012",30,145,4.82,25
"Nov 06, 2012",15,77,5.11,15
"Nov 05, 2012",24,155,6.48,23
"Nov 04, 2012",35,160,4.56,34
"Nov 03, 2012",37,134,3.61,26
"Nov 02, 2012",21,44,2.12,18
"Nov 01, 2012",25,130,5.21,24
"Oct 31, 2012",29,156,5.37,27
"Oct 30, 2012",19,65,3.43,16
"Oct 29, 2012",23,95,4.14,19
"Oct 28, 2012",29,140,4.84,24
"Oct 27, 2012",25,109,4.38,20
"Oct 26, 2012",20,63,3.17,14
"Oct 25, 2012",30,145,4.85,28
"Oct 24, 2012",48,179,3.72,42
"Oct 23, 2012",42,144,3.42,30
"Oct 22, 2012",20,99,4.95,18
"Oct 21, 2012",22,96,4.38,16
"Oct 20, 2012",22,67,3.03,16
"Oct 19, 2012",16,87,5.44,14
"Oct 18, 2012",29,121,4.18,24
"Oct 17, 2012",30,160,5.33,27
"Oct 16, 2012",36,148,4.12,27
"Oct 15, 2012",46,207,4.50,38
"Oct 14, 2012",52,236,4.53,40
"Oct 13, 2012",21,78,3.73,20
"Oct 12, 2012",14,66,4.72,14
"Oct 11, 2012",20,81,4.04,19
"Oct 10, 2012",26,106,4.06,22
"Oct 09, 2012",41,144,3.51,30
"Oct 08, 2012",36,113,3.13,21
"Oct 07, 2012",39,175,4.48,34
"Oct 06, 2012",14,69,4.96,12
"Oct 05, 2012",13,40,3.07,12
"Oct 04, 2012",38,169,4.44,27
"Oct 03, 2012",42,152,3.62,35
"Oct 02, 2012",33,120,3.65,29
"Oct 01, 2012",32,151,4.73,28
"Sep 30, 2012",20,107,5.36,18
"Sep 29, 2012",10,49,4.88,8
"Sep 28, 2012",12,57,4.71,11
"Sep 27, 2012",25,82,3.29,22
"Sep 26, 2012",41,188,4.58,36
"Sep 25, 2012",31,111,3.59,25
"Sep 24, 2012",31,137,4.43,29
"Sep 23, 2012",29,142,4.90,24
"Sep 22, 2012",21,81,3.84,17
"Sep 21, 2012",16,68,4.27,15
"Sep 20, 2012",25,73,2.91,20
"Sep 19, 2012",32,98,3.06,25
"Sep 18, 2012",15,63,4.19,13
"Sep 17, 2012",23,122,5.30,22
"Sep 16, 2012",26,83,3.19,18
"Sep 15, 2012",6,24,4.00,6
"Sep 14, 2012",10,42,4.24,8
"Sep 13, 2012",14,46,3.26,11
"Sep 12, 2012",24,116,4.84,18
"Sep 11, 2012",26,88,3.38,23
"Sep 10, 2012",34,136,4.01,28
"Sep 09, 2012",31,128,4.12,24
"Sep 08, 2012",12,50,4.18,11
"Sep 07, 2012",12,56,4.70,11
"Sep 06, 2012",7,42,6.03,6
"Sep 05, 2012",14,56,4.02,11
"Sep 04, 2012",15,67,4.46,11
"Sep 03, 2012",13,61,4.70,12
"Sep 02, 2012",10,55,5.45,10
"Sep 01, 2012",13,26,1.99,10
