Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",16,55,3.46,14
"Mar 19, 2013",16,53,3.34,14
"Mar 18, 2013",20,86,4.28,17
"Mar 17, 2013",15,64,4.29,11
"Mar 16, 2013",5,18,3.57,4
"Mar 15, 2013",14,40,2.84,6
"Mar 14, 2013",13,45,3.44,12
"Mar 13, 2013",19,65,3.44,16
"Mar 12, 2013",29,105,3.63,21
"Mar 11, 2013",12,46,3.85,12
"Mar 10, 2013",24,85,3.55,21
"Mar 09, 2013",16,66,4.13,14
"Mar 08, 2013",10,44,4.40,8
"Mar 07, 2013",17,61,3.60,15
"Mar 06, 2013",20,52,2.60,17
"Mar 05, 2013",22,103,4.67,15
"Mar 04, 2013",19,73,3.87,16
"Mar 03, 2013",26,108,4.15,20
"Mar 02, 2013",10,46,4.57,8
"Mar 01, 2013",8,24,2.99,5
"Feb 28, 2013",17,73,4.31,16
"Feb 27, 2013",11,31,2.79,9
"Feb 26, 2013",7,29,4.10,6
"Feb 25, 2013",22,105,4.76,18
"Feb 24, 2013",19,57,3.00,15
"Feb 23, 2013",7,27,3.88,6
"Feb 22, 2013",5,19,3.89,5
"Feb 21, 2013",11,56,5.10,11
"Feb 20, 2013",15,59,3.94,13
"Feb 19, 2013",26,98,3.77,21
"Feb 18, 2013",19,50,2.62,16
"Feb 17, 2013",17,68,4.02,16
"Feb 16, 2013",19,68,3.58,13
"Feb 15, 2013",9,61,6.82,7
"Feb 14, 2013",16,42,2.63,16
"Feb 13, 2013",29,145,5.00,23
"Feb 12, 2013",20,80,4.00,18
"Feb 11, 2013",10,46,4.58,10
"Feb 10, 2013",10,59,5.92,10
"Feb 09, 2013",8,16,1.97,6
"Feb 08, 2013",10,28,2.79,10
"Feb 07, 2013",15,54,3.61,11
"Feb 06, 2013",22,92,4.17,20
"Feb 05, 2013",13,41,3.13,12
"Feb 04, 2013",16,35,2.17,12
"Feb 03, 2013",16,66,4.11,12
"Feb 02, 2013",18,50,2.77,16
"Feb 01, 2013",12,43,3.61,10
"Jan 31, 2013",19,55,2.91,18
"Jan 30, 2013",17,78,4.57,16
"Jan 29, 2013",19,71,3.76,15
"Jan 28, 2013",19,74,3.91,14
"Jan 27, 2013",26,63,2.41,21
"Jan 26, 2013",5,27,5.34,5
"Jan 25, 2013",14,23,1.67,13
"Jan 24, 2013",19,102,5.35,15
"Jan 23, 2013",20,85,4.23,16
"Jan 22, 2013",22,64,2.91,19
"Jan 21, 2013",26,78,2.98,24
"Jan 20, 2013",24,89,3.71,23
"Jan 19, 2013",19,91,4.77,12
"Jan 18, 2013",11,34,3.06,10
"Jan 17, 2013",13,55,4.22,11
"Jan 16, 2013",22,73,3.34,17
"Jan 15, 2013",24,69,2.88,22
"Jan 14, 2013",18,76,4.24,16
"Jan 13, 2013",41,204,4.98,32
"Jan 12, 2013",25,119,4.75,22
"Jan 11, 2013",33,111,3.36,26
"Jan 10, 2013",32,125,3.90,25
"Jan 09, 2013",18,66,3.69,15
"Jan 08, 2013",22,79,3.60,21
"Jan 07, 2013",22,113,5.13,19
"Jan 06, 2013",17,53,3.14,14
"Jan 05, 2013",22,79,3.60,17
"Jan 04, 2013",14,76,5.44,13
"Jan 03, 2013",12,49,4.11,9
"Jan 02, 2013",13,55,4.25,11
"Jan 01, 2013",8,42,5.25,7
"Dec 31, 2012",6,8,1.26,5
"Dec 30, 2012",7,31,4.40,7
"Dec 29, 2012",10,32,3.21,8
"Dec 28, 2012",9,19,2.08,7
"Dec 27, 2012",12,20,1.69,8
"Dec 26, 2012",9,34,3.83,7
"Dec 25, 2012",9,16,1.78,7
"Dec 24, 2012",6,33,5.51,4
"Dec 23, 2012",9,39,4.35,8
"Dec 22, 2012",17,39,2.31,9
"Dec 21, 2012",8,20,2.45,8
"Dec 20, 2012",12,44,3.67,12
"Dec 19, 2012",34,116,3.42,30
"Dec 18, 2012",20,46,2.31,17
"Dec 17, 2012",30,114,3.79,23
"Dec 16, 2012",30,107,3.58,28
"Dec 15, 2012",27,82,3.03,26
"Dec 14, 2012",27,137,5.08,21
"Dec 13, 2012",54,223,4.13,48
"Dec 12, 2012",45,185,4.11,41
"Dec 11, 2012",59,245,4.16,50
"Dec 10, 2012",47,171,3.64,39
"Dec 09, 2012",37,166,4.48,33
"Dec 08, 2012",44,146,3.33,30
"Dec 07, 2012",25,98,3.91,20
"Dec 06, 2012",56,194,3.47,45
"Dec 05, 2012",22,82,3.74,18
"Dec 04, 2012",32,91,2.84,29
"Dec 03, 2012",42,130,3.09,33
"Dec 02, 2012",34,140,4.11,29
"Dec 01, 2012",19,65,3.43,18
"Nov 30, 2012",10,55,5.47,10
"Nov 29, 2012",42,179,4.26,35
"Nov 28, 2012",40,165,4.13,32
"Nov 27, 2012",43,197,4.59,36
"Nov 26, 2012",45,200,4.45,39
"Nov 25, 2012",19,88,4.62,18
"Nov 24, 2012",18,74,4.09,13
"Nov 23, 2012",9,34,3.82,9
"Nov 22, 2012",15,87,5.78,15
"Nov 21, 2012",23,98,4.27,19
"Nov 20, 2012",22,85,3.86,20
"Nov 19, 2012",29,88,3.02,25
"Nov 18, 2012",43,122,2.84,32
"Nov 17, 2012",17,74,4.33,14
"Nov 16, 2012",27,105,3.90,23
"Nov 15, 2012",34,108,3.17,28
"Nov 14, 2012",34,139,4.09,33
"Nov 13, 2012",44,145,3.29,42
"Nov 12, 2012",32,142,4.45,26
"Nov 11, 2012",25,92,3.69,19
"Nov 10, 2012",30,104,3.46,26
"Nov 09, 2012",22,59,2.69,20
"Nov 08, 2012",23,85,3.69,21
"Nov 07, 2012",43,120,2.80,33
"Nov 06, 2012",36,93,2.60,26
"Nov 05, 2012",46,181,3.94,33
"Nov 04, 2012",49,120,2.44,40
"Nov 03, 2012",28,102,3.63,20
"Nov 02, 2012",20,28,1.38,12
"Nov 01, 2012",55,138,2.52,42
"Oct 31, 2012",51,150,2.94,43
"Oct 30, 2012",34,126,3.71,32
"Oct 29, 2012",41,152,3.71,37
"Oct 28, 2012",48,189,3.94,35
"Oct 27, 2012",33,57,1.74,21
"Oct 26, 2012",23,38,1.64,13
"Oct 25, 2012",38,136,3.59,30
"Oct 24, 2012",44,221,5.02,36
"Oct 23, 2012",37,92,2.48,28
"Oct 22, 2012",48,163,3.39,37
"Oct 21, 2012",44,180,4.10,41
"Oct 20, 2012",35,136,3.90,31
"Oct 19, 2012",38,93,2.45,33
"Oct 18, 2012",27,60,2.23,23
"Oct 17, 2012",46,175,3.81,38
"Oct 16, 2012",39,117,2.99,33
"Oct 15, 2012",47,200,4.26,38
"Oct 14, 2012",48,247,5.14,43
"Oct 13, 2012",33,172,5.20,26
"Oct 12, 2012",20,57,2.83,16
"Oct 11, 2012",41,123,3.00,35
"Oct 10, 2012",50,143,2.86,45
"Oct 09, 2012",55,177,3.22,42
"Oct 08, 2012",57,197,3.45,48
"Oct 07, 2012",70,228,3.26,53
"Oct 06, 2012",55,169,3.08,43
"Oct 05, 2012",43,161,3.73,37
"Oct 04, 2012",91,249,2.74,76
"Oct 03, 2012",65,220,3.39,59
"Oct 02, 2012",66,238,3.61,59
"Oct 01, 2012",30,107,3.56,27
"Sep 30, 2012",37,127,3.44,29
"Sep 29, 2012",17,56,3.29,12
"Sep 28, 2012",19,91,4.79,17
"Sep 27, 2012",40,192,4.80,34
"Sep 26, 2012",36,120,3.33,30
"Sep 25, 2012",27,143,5.31,24
"Sep 24, 2012",52,165,3.17,47
"Sep 23, 2012",29,120,4.14,26
"Sep 22, 2012",18,73,4.04,13
"Sep 21, 2012",10,52,5.19,7
"Sep 20, 2012",16,59,3.70,14
"Sep 19, 2012",28,84,3.02,22
"Sep 18, 2012",21,84,3.99,19
"Sep 17, 2012",21,77,3.65,16
"Sep 16, 2012",29,119,4.11,23
"Sep 15, 2012",8,51,6.33,7
"Sep 14, 2012",9,26,2.85,6
"Sep 13, 2012",15,84,5.59,13
"Sep 12, 2012",19,78,4.10,16
"Sep 11, 2012",20,47,2.36,17
"Sep 10, 2012",16,36,2.26,10
"Sep 09, 2012",11,29,2.63,10
"Sep 08, 2012",13,54,4.19,10
"Sep 07, 2012",12,31,2.58,12
"Sep 06, 2012",12,51,4.25,11
"Sep 05, 2012",13,66,5.07,11
"Sep 04, 2012",9,42,4.69,8
"Sep 03, 2012",18,68,3.77,14
"Sep 02, 2012",9,33,3.70,6
"Sep 01, 2012",11,29,2.60,7
