Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",27,99,3.65,22
"Mar 19, 2013",23,76,3.30,20
"Mar 18, 2013",31,102,3.30,29
"Mar 17, 2013",31,116,3.75,23
"Mar 16, 2013",13,48,3.69,13
"Mar 15, 2013",10,37,3.71,8
"Mar 14, 2013",17,62,3.66,15
"Mar 13, 2013",19,41,2.16,18
"Mar 12, 2013",16,51,3.18,15
"Mar 11, 2013",21,60,2.85,20
"Mar 10, 2013",17,36,2.10,14
"Mar 09, 2013",17,63,3.68,12
"Mar 08, 2013",8,34,4.29,7
"Mar 07, 2013",15,46,3.06,14
"Mar 06, 2013",25,57,2.29,23
"Mar 05, 2013",33,106,3.22,28
"Mar 04, 2013",22,88,4.01,19
"Mar 03, 2013",16,43,2.69,13
"Mar 02, 2013",17,40,2.34,14
"Mar 01, 2013",12,27,2.24,12
"Feb 28, 2013",16,66,4.10,12
"Feb 27, 2013",8,27,3.36,7
"Feb 26, 2013",18,16,0.86,12
"Feb 25, 2013",15,34,2.24,14
"Feb 24, 2013",16,32,1.97,11
"Feb 23, 2013",18,49,2.73,17
"Feb 22, 2013",12,32,2.68,8
"Feb 21, 2013",14,40,2.88,9
"Feb 20, 2013",12,27,2.22,11
"Feb 19, 2013",25,51,2.03,19
"Feb 18, 2013",15,44,2.91,14
"Feb 17, 2013",26,63,2.41,20
"Feb 16, 2013",14,35,2.51,13
"Feb 15, 2013",15,71,4.76,10
"Feb 14, 2013",12,41,3.39,11
"Feb 13, 2013",19,57,3.00,15
"Feb 12, 2013",17,59,3.47,14
"Feb 11, 2013",9,36,3.99,8
"Feb 10, 2013",19,63,3.29,15
"Feb 09, 2013",7,32,4.53,7
"Feb 08, 2013",10,21,2.05,6
"Feb 07, 2013",8,11,1.41,8
"Feb 06, 2013",19,56,2.95,16
"Feb 05, 2013",9,21,2.35,6
"Feb 04, 2013",17,37,2.20,14
"Feb 03, 2013",15,54,3.60,12
"Feb 02, 2013",9,24,2.62,6
"Feb 01, 2013",7,21,3.06,6
"Jan 31, 2013",9,31,3.41,8
"Jan 30, 2013",7,14,2.07,5
"Jan 29, 2013",13,56,4.29,12
"Jan 28, 2013",10,32,3.16,8
"Jan 27, 2013",8,31,3.87,8
"Jan 26, 2013",4,12,2.93,4
"Jan 25, 2013",5,11,2.18,5
"Jan 24, 2013",20,79,3.94,19
"Jan 23, 2013",13,36,2.78,12
"Jan 22, 2013",21,53,2.54,13
"Jan 21, 2013",13,31,2.38,11
"Jan 20, 2013",22,57,2.58,16
"Jan 19, 2013",11,15,1.37,10
"Jan 18, 2013",13,33,2.52,11
"Jan 17, 2013",12,45,3.74,11
"Jan 16, 2013",17,55,3.23,12
"Jan 15, 2013",12,27,2.28,12
"Jan 14, 2013",8,23,2.89,8
"Jan 13, 2013",28,87,3.11,21
"Jan 12, 2013",10,28,2.79,10
"Jan 11, 2013",13,44,3.35,6
"Jan 10, 2013",15,37,2.48,13
"Jan 09, 2013",18,22,1.20,13
"Jan 08, 2013",17,68,4.00,15
"Jan 07, 2013",21,81,3.84,19
"Jan 06, 2013",12,24,2.00,8
"Jan 05, 2013",9,29,3.28,7
"Jan 04, 2013",6,28,4.72,6
"Jan 03, 2013",12,27,2.24,8
"Jan 02, 2013",10,28,2.83,9
"Jan 01, 2013",6,25,4.11,5
"Dec 31, 2012",9,44,4.91,7
"Dec 30, 2012",7,15,2.16,5
"Dec 29, 2012",11,20,1.84,9
"Dec 28, 2012",10,31,3.06,10
"Dec 27, 2012",10,26,2.62,8
"Dec 26, 2012",13,39,3.00,8
"Dec 25, 2012",14,60,4.26,9
