Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Nov 22, 2012",14,35,2.47,11
"Nov 21, 2012",20,43,2.13,18
"Nov 20, 2012",19,46,2.44,14
"Nov 19, 2012",16,62,3.89,15
"Nov 18, 2012",12,31,2.57,8
"Nov 17, 2012",22,70,3.20,15
"Nov 16, 2012",4,9,2.27,4
"Nov 15, 2012",25,88,3.54,21
"Nov 14, 2012",16,42,2.63,13
"Nov 13, 2012",25,79,3.16,23
"Nov 12, 2012",26,64,2.47,23
"Nov 11, 2012",12,30,2.52,10
"Nov 10, 2012",21,56,2.68,15
"Nov 09, 2012",19,56,2.94,17
"Nov 08, 2012",19,56,2.96,18
"Nov 07, 2012",14,19,1.33,11
"Nov 06, 2012",25,72,2.89,21
"Nov 05, 2012",36,111,3.07,31
"Nov 04, 2012",28,117,4.18,23
"Nov 03, 2012",21,65,3.09,19
"Nov 02, 2012",15,33,2.23,13
"Nov 01, 2012",44,91,2.08,30
"Oct 31, 2012",22,53,2.43,19
"Oct 30, 2012",25,80,3.21,22
"Oct 29, 2012",34,103,3.04,29
"Oct 28, 2012",18,50,2.79,18
"Oct 27, 2012",20,64,3.20,18
"Oct 26, 2012",20,32,1.60,19
"Oct 25, 2012",30,90,2.99,22
"Oct 24, 2012",34,99,2.91,27
"Oct 23, 2012",30,76,2.52,27
"Oct 22, 2012",37,100,2.71,29
"Oct 21, 2012",36,105,2.93,29
"Oct 20, 2012",22,49,2.21,16
"Oct 19, 2012",22,57,2.60,17
"Oct 18, 2012",32,128,4.00,24
"Oct 17, 2012",37,118,3.20,32
"Oct 16, 2012",54,178,3.29,37
"Oct 15, 2012",64,186,2.90,48
"Oct 14, 2012",42,123,2.93,33
"Oct 13, 2012",38,144,3.79,32
"Oct 12, 2012",22,57,2.60,20
"Oct 11, 2012",38,92,2.43,30
"Oct 10, 2012",33,119,3.59,31
"Oct 09, 2012",50,148,2.96,42
"Oct 08, 2012",38,124,3.25,32
"Oct 07, 2012",46,127,2.76,33
"Oct 06, 2012",28,66,2.36,24
"Oct 05, 2012",24,50,2.10,18
"Oct 04, 2012",31,85,2.76,25
"Oct 03, 2012",49,172,3.50,38
"Oct 02, 2012",35,90,2.58,28
"Oct 01, 2012",27,78,2.90,25
"Sep 30, 2012",31,97,3.14,25
"Sep 29, 2012",16,69,4.31,16
"Sep 28, 2012",15,47,3.13,11
"Sep 27, 2012",22,69,3.12,21
"Sep 26, 2012",36,134,3.73,30
"Sep 25, 2012",26,104,3.98,24
"Sep 24, 2012",31,81,2.63,26
"Sep 23, 2012",20,57,2.83,14
"Sep 22, 2012",16,42,2.64,12
"Sep 21, 2012",22,58,2.64,17
"Sep 20, 2012",15,43,2.87,12
"Sep 19, 2012",23,87,3.80,21
"Sep 18, 2012",22,96,4.38,17
"Sep 17, 2012",30,81,2.69,26
"Sep 16, 2012",13,28,2.16,11
"Sep 15, 2012",18,55,3.05,13
"Sep 14, 2012",19,56,2.93,16
"Sep 13, 2012",14,24,1.74,12
"Sep 12, 2012",11,41,3.71,9
"Sep 11, 2012",15,6,0.43,12
"Sep 10, 2012",12,26,2.19,10
"Sep 09, 2012",9,9,0.96,9
"Sep 08, 2012",9,26,2.89,8
"Sep 07, 2012",7,33,4.79,6
"Sep 06, 2012",6,23,3.88,6
"Sep 05, 2012",10,47,4.66,8
"Sep 04, 2012",8,21,2.57,8
"Sep 03, 2012",15,43,2.88,14
"Sep 02, 2012",8,29,3.64,6
"Sep 01, 2012",13,48,3.73,9
