Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Oct 20, 2012",26,91,3.52,18
"Oct 19, 2012",13,54,4.19,13
"Oct 18, 2012",22,83,3.75,18
"Oct 17, 2012",24,84,3.50,20
"Oct 16, 2012",24,109,4.55,20
"Oct 15, 2012",19,61,3.22,18
"Oct 14, 2012",24,100,4.19,19
"Oct 13, 2012",18,90,5.02,16
"Oct 12, 2012",12,48,4.00,12
"Oct 11, 2012",11,30,2.76,10
"Oct 10, 2012",26,125,4.83,21
"Oct 09, 2012",17,57,3.33,12
"Oct 08, 2012",28,117,4.18,25
"Oct 07, 2012",19,78,4.13,17
"Oct 06, 2012",13,69,5.31,13
"Oct 05, 2012",19,60,3.14,13
"Oct 04, 2012",19,50,2.63,16
"Oct 03, 2012",23,93,4.05,20
"Oct 02, 2012",22,119,5.39,17
"Oct 01, 2012",14,68,4.83,13
"Sep 30, 2012",14,60,4.28,13
"Sep 29, 2012",11,41,3.71,10
"Sep 28, 2012",15,55,3.63,13
"Sep 27, 2012",10,37,3.69,8
"Sep 26, 2012",21,87,4.13,16
"Sep 25, 2012",21,99,4.70,19
"Sep 24, 2012",25,101,4.04,18
"Sep 23, 2012",18,60,3.34,14
"Sep 22, 2012",8,12,1.46,7
"Sep 21, 2012",8,18,2.26,8
"Sep 20, 2012",13,38,2.89,11
"Sep 19, 2012",13,42,3.26,10
"Sep 18, 2012",13,26,2.01,11
"Sep 17, 2012",10,22,2.23,9
"Sep 16, 2012",12,28,2.30,10
"Sep 15, 2012",11,30,2.75,10
"Sep 14, 2012",5,1,0.24,3
"Sep 13, 2012",10,52,5.22,9
"Sep 12, 2012",7,21,2.95,7
"Sep 11, 2012",14,60,4.29,11
"Sep 10, 2012",8,36,4.47,8
"Sep 09, 2012",5,21,4.26,5
"Sep 08, 2012",7,30,4.28,4
"Sep 07, 2012",9,16,1.75,8
"Sep 06, 2012",3,17,5.69,3
"Sep 05, 2012",7,11,1.63,6
"Sep 04, 2012",4,8,1.95,3
"Sep 03, 2012",10,37,3.67,8
"Sep 02, 2012",4,18,4.56,3
"Sep 01, 2012",10,36,3.58,8
