Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",6,11,1.78,4
"Mar 19, 2013",6,15,2.50,6
"Mar 18, 2013",9,35,3.84,7
"Mar 17, 2013",8,16,1.96,7
"Mar 16, 2013",5,32,6.50,3
"Mar 15, 2013",2,0,0.12,2
"Mar 14, 2013",0,0,0.00,0
"Mar 13, 2013",3,11,3.55,3
"Mar 12, 2013",6,19,3.13,5
"Mar 11, 2013",6,23,3.86,6
"Mar 10, 2013",6,4,0.69,4
"Mar 09, 2013",2,9,4.52,2
"Mar 08, 2013",2,1,0.42,1
"Mar 07, 2013",6,16,2.69,5
"Mar 06, 2013",1,3,2.68,1
"Mar 05, 2013",6,24,4.07,6
"Mar 04, 2013",2,4,1.83,2
"Mar 03, 2013",2,16,8.10,2
"Mar 02, 2013",2,11,5.26,2
"Mar 01, 2013",4,29,7.21,4
"Feb 28, 2013",6,17,2.80,5
"Feb 27, 2013",5,9,1.82,4
"Feb 26, 2013",3,1,0.37,2
"Feb 25, 2013",8,22,2.79,6
"Feb 24, 2013",7,16,2.23,6
"Feb 23, 2013",5,26,5.24,4
"Feb 22, 2013",4,2,0.54,4
"Feb 21, 2013",17,83,4.89,11
"Feb 20, 2013",7,15,2.19,6
"Feb 19, 2013",7,15,2.09,7
"Feb 18, 2013",5,8,1.53,4
"Feb 17, 2013",9,19,2.07,6
"Feb 16, 2013",6,39,6.42,4
"Feb 15, 2013",3,6,1.88,3
"Feb 14, 2013",3,28,9.25,3
"Feb 13, 2013",5,14,2.81,4
"Feb 12, 2013",7,6,0.85,7
"Feb 11, 2013",9,29,3.22,9
"Feb 10, 2013",8,13,1.63,5
"Feb 09, 2013",3,4,1.20,3
"Feb 08, 2013",2,1,0.30,1
"Feb 07, 2013",7,2,0.23,5
"Feb 06, 2013",1,5,4.68,1
"Feb 05, 2013",4,14,3.42,3
"Feb 04, 2013",6,11,1.85,5
"Feb 03, 2013",3,21,6.84,2
"Feb 02, 2013",3,16,5.21,3
"Feb 01, 2013",5,2,0.33,5
"Jan 31, 2013",1,10,9.86,1
"Jan 30, 2013",6,9,1.42,5
"Jan 29, 2013",0,0,0.00,0
"Jan 28, 2013",2,4,2.07,2
"Jan 27, 2013",9,25,2.75,8
"Jan 26, 2013",6,13,2.21,6
"Jan 25, 2013",4,18,4.41,4
"Jan 24, 2013",11,54,4.88,8
"Jan 23, 2013",7,5,0.70,5
"Jan 22, 2013",5,8,1.53,5
"Jan 21, 2013",20,73,3.67,15
"Jan 20, 2013",7,35,5.02,7
"Jan 19, 2013",7,24,3.41,6
"Jan 18, 2013",5,16,3.17,4
"Jan 17, 2013",4,17,4.31,4
"Jan 16, 2013",9,33,3.61,4
"Jan 15, 2013",4,3,0.78,2
"Jan 14, 2013",10,44,4.42,9
"Jan 13, 2013",8,14,1.79,8
"Jan 12, 2013",4,2,0.50,3
"Jan 11, 2013",6,4,0.61,4
"Jan 10, 2013",14,71,5.10,11
"Jan 09, 2013",14,47,3.38,11
"Jan 08, 2013",11,59,5.38,6
"Jan 07, 2013",5,5,1.03,5
"Jan 06, 2013",6,19,3.17,6
"Jan 05, 2013",7,14,2.03,6
"Jan 04, 2013",12,38,3.13,8
"Jan 03, 2013",3,1,0.25,2
"Jan 02, 2013",5,21,4.29,4
"Jan 01, 2013",2,8,4.24,2
"Dec 31, 2012",3,3,0.94,2
"Dec 30, 2012",1,1,1.17,1
"Dec 29, 2012",4,7,1.78,3
"Dec 28, 2012",2,1,0.26,2
"Dec 27, 2012",5,2,0.43,3
"Dec 26, 2012",1,0,0.17,1
"Dec 25, 2012",2,4,2.14,2
"Dec 24, 2012",0,0,0.00,0
"Dec 23, 2012",1,0,0.33,1
"Dec 22, 2012",2,20,9.87,2
"Dec 21, 2012",3,4,1.27,2
"Dec 20, 2012",6,4,0.64,6
"Dec 19, 2012",4,5,1.34,4
"Dec 18, 2012",6,12,2.08,5
"Dec 17, 2012",21,67,3.20,15
"Dec 16, 2012",11,29,2.62,6
"Dec 15, 2012",8,15,1.88,7
"Dec 14, 2012",18,44,2.45,15
"Dec 13, 2012",10,45,4.50,8
"Dec 12, 2012",24,108,4.49,22
