Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",6,26,4.40,3
"Mar 19, 2013",4,4,1.05,4
"Mar 18, 2013",6,38,6.42,6
"Mar 17, 2013",5,23,4.56,5
"Mar 16, 2013",3,28,9.29,2
"Mar 15, 2013",4,23,5.67,4
"Mar 14, 2013",7,30,4.36,6
"Mar 13, 2013",11,43,3.87,9
"Mar 12, 2013",12,66,5.53,9
"Mar 11, 2013",7,48,6.82,7
"Mar 10, 2013",8,34,4.25,7
"Mar 09, 2013",4,20,5.07,3
"Mar 08, 2013",7,28,3.95,4
"Mar 07, 2013",4,21,5.18,4
"Mar 06, 2013",4,14,3.52,3
"Mar 05, 2013",12,45,3.75,8
"Mar 04, 2013",5,13,2.56,4
"Mar 03, 2013",14,88,6.30,10
"Mar 02, 2013",5,20,3.97,4
"Mar 01, 2013",6,36,5.99,6
"Feb 28, 2013",4,19,4.79,4
"Feb 27, 2013",9,16,1.83,7
"Feb 26, 2013",5,9,1.86,5
"Feb 25, 2013",10,30,3.04,8
"Feb 24, 2013",18,92,5.11,15
"Feb 23, 2013",10,45,4.46,9
"Feb 22, 2013",5,16,3.11,5
"Feb 21, 2013",10,45,4.55,8
"Feb 20, 2013",10,41,4.09,9
"Feb 19, 2013",12,79,6.58,9
"Feb 18, 2013",12,48,3.99,12
"Feb 17, 2013",13,68,5.20,9
"Feb 16, 2013",6,24,4.07,5
"Feb 15, 2013",5,13,2.69,3
"Feb 14, 2013",9,59,6.51,9
"Feb 13, 2013",12,20,1.65,9
"Feb 12, 2013",7,16,2.35,7
"Feb 11, 2013",8,35,4.38,6
"Feb 10, 2013",8,20,2.50,6
"Feb 09, 2013",3,12,4.14,3
"Feb 08, 2013",7,22,3.19,6
"Feb 07, 2013",9,34,3.80,8
"Feb 06, 2013",10,64,6.40,9
"Feb 05, 2013",8,32,4.01,6
"Feb 04, 2013",10,44,4.36,8
"Feb 03, 2013",5,26,5.23,4
"Feb 02, 2013",7,48,6.91,7
"Feb 01, 2013",3,0,0.14,3
"Jan 31, 2013",12,69,5.76,8
"Jan 30, 2013",2,20,9.82,2
"Jan 29, 2013",3,12,4.10,3
"Jan 28, 2013",16,63,3.93,9
"Jan 27, 2013",11,47,4.28,7
"Jan 26, 2013",4,34,8.43,4
"Jan 25, 2013",2,21,10.45,2
"Jan 24, 2013",9,33,3.70,7
"Jan 23, 2013",6,51,8.50,4
"Jan 22, 2013",7,29,4.11,6
"Jan 21, 2013",1,0,0.18,1
"Jan 20, 2013",8,31,3.81,3
"Jan 19, 2013",6,17,2.81,4
"Jan 18, 2013",7,23,3.30,6
"Jan 17, 2013",2,21,10.46,2
"Jan 16, 2013",8,28,3.52,6
"Jan 15, 2013",4,3,0.70,4
"Jan 14, 2013",5,16,3.16,5
"Jan 13, 2013",12,42,3.48,8
"Jan 12, 2013",4,3,0.87,4
"Jan 11, 2013",6,43,7.09,5
"Jan 10, 2013",10,35,3.49,9
"Jan 09, 2013",2,20,10.03,2
"Jan 08, 2013",5,37,7.37,4
"Jan 07, 2013",10,70,7.04,10
"Jan 06, 2013",11,56,5.08,8
"Jan 05, 2013",5,25,4.94,4
"Jan 04, 2013",5,24,4.85,4
"Jan 03, 2013",5,28,5.63,5
"Jan 02, 2013",8,32,3.98,6
"Jan 01, 2013",0,0,0.00,0
"Dec 31, 2012",4,5,1.22,3
"Dec 30, 2012",3,3,1.09,2
"Dec 29, 2012",0,0,0.00,0
"Dec 28, 2012",11,33,3.03,7
"Dec 27, 2012",3,15,4.85,3
"Dec 26, 2012",6,23,3.83,4
"Dec 25, 2012",2,1,0.31,2
"Dec 24, 2012",5,24,4.80,3
"Dec 23, 2012",4,29,7.37,3
"Dec 22, 2012",1,0,0.00,1
"Dec 21, 2012",5,26,5.13,4
"Dec 20, 2012",2,1,0.29,2
"Dec 19, 2012",6,37,6.12,5
"Dec 18, 2012",6,9,1.50,5
"Dec 17, 2012",12,61,5.07,11
"Dec 16, 2012",15,57,3.78,12
"Dec 15, 2012",4,4,0.99,3
"Dec 14, 2012",9,44,4.93,8
"Dec 13, 2012",15,48,3.18,13
"Dec 12, 2012",22,76,3.44,18
"Dec 11, 2012",18,82,4.54,17
"Dec 10, 2012",22,71,3.23,19
"Dec 09, 2012",20,79,3.96,17
"Dec 08, 2012",19,62,3.27,15
"Dec 07, 2012",9,22,2.47,8
