Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Oct 20, 2012",12,24,2.02,8
"Oct 19, 2012",12,52,4.35,12
"Oct 18, 2012",18,56,3.09,12
"Oct 17, 2012",18,96,5.32,15
"Oct 16, 2012",11,43,3.88,10
"Oct 15, 2012",13,22,1.71,11
"Oct 14, 2012",11,58,5.27,9
"Oct 13, 2012",21,33,1.58,16
"Oct 12, 2012",8,15,1.91,6
"Oct 11, 2012",10,29,2.89,8
"Oct 10, 2012",12,33,2.76,9
"Oct 09, 2012",11,13,1.20,9
"Oct 08, 2012",15,28,1.90,14
"Oct 07, 2012",19,57,2.98,14
"Oct 06, 2012",8,20,2.51,8
"Oct 05, 2012",20,75,3.76,15
"Oct 04, 2012",13,55,4.21,13
"Oct 03, 2012",17,51,3.01,15
"Oct 02, 2012",23,61,2.65,18
"Oct 01, 2012",20,71,3.54,18
"Sep 30, 2012",14,42,2.98,11
"Sep 29, 2012",10,41,4.07,9
"Sep 28, 2012",6,5,0.90,5
"Sep 27, 2012",15,45,3.03,11
"Sep 26, 2012",15,42,2.81,11
"Sep 25, 2012",17,23,1.33,15
"Sep 24, 2012",17,44,2.57,15
"Sep 23, 2012",15,43,2.90,9
"Sep 22, 2012",13,38,2.92,8
"Sep 21, 2012",9,55,6.13,7
"Sep 20, 2012",8,11,1.39,7
"Sep 19, 2012",6,32,5.33,5
"Sep 18, 2012",16,43,2.69,13
"Sep 17, 2012",7,11,1.62,6
"Sep 16, 2012",16,37,2.31,14
"Sep 15, 2012",12,20,1.63,10
"Sep 14, 2012",10,34,3.41,9
"Sep 13, 2012",18,42,2.35,11
"Sep 12, 2012",9,17,1.83,8
"Sep 11, 2012",9,17,1.91,6
"Sep 10, 2012",6,23,3.87,5
"Sep 09, 2012",10,33,3.28,8
"Sep 08, 2012",3,9,2.85,3
"Sep 07, 2012",3,18,6.08,3
"Sep 06, 2012",2,12,5.87,2
"Sep 05, 2012",11,11,0.96,8
"Sep 04, 2012",5,10,1.94,5
"Sep 03, 2012",6,21,3.56,6
"Sep 02, 2012",11,23,2.07,7
"Sep 01, 2012",7,25,3.55,4
