Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",25,79,3.16,22
"Mar 19, 2013",24,86,3.56,20
"Mar 18, 2013",32,72,2.25,26
"Mar 17, 2013",29,120,4.15,26
"Mar 16, 2013",11,37,3.38,11
"Mar 15, 2013",12,31,2.55,8
"Mar 14, 2013",18,81,4.48,16
"Mar 13, 2013",16,67,4.19,13
"Mar 12, 2013",18,53,2.93,16
"Mar 11, 2013",23,82,3.56,19
"Mar 10, 2013",19,56,2.92,18
"Mar 09, 2013",11,34,3.09,9
"Mar 08, 2013",10,39,3.90,7
"Mar 07, 2013",16,30,1.91,13
"Mar 06, 2013",27,69,2.55,22
"Mar 05, 2013",12,46,3.86,12
"Mar 04, 2013",17,59,3.49,10
"Mar 03, 2013",16,69,4.29,13
"Mar 02, 2013",6,26,4.41,4
"Mar 01, 2013",12,19,1.60,8
"Feb 28, 2013",17,56,3.29,16
"Feb 27, 2013",13,52,4.03,10
"Feb 26, 2013",20,51,2.55,17
"Feb 25, 2013",23,107,4.63,19
"Feb 24, 2013",13,24,1.86,11
"Feb 23, 2013",14,55,3.89,13
"Feb 22, 2013",10,20,2.03,10
"Feb 21, 2013",18,54,2.99,17
"Feb 20, 2013",20,80,3.98,15
"Feb 19, 2013",20,77,3.87,17
"Feb 18, 2013",20,59,2.95,15
"Feb 17, 2013",19,49,2.58,15
"Feb 16, 2013",22,80,3.65,19
"Feb 15, 2013",19,67,3.54,13
"Feb 14, 2013",11,51,4.65,11
"Feb 13, 2013",14,50,3.58,10
"Feb 12, 2013",17,60,3.56,15
"Feb 11, 2013",12,42,3.46,8
"Feb 10, 2013",9,47,5.26,8
"Feb 09, 2013",11,38,3.49,8
"Feb 08, 2013",17,40,2.35,13
"Feb 07, 2013",12,10,0.86,9
"Feb 06, 2013",16,65,4.04,14
"Feb 05, 2013",19,60,3.15,14
"Feb 04, 2013",17,50,2.94,16
"Feb 03, 2013",19,57,2.99,16
"Feb 02, 2013",13,24,1.84,11
"Feb 01, 2013",4,26,6.48,3
"Jan 31, 2013",14,32,2.30,11
"Jan 30, 2013",22,83,3.79,17
"Jan 29, 2013",11,40,3.63,10
"Jan 28, 2013",10,39,3.90,8
"Jan 27, 2013",11,67,6.05,9
"Jan 26, 2013",10,42,4.16,9
"Jan 25, 2013",8,34,4.24,7
"Jan 24, 2013",17,78,4.59,13
"Jan 23, 2013",13,31,2.37,10
"Jan 22, 2013",16,45,2.82,14
"Jan 21, 2013",18,64,3.54,14
"Jan 20, 2013",16,60,3.76,13
"Jan 19, 2013",20,48,2.38,17
"Jan 18, 2013",8,42,5.30,7
"Jan 17, 2013",11,62,5.64,10
"Jan 16, 2013",21,64,3.06,18
"Jan 15, 2013",13,40,3.10,11
"Jan 14, 2013",9,31,3.50,8
"Jan 13, 2013",21,87,4.14,17
"Jan 12, 2013",23,102,4.44,18
"Jan 11, 2013",17,87,5.11,13
"Jan 10, 2013",14,45,3.21,13
"Jan 09, 2013",16,44,2.75,10
"Jan 08, 2013",21,58,2.74,16
"Jan 07, 2013",15,65,4.31,14
"Jan 06, 2013",12,39,3.26,9
"Jan 05, 2013",9,36,3.99,7
"Jan 04, 2013",10,16,1.63,9
"Jan 03, 2013",13,45,3.49,10
"Jan 02, 2013",7,23,3.34,6
"Jan 01, 2013",10,30,2.99,6
"Dec 31, 2012",10,31,3.12,9
"Dec 30, 2012",9,41,4.52,6
"Dec 29, 2012",10,26,2.61,7
"Dec 28, 2012",10,26,2.56,9
"Dec 27, 2012",10,36,3.59,9
"Dec 26, 2012",5,22,4.41,3
"Dec 25, 2012",7,23,3.33,6
"Dec 24, 2012",6,28,4.59,6
"Dec 23, 2012",8,12,1.48,6
"Dec 22, 2012",6,9,1.58,5
"Dec 21, 2012",8,20,2.50,6
"Dec 20, 2012",13,53,4.07,11
"Dec 19, 2012",29,99,3.41,22
"Dec 18, 2012",30,81,2.71,26
"Dec 17, 2012",29,110,3.80,24
"Dec 16, 2012",34,119,3.50,27
"Dec 15, 2012",17,45,2.65,17
"Dec 14, 2012",28,100,3.56,21
"Dec 13, 2012",41,115,2.80,36
"Dec 12, 2012",58,204,3.51,52
"Dec 11, 2012",60,212,3.53,51
"Dec 10, 2012",55,197,3.58,40
"Dec 09, 2012",44,137,3.11,38
"Dec 08, 2012",52,118,2.27,36
"Dec 07, 2012",37,102,2.76,28
"Dec 06, 2012",45,151,3.36,36
"Dec 05, 2012",49,209,4.26,36
"Dec 04, 2012",51,167,3.27,41
"Dec 03, 2012",35,105,3.01,33
"Dec 02, 2012",26,85,3.26,23
"Dec 01, 2012",19,43,2.28,15
"Nov 30, 2012",30,88,2.94,19
"Nov 29, 2012",28,122,4.37,24
"Nov 28, 2012",40,138,3.45,28
"Nov 27, 2012",32,99,3.10,24
"Nov 26, 2012",28,82,2.93,21
"Nov 25, 2012",29,108,3.71,23
"Nov 24, 2012",20,73,3.67,16
"Nov 23, 2012",16,37,2.33,15
"Nov 22, 2012",25,94,3.76,20
"Nov 21, 2012",38,143,3.76,29
"Nov 20, 2012",32,108,3.37,26
"Nov 19, 2012",47,127,2.70,40
"Nov 18, 2012",42,119,2.84,36
"Nov 17, 2012",37,137,3.69,30
"Nov 16, 2012",31,70,2.27,26
"Nov 15, 2012",43,130,3.02,35
"Nov 14, 2012",54,171,3.18,45
"Nov 13, 2012",69,191,2.76,58
"Nov 12, 2012",63,225,3.57,58
"Nov 11, 2012",61,211,3.46,43
"Nov 10, 2012",34,110,3.24,31
"Nov 09, 2012",32,100,3.11,24
"Nov 08, 2012",64,165,2.58,50
"Nov 07, 2012",73,217,2.97,56
"Nov 06, 2012",59,143,2.42,53
