Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Jan 30, 2013",15,55,3.67,12
"Jan 29, 2013",7,28,3.95,7
"Jan 28, 2013",15,78,5.17,12
"Jan 27, 2013",24,154,6.40,20
"Jan 26, 2013",8,34,4.19,7
"Jan 25, 2013",10,17,1.69,10
"Jan 24, 2013",8,77,9.59,5
"Jan 23, 2013",14,47,3.35,9
"Jan 22, 2013",9,6,0.61,9
"Jan 21, 2013",12,47,3.93,8
"Jan 20, 2013",19,78,4.09,12
"Jan 19, 2013",9,55,6.11,7
"Jan 18, 2013",5,5,0.91,4
"Jan 17, 2013",9,39,4.37,6
"Jan 16, 2013",13,52,4.00,12
"Jan 15, 2013",19,104,5.49,13
"Jan 14, 2013",18,42,2.32,15
"Jan 13, 2013",18,58,3.20,16
"Jan 12, 2013",7,14,1.95,5
"Jan 11, 2013",8,30,3.69,7
"Jan 10, 2013",23,80,3.50,18
"Jan 09, 2013",18,97,5.40,15
"Jan 08, 2013",16,81,5.08,11
"Jan 07, 2013",11,39,3.55,11
"Jan 06, 2013",16,93,5.82,14
"Jan 05, 2013",13,42,3.26,9
"Jan 04, 2013",17,97,5.71,11
"Jan 03, 2013",3,8,2.65,3
"Jan 02, 2013",9,14,1.53,6
"Jan 01, 2013",5,15,2.98,4
"Dec 31, 2012",1,0,0.50,1
"Dec 30, 2012",4,28,6.89,3
"Dec 29, 2012",6,32,5.31,6
"Dec 28, 2012",6,45,7.52,5
"Dec 27, 2012",2,2,1.10,2
"Dec 26, 2012",8,35,4.40,7
"Dec 25, 2012",4,3,0.70,3
"Dec 24, 2012",5,52,10.46,5
"Dec 23, 2012",3,6,2.10,3
"Dec 22, 2012",4,5,1.35,3
"Dec 21, 2012",3,11,3.53,3
"Dec 20, 2012",14,81,5.77,11
"Dec 19, 2012",16,111,6.97,14
"Dec 18, 2012",23,91,3.95,21
"Dec 17, 2012",27,158,5.86,24
"Dec 16, 2012",26,141,5.44,26
"Dec 15, 2012",16,75,4.70,15
"Dec 14, 2012",38,174,4.57,28
"Dec 13, 2012",46,231,5.02,37
"Dec 12, 2012",52,304,5.85,46
"Dec 11, 2012",60,285,4.74,51
"Dec 10, 2012",44,167,3.79,38
"Dec 09, 2012",37,156,4.20,29
"Dec 08, 2012",28,146,5.21,22
"Dec 07, 2012",24,144,6.01,21
"Dec 06, 2012",22,125,5.66,20
"Dec 05, 2012",20,70,3.48,18
"Dec 04, 2012",19,82,4.31,17
"Dec 03, 2012",33,124,3.76,26
"Dec 02, 2012",28,112,3.98,23
"Dec 01, 2012",25,129,5.17,21
"Nov 30, 2012",12,55,4.58,11
"Nov 29, 2012",13,30,2.27,11
"Nov 28, 2012",15,83,5.53,14
"Nov 27, 2012",25,96,3.83,20
"Nov 26, 2012",17,90,5.29,15
"Nov 25, 2012",17,43,2.56,15
"Nov 24, 2012",10,71,7.08,10
"Nov 23, 2012",9,21,2.32,9
"Nov 22, 2012",18,77,4.25,14
"Nov 21, 2012",16,72,4.53,12
"Nov 20, 2012",16,96,5.98,16
"Nov 19, 2012",22,79,3.60,18
"Nov 18, 2012",13,54,4.14,12
"Nov 17, 2012",11,66,5.98,8
"Nov 16, 2012",17,38,2.23,13
"Nov 15, 2012",23,119,5.19,19
"Nov 14, 2012",25,97,3.88,23
"Nov 13, 2012",28,137,4.91,21
"Nov 12, 2012",24,83,3.46,18
"Nov 11, 2012",33,175,5.30,23
"Nov 10, 2012",20,93,4.64,18
"Nov 09, 2012",13,82,6.30,11
"Nov 08, 2012",17,56,3.29,13
"Nov 07, 2012",16,35,2.20,13
"Nov 06, 2012",14,66,4.72,12
"Nov 05, 2012",26,108,4.17,20
"Nov 04, 2012",21,92,4.39,20
"Nov 03, 2012",21,82,3.89,16
"Nov 02, 2012",10,64,6.38,6
"Nov 01, 2012",38,217,5.72,26
"Oct 31, 2012",29,187,6.45,21
"Oct 30, 2012",22,112,5.09,17
"Oct 29, 2012",17,71,4.20,11
"Oct 28, 2012",27,116,4.28,17
"Oct 27, 2012",13,49,3.76,12
"Oct 26, 2012",14,113,8.07,10
"Oct 25, 2012",32,111,3.46,26
"Oct 24, 2012",24,103,4.30,20
"Oct 23, 2012",30,125,4.17,17
"Oct 22, 2012",20,56,2.81,12
"Oct 21, 2012",16,60,3.76,13
"Oct 20, 2012",1,0,0.07,1
"Oct 19, 2012",9,33,3.61,7
"Oct 18, 2012",20,64,3.21,15
"Oct 17, 2012",19,99,5.19,18
"Oct 16, 2012",16,50,3.13,16
"Oct 15, 2012",20,100,5.01,14
"Oct 14, 2012",27,93,3.44,23
"Oct 13, 2012",10,33,3.25,9
"Oct 12, 2012",10,21,2.09,9
"Oct 11, 2012",14,48,3.43,11
"Oct 10, 2012",19,77,4.04,17
"Oct 09, 2012",11,39,3.57,10
"Oct 08, 2012",19,62,3.25,14
"Oct 07, 2012",25,103,4.10,17
"Oct 06, 2012",8,34,4.24,7
"Oct 05, 2012",13,23,1.75,10
"Oct 04, 2012",24,62,2.59,21
"Oct 03, 2012",12,80,6.68,8
"Oct 02, 2012",17,62,3.66,17
"Oct 01, 2012",16,75,4.70,11
"Sep 30, 2012",18,59,3.29,13
"Sep 29, 2012",11,42,3.79,8
"Sep 28, 2012",14,86,6.11,13
"Sep 27, 2012",6,31,5.17,5
"Sep 26, 2012",22,90,4.11,17
"Sep 25, 2012",5,34,6.89,5
"Sep 24, 2012",17,82,4.83,14
"Sep 23, 2012",12,55,4.60,9
"Sep 22, 2012",10,41,4.07,7
"Sep 21, 2012",4,7,1.69,4
"Sep 20, 2012",7,39,5.51,6
"Sep 19, 2012",9,39,4.33,5
"Sep 18, 2012",13,46,3.55,11
"Sep 17, 2012",10,57,5.75,10
"Sep 16, 2012",8,18,2.23,7
"Sep 15, 2012",6,11,1.86,3
"Sep 14, 2012",10,49,4.87,7
"Sep 13, 2012",21,49,2.32,15
"Sep 12, 2012",12,40,3.33,10
"Sep 11, 2012",9,20,2.23,9
"Sep 10, 2012",9,34,3.75,5
"Sep 09, 2012",12,43,3.60,7
"Sep 08, 2012",5,32,6.39,5
"Sep 07, 2012",3,6,1.95,3
"Sep 06, 2012",7,5,0.75,5
"Sep 05, 2012",12,29,2.45,8
"Sep 04, 2012",6,34,5.60,5
"Sep 03, 2012",8,36,4.46,8
"Sep 02, 2012",6,33,5.54,3
"Sep 01, 2012",7,48,6.81,7
