Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Oct 20, 2012",34,148,4.37,21
"Oct 19, 2012",26,101,3.87,23
"Oct 18, 2012",66,188,2.85,50
"Oct 17, 2012",49,146,2.98,43
"Oct 16, 2012",34,107,3.16,27
"Oct 15, 2012",55,169,3.07,46
"Oct 14, 2012",39,170,4.35,34
"Oct 13, 2012",32,122,3.81,25
"Oct 12, 2012",16,46,2.90,13
"Oct 11, 2012",69,232,3.37,47
"Oct 10, 2012",58,225,3.88,50
"Oct 09, 2012",54,208,3.86,40
"Oct 08, 2012",42,174,4.15,36
"Oct 07, 2012",42,137,3.27,36
"Oct 06, 2012",27,110,4.06,23
"Oct 05, 2012",14,43,3.10,13
"Oct 04, 2012",39,151,3.86,31
"Oct 03, 2012",37,138,3.74,31
"Oct 02, 2012",25,81,3.25,22
"Oct 01, 2012",41,125,3.05,37
"Sep 30, 2012",34,129,3.80,28
"Sep 29, 2012",18,68,3.76,17
"Sep 28, 2012",18,62,3.47,14
"Sep 27, 2012",37,101,2.72,28
"Sep 26, 2012",44,133,3.01,38
"Sep 25, 2012",30,79,2.63,23
"Sep 24, 2012",28,117,4.19,27
"Sep 23, 2012",30,102,3.39,22
"Sep 22, 2012",26,68,2.61,20
"Sep 21, 2012",19,73,3.86,17
"Sep 20, 2012",26,107,4.12,21
"Sep 19, 2012",33,144,4.36,28
"Sep 18, 2012",20,82,4.11,17
"Sep 17, 2012",35,86,2.45,30
"Sep 16, 2012",33,151,4.58,27
"Sep 15, 2012",25,138,5.51,18
"Sep 14, 2012",14,35,2.52,9
"Sep 13, 2012",25,42,1.70,17
"Sep 12, 2012",29,94,3.24,26
"Sep 11, 2012",22,61,2.79,19
"Sep 10, 2012",35,63,1.79,28
"Sep 09, 2012",18,54,2.98,14
"Sep 08, 2012",16,58,3.61,16
"Sep 07, 2012",13,64,4.96,10
"Sep 06, 2012",23,120,5.23,22
"Sep 05, 2012",17,39,2.32,16
"Sep 04, 2012",20,91,4.57,18
"Sep 03, 2012",22,63,2.85,13
"Sep 02, 2012",23,112,4.88,19
"Sep 01, 2012",13,32,2.44,11
