Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",2,4,1.98,0
"Mar 19, 2013",5,5,1.02,5
"Mar 18, 2013",7,25,3.55,7
"Mar 17, 2013",0,0,0.00,0
"Mar 16, 2013",0,0,0.00,0
"Mar 15, 2013",2,3,1.31,2
"Mar 14, 2013",1,11,11.11,1
"Mar 13, 2013",7,16,2.28,5
"Mar 12, 2013",4,6,1.51,4
"Mar 11, 2013",1,1,0.54,1
"Mar 10, 2013",2,11,5.31,2
"Mar 09, 2013",1,0,0.07,1
"Mar 08, 2013",1,0,0.14,1
"Mar 07, 2013",1,0,0.33,1
"Mar 06, 2013",0,0,0.00,0
"Mar 05, 2013",2,6,2.98,2
"Mar 04, 2013",3,15,5.11,3
"Mar 03, 2013",2,9,4.50,2
"Mar 02, 2013",0,0,0.00,0
"Mar 01, 2013",5,11,2.13,4
"Feb 28, 2013",4,9,2.35,2
"Feb 27, 2013",8,14,1.79,8
"Feb 26, 2013",5,19,3.78,4
"Feb 25, 2013",10,28,2.78,5
"Feb 24, 2013",7,17,2.44,6
"Feb 23, 2013",2,8,3.81,2
"Feb 22, 2013",4,10,2.39,2
"Feb 21, 2013",5,14,2.71,4
"Feb 20, 2013",4,5,1.32,4
"Feb 19, 2013",3,13,4.19,3
"Feb 18, 2013",2,13,6.50,2
"Feb 17, 2013",3,12,3.88,3
"Feb 16, 2013",2,6,3.00,2
"Feb 15, 2013",7,21,3.03,5
"Feb 14, 2013",3,7,2.18,3
"Feb 13, 2013",3,10,3.47,3
"Feb 12, 2013",4,8,2.06,2
"Feb 11, 2013",6,26,4.27,4
"Feb 10, 2013",3,6,2.07,3
"Feb 09, 2013",3,3,1.16,3
"Feb 08, 2013",2,4,1.97,2
"Feb 07, 2013",3,3,0.89,3
"Feb 06, 2013",7,28,3.99,7
"Feb 05, 2013",7,21,3.05,5
"Feb 04, 2013",2,7,3.48,0
"Feb 03, 2013",3,4,1.28,1
"Feb 02, 2013",5,11,2.21,4
"Feb 01, 2013",6,22,3.60,3
"Jan 31, 2013",7,22,3.17,5
"Jan 30, 2013",4,9,2.24,2
"Jan 29, 2013",2,0,0.00,1
"Jan 28, 2013",4,22,5.40,1
