Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",8,41,5.11,6
"Mar 19, 2013",4,5,1.17,4
"Mar 18, 2013",8,30,3.75,7
"Mar 17, 2013",3,27,8.90,3
"Mar 16, 2013",0,0,0.00,0
"Mar 15, 2013",7,47,6.72,5
"Mar 14, 2013",8,17,2.09,7
"Mar 13, 2013",1,0,0.00,1
"Mar 12, 2013",10,57,5.74,10
"Mar 11, 2013",11,39,3.56,10
"Mar 10, 2013",4,16,3.99,3
"Mar 09, 2013",1,2,1.61,1
"Mar 08, 2013",7,24,3.38,5
"Mar 07, 2013",15,46,3.05,11
"Mar 06, 2013",16,52,3.24,11
"Mar 05, 2013",14,29,2.09,11
"Mar 04, 2013",16,70,4.34,11
"Mar 03, 2013",1,23,22.51,1
"Mar 02, 2013",3,15,4.84,2
"Mar 01, 2013",5,25,5.07,4
"Feb 28, 2013",18,63,3.49,12
"Feb 27, 2013",10,39,3.94,10
"Feb 26, 2013",8,31,3.93,5
"Feb 25, 2013",5,24,4.73,5
"Feb 24, 2013",17,39,2.29,14
"Feb 23, 2013",10,50,4.95,7
"Feb 22, 2013",6,26,4.31,4
"Feb 21, 2013",12,71,5.94,12
"Feb 20, 2013",12,52,4.37,10
"Feb 19, 2013",11,60,5.50,11
"Feb 18, 2013",11,13,1.14,8
"Feb 17, 2013",11,73,6.63,11
"Feb 16, 2013",8,13,1.62,6
"Feb 15, 2013",9,33,3.70,7
"Feb 14, 2013",10,41,4.14,9
"Feb 13, 2013",11,44,3.98,8
"Feb 12, 2013",5,3,0.58,5
"Feb 11, 2013",8,45,5.56,8
"Feb 10, 2013",7,46,6.58,6
"Feb 09, 2013",3,35,11.68,2
"Feb 08, 2013",8,22,2.79,7
"Feb 07, 2013",13,63,4.84,10
"Feb 06, 2013",12,38,3.13,11
"Feb 05, 2013",12,46,3.81,12
"Feb 04, 2013",10,39,3.85,10
"Feb 03, 2013",10,27,2.73,9
"Feb 02, 2013",12,23,1.94,10
"Feb 01, 2013",18,84,4.65,15
"Jan 31, 2013",10,14,1.37,9
"Jan 30, 2013",15,30,1.99,14
"Jan 29, 2013",12,60,4.97,12
"Jan 28, 2013",12,40,3.35,11
"Jan 27, 2013",6,23,3.77,5
"Jan 26, 2013",12,26,2.18,11
"Jan 25, 2013",8,27,3.36,7
"Jan 24, 2013",4,6,1.42,4
"Jan 23, 2013",10,36,3.56,9
"Jan 22, 2013",9,11,1.17,8
"Jan 21, 2013",11,48,4.38,11
"Jan 20, 2013",9,25,2.82,8
"Jan 19, 2013",9,24,2.66,8
"Jan 18, 2013",8,38,4.72,8
"Jan 17, 2013",6,23,3.89,6
"Jan 16, 2013",6,13,2.15,5
"Jan 15, 2013",13,48,3.67,13
"Jan 14, 2013",13,56,4.30,11
"Jan 13, 2013",8,30,3.70,8
"Jan 12, 2013",5,41,8.20,4
"Jan 11, 2013",10,62,6.17,10
"Jan 10, 2013",10,27,2.72,7
"Jan 09, 2013",10,45,4.50,9
"Jan 08, 2013",10,22,2.24,10
"Jan 07, 2013",6,15,2.57,6
"Jan 06, 2013",5,30,6.02,5
"Jan 05, 2013",13,44,3.38,10
"Jan 04, 2013",8,19,2.32,7
"Jan 03, 2013",3,5,1.70,3
"Jan 02, 2013",7,17,2.41,7
"Jan 01, 2013",6,21,3.48,6
"Dec 31, 2012",3,16,5.40,3
"Dec 30, 2012",4,29,7.16,3
"Dec 29, 2012",11,31,2.78,8
"Dec 28, 2012",3,4,1.23,3
"Dec 27, 2012",14,70,4.97,12
"Dec 26, 2012",8,25,3.17,7
"Dec 25, 2012",3,17,5.83,3
"Dec 24, 2012",6,41,6.78,6
"Dec 23, 2012",8,17,2.18,7
"Dec 22, 2012",8,36,4.55,7
"Dec 21, 2012",6,7,1.17,6
"Dec 20, 2012",5,20,3.93,5
"Dec 19, 2012",8,21,2.65,7
"Dec 18, 2012",14,63,4.49,10
"Dec 17, 2012",9,37,4.10,8
"Dec 16, 2012",9,19,2.13,8
"Dec 15, 2012",7,32,4.55,6
"Dec 14, 2012",8,46,5.81,7
"Dec 13, 2012",10,21,2.14,10
"Dec 12, 2012",13,39,3.01,13
"Dec 11, 2012",11,34,3.10,10
"Dec 10, 2012",9,26,2.90,9
"Dec 09, 2012",8,12,1.54,7
"Dec 08, 2012",10,31,3.10,7
"Dec 07, 2012",11,41,3.74,10
"Dec 06, 2012",13,49,3.75,11
"Dec 05, 2012",12,34,2.85,12
"Dec 04, 2012",7,23,3.27,6
"Dec 03, 2012",11,40,3.66,10
