Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",6,22,3.60,5
"Mar 19, 2013",10,60,6.02,4
"Mar 18, 2013",1,1,1.40,1
"Mar 17, 2013",3,4,1.49,3
"Mar 16, 2013",4,31,7.76,3
"Mar 15, 2013",4,2,0.49,4
"Mar 14, 2013",9,9,1.04,8
"Mar 13, 2013",11,31,2.82,10
"Mar 12, 2013",13,55,4.25,10
"Mar 11, 2013",10,48,4.80,10
"Mar 10, 2013",4,2,0.40,2
"Mar 09, 2013",5,34,6.84,4
"Mar 08, 2013",11,32,2.90,8
"Mar 07, 2013",8,33,4.11,7
"Mar 06, 2013",11,55,5.00,8
"Mar 05, 2013",7,14,2.00,4
"Mar 04, 2013",18,78,4.35,13
"Mar 03, 2013",6,31,5.13,6
"Mar 02, 2013",2,0,0.05,2
"Mar 01, 2013",1,0,0.06,1
"Feb 28, 2013",6,17,2.91,5
"Feb 27, 2013",7,1,0.17,6
"Feb 26, 2013",3,3,1.11,3
"Feb 25, 2013",10,10,1.00,9
"Feb 24, 2013",5,33,6.55,5
"Feb 23, 2013",10,41,4.15,4
"Feb 22, 2013",10,11,1.12,7
"Feb 21, 2013",9,51,5.68,7
"Feb 20, 2013",5,13,2.62,5
"Feb 19, 2013",9,35,3.94,8
"Feb 18, 2013",18,63,3.50,11
"Feb 17, 2013",5,24,4.80,4
"Feb 16, 2013",5,10,1.96,5
"Feb 15, 2013",8,35,4.39,8
"Feb 14, 2013",9,17,1.89,8
"Feb 13, 2013",10,32,3.22,8
"Feb 12, 2013",10,42,4.16,7
"Feb 11, 2013",6,16,2.69,6
"Feb 10, 2013",7,16,2.35,6
"Feb 09, 2013",6,31,5.16,6
"Feb 08, 2013",12,18,1.48,8
"Feb 07, 2013",8,46,5.72,5
"Feb 06, 2013",5,21,4.21,4
"Feb 05, 2013",9,54,6.05,7
"Feb 04, 2013",13,32,2.45,8
"Feb 03, 2013",9,35,3.88,7
"Feb 02, 2013",15,69,4.63,11
"Feb 01, 2013",14,30,2.13,13
"Jan 31, 2013",4,2,0.41,3
"Jan 30, 2013",10,86,8.64,7
"Jan 29, 2013",9,33,3.66,8
"Jan 28, 2013",7,4,0.54,6
"Jan 27, 2013",6,21,3.46,6
"Jan 26, 2013",3,0,0.14,3
"Jan 25, 2013",6,14,2.32,5
"Jan 24, 2013",3,15,4.93,3
"Jan 23, 2013",8,27,3.38,7
"Jan 22, 2013",7,8,1.15,5
"Jan 21, 2013",5,1,0.26,4
"Jan 20, 2013",10,8,0.80,8
"Jan 19, 2013",9,32,3.56,9
"Jan 18, 2013",9,6,0.66,8
"Jan 17, 2013",9,32,3.56,7
"Jan 16, 2013",9,77,8.50,7
"Jan 15, 2013",10,24,2.41,8
"Jan 14, 2013",11,65,5.91,8
"Jan 13, 2013",7,14,2.01,4
"Jan 12, 2013",2,1,0.68,1
"Jan 11, 2013",7,5,0.78,5
"Jan 10, 2013",16,64,4.01,15
"Jan 09, 2013",4,18,4.46,4
"Jan 08, 2013",8,48,6.00,8
"Jan 07, 2013",10,19,1.90,10
"Jan 06, 2013",5,6,1.14,5
"Jan 05, 2013",5,20,4.01,4
"Jan 04, 2013",8,19,2.32,7
"Jan 03, 2013",7,34,4.85,5
"Jan 02, 2013",2,15,7.27,2
"Jan 01, 2013",1,0,0.24,1
"Dec 31, 2012",0,0,0.00,0
"Dec 30, 2012",2,1,0.65,2
"Dec 29, 2012",3,14,4.83,3
"Dec 28, 2012",10,36,3.63,7
"Dec 27, 2012",3,20,6.82,3
"Dec 26, 2012",3,29,9.53,3
"Dec 25, 2012",3,22,7.22,3
"Dec 24, 2012",4,9,2.31,4
"Dec 23, 2012",6,13,2.17,6
"Dec 22, 2012",1,1,0.96,1
"Dec 21, 2012",3,12,3.96,3
"Dec 20, 2012",6,8,1.33,5
"Dec 19, 2012",13,76,5.85,12
"Dec 18, 2012",4,25,6.20,3
"Dec 17, 2012",10,24,2.40,7
"Dec 16, 2012",6,13,2.10,6
"Dec 15, 2012",3,14,4.59,3
"Dec 14, 2012",3,3,0.88,3
"Dec 13, 2012",10,60,6.03,9
"Dec 12, 2012",8,34,4.24,8
"Dec 11, 2012",4,3,0.82,3
"Dec 10, 2012",6,6,0.97,6
"Dec 09, 2012",11,24,2.16,9
"Dec 08, 2012",9,10,1.09,8
"Dec 07, 2012",2,0,0.25,2
"Dec 06, 2012",2,0,0.17,2
"Dec 05, 2012",10,25,2.49,10
"Dec 04, 2012",9,28,3.06,8
"Dec 03, 2012",9,5,0.58,7
"Dec 02, 2012",8,16,2.02,6
"Dec 01, 2012",8,20,2.52,7
"Nov 30, 2012",7,32,4.51,7
"Nov 29, 2012",4,19,4.72,4
"Nov 28, 2012",8,12,1.48,7
"Nov 27, 2012",15,27,1.77,14
"Nov 26, 2012",14,93,6.62,13
"Nov 25, 2012",9,4,0.43,7
"Nov 24, 2012",7,20,2.80,6
"Nov 23, 2012",7,18,2.62,5
"Nov 22, 2012",11,45,4.08,8
"Nov 21, 2012",8,11,1.37,7
"Nov 20, 2012",10,38,3.81,10
"Nov 19, 2012",14,127,9.07,11
"Nov 18, 2012",10,26,2.57,8
"Nov 17, 2012",8,19,2.32,7
"Nov 16, 2012",7,24,3.49,7
"Nov 15, 2012",5,7,1.45,4
"Nov 14, 2012",7,6,0.83,4
"Nov 13, 2012",8,32,4.02,7
"Nov 12, 2012",6,2,0.25,6
"Nov 11, 2012",8,54,6.81,7
