Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Dec 05, 2012",10,37,3.65,10
"Dec 04, 2012",7,19,2.78,7
"Dec 03, 2012",12,68,5.66,12
"Dec 02, 2012",46,128,2.79,38
"Dec 01, 2012",6,19,3.23,5
"Nov 30, 2012",6,17,2.86,6
"Nov 29, 2012",7,28,3.95,4
"Nov 28, 2012",5,7,1.46,5
"Nov 27, 2012",11,17,1.54,10
"Nov 26, 2012",9,33,3.65,8
"Nov 25, 2012",7,5,0.72,6
"Nov 24, 2012",5,23,4.60,5
"Nov 23, 2012",3,4,1.36,3
"Nov 22, 2012",7,21,2.94,5
"Nov 21, 2012",12,57,4.75,11
"Nov 20, 2012",5,3,0.61,5
"Nov 19, 2012",7,16,2.22,7
"Nov 18, 2012",7,29,4.17,6
"Nov 17, 2012",1,0,0.32,1
"Nov 16, 2012",8,24,3.04,7
"Nov 15, 2012",4,14,3.62,3
"Nov 14, 2012",6,21,3.49,5
"Nov 13, 2012",7,37,5.34,6
"Nov 12, 2012",5,15,3.04,4
"Nov 11, 2012",9,41,4.61,8
"Nov 10, 2012",9,39,4.38,7
"Nov 09, 2012",5,9,1.73,5
"Nov 08, 2012",1,1,1.17,1
"Nov 07, 2012",2,2,0.91,2
"Nov 06, 2012",2,1,0.67,2
"Nov 05, 2012",3,14,4.74,3
"Nov 04, 2012",10,16,1.59,10
"Nov 03, 2012",1,0,0.34,1
"Nov 02, 2012",2,21,10.32,2
"Nov 01, 2012",7,27,3.88,4
"Oct 31, 2012",3,13,4.36,3
"Oct 30, 2012",8,26,3.26,7
"Oct 29, 2012",5,17,3.40,4
"Oct 28, 2012",3,4,1.38,3
"Oct 27, 2012",2,11,5.69,2
"Oct 26, 2012",1,1,0.90,1
"Oct 25, 2012",6,9,1.49,4
"Oct 24, 2012",5,26,5.12,5
"Oct 23, 2012",0,0,0.00,0
"Oct 22, 2012",3,8,2.67,3
"Oct 21, 2012",5,15,2.91,4
"Oct 20, 2012",3,3,0.97,3
"Oct 19, 2012",5,15,2.96,4
"Oct 18, 2012",7,16,2.28,6
"Oct 17, 2012",4,10,2.62,3
"Oct 16, 2012",6,12,2.08,5
"Oct 15, 2012",2,2,1.14,2
"Oct 14, 2012",7,31,4.48,6
"Oct 13, 2012",6,24,4.08,6
"Oct 12, 2012",3,7,2.30,3
"Oct 11, 2012",1,0,0.35,1
"Oct 10, 2012",2,7,3.40,2
"Oct 09, 2012",4,9,2.15,4
"Oct 08, 2012",3,7,2.26,3
"Oct 07, 2012",4,7,1.70,4
"Oct 06, 2012",3,13,4.46,2
"Oct 05, 2012",2,7,3.50,2
"Oct 04, 2012",7,21,3.06,7
"Oct 03, 2012",5,5,1.03,5
"Oct 02, 2012",5,12,2.49,4
"Oct 01, 2012",0,0,0.00,0
"Sep 30, 2012",2,3,1.39,2
"Sep 29, 2012",3,13,4.43,3
"Sep 28, 2012",1,0,0.26,1
"Sep 27, 2012",5,17,3.50,5
"Sep 26, 2012",7,26,3.76,6
"Sep 25, 2012",3,8,2.56,3
"Sep 24, 2012",7,15,2.17,6
"Sep 23, 2012",1,0,0.00,0
"Sep 22, 2012",2,2,0.79,2
"Sep 21, 2012",2,14,7.25,2
"Sep 20, 2012",4,10,2.60,4
"Sep 19, 2012",5,17,3.37,5
"Sep 18, 2012",4,2,0.50,3
"Sep 17, 2012",2,13,6.39,2
"Sep 16, 2012",2,13,6.39,2
"Sep 15, 2012",1,0,0.00,1
"Sep 14, 2012",1,12,11.62,1
"Sep 13, 2012",4,18,4.52,3
"Sep 12, 2012",1,0,0.30,1
"Sep 11, 2012",6,3,0.46,5
"Sep 10, 2012",3,12,4.10,1
"Sep 09, 2012",0,0,0.00,0
"Sep 08, 2012",1,1,1.17,1
"Sep 07, 2012",2,8,3.76,2
"Sep 06, 2012",4,11,2.73,3
"Sep 05, 2012",4,12,2.97,4
"Sep 04, 2012",2,0,0.13,2
"Sep 03, 2012",2,8,4.14,2
"Sep 02, 2012",1,0,0.08,1
"Sep 01, 2012",1,13,12.59,1
