Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",47,165,3.52,37
"Mar 19, 2013",71,203,2.86,51
"Mar 18, 2013",65,170,2.61,50
"Mar 17, 2013",52,173,3.32,37
"Mar 16, 2013",36,114,3.15,27
"Mar 15, 2013",26,62,2.38,21
"Mar 14, 2013",24,91,3.78,22
"Mar 13, 2013",38,122,3.20,29
"Mar 12, 2013",28,73,2.61,22
"Mar 11, 2013",24,59,2.46,18
"Mar 10, 2013",32,108,3.37,30
"Mar 09, 2013",24,108,4.49,21
"Mar 08, 2013",16,31,1.95,12
"Mar 07, 2013",45,152,3.37,41
"Mar 06, 2013",54,160,2.97,35
"Mar 05, 2013",54,223,4.14,43
"Mar 04, 2013",42,162,3.85,34
"Mar 03, 2013",35,108,3.09,29
"Mar 02, 2013",16,54,3.40,11
"Mar 01, 2013",11,43,3.89,10
"Feb 28, 2013",30,89,2.95,25
"Feb 27, 2013",26,96,3.69,22
"Feb 26, 2013",32,109,3.42,26
"Feb 25, 2013",33,131,3.95,27
"Feb 24, 2013",45,136,3.02,35
"Feb 23, 2013",26,66,2.53,21
"Feb 22, 2013",34,101,2.98,24
"Feb 21, 2013",37,126,3.40,26
"Feb 20, 2013",45,157,3.48,27
"Feb 19, 2013",40,147,3.67,32
"Feb 18, 2013",37,137,3.71,31
"Feb 17, 2013",39,127,3.27,33
"Feb 16, 2013",23,47,2.06,17
"Feb 15, 2013",13,56,4.35,11
"Feb 14, 2013",25,93,3.72,17
"Feb 13, 2013",48,156,3.26,41
"Feb 12, 2013",48,190,3.95,37
"Feb 11, 2013",38,104,2.74,32
"Feb 10, 2013",39,155,3.96,32
"Feb 09, 2013",15,58,3.84,13
"Feb 08, 2013",19,93,4.91,15
"Feb 07, 2013",28,98,3.49,23
"Feb 06, 2013",44,191,4.34,36
"Feb 05, 2013",33,121,3.67,27
"Feb 04, 2013",30,100,3.33,23
"Feb 03, 2013",31,131,4.22,27
"Feb 02, 2013",33,145,4.40,22
"Feb 01, 2013",16,54,3.35,13
"Jan 31, 2013",25,102,4.07,22
"Jan 30, 2013",32,101,3.17,27
"Jan 29, 2013",16,39,2.43,15
"Jan 28, 2013",37,103,2.78,26
"Jan 27, 2013",23,84,3.65,18
"Jan 26, 2013",11,33,3.04,10
"Jan 25, 2013",16,42,2.65,15
"Jan 24, 2013",46,181,3.95,37
"Jan 23, 2013",36,107,2.98,32
"Jan 22, 2013",35,123,3.51,23
"Jan 21, 2013",31,107,3.46,28
"Jan 20, 2013",36,114,3.16,34
"Jan 19, 2013",25,69,2.75,23
"Jan 18, 2013",32,93,2.92,25
"Jan 17, 2013",31,119,3.82,24
"Jan 16, 2013",22,97,4.39,19
"Jan 15, 2013",26,82,3.16,17
"Jan 14, 2013",57,177,3.10,47
"Jan 13, 2013",43,138,3.20,35
"Jan 12, 2013",34,112,3.29,27
"Jan 11, 2013",30,89,2.95,25
"Jan 10, 2013",51,133,2.61,41
"Jan 09, 2013",39,145,3.72,33
"Jan 08, 2013",35,79,2.27,26
"Jan 07, 2013",38,124,3.26,29
"Jan 06, 2013",54,190,3.51,42
"Jan 05, 2013",28,105,3.76,25
"Jan 04, 2013",24,100,4.18,22
"Jan 03, 2013",32,105,3.28,23
"Jan 02, 2013",32,111,3.48,26
"Jan 01, 2013",23,57,2.47,18
"Dec 31, 2012",12,41,3.45,10
"Dec 30, 2012",13,49,3.80,9
"Dec 29, 2012",17,47,2.79,15
"Dec 28, 2012",27,99,3.67,21
"Dec 27, 2012",19,74,3.90,15
"Dec 26, 2012",12,33,2.77,10
"Dec 25, 2012",13,46,3.55,12
"Dec 24, 2012",16,34,2.09,13
"Dec 23, 2012",13,69,5.33,12
"Dec 22, 2012",19,39,2.08,14
"Dec 21, 2012",30,72,2.39,14
"Dec 20, 2012",36,122,3.38,28
"Dec 19, 2012",42,159,3.80,36
"Dec 18, 2012",58,279,4.80,46
"Dec 17, 2012",88,307,3.49,72
"Dec 16, 2012",92,301,3.27,75
"Dec 15, 2012",44,109,2.48,35
"Dec 14, 2012",91,330,3.63,69
"Dec 13, 2012",107,411,3.84,92
"Dec 12, 2012",168,579,3.44,135
"Dec 11, 2012",170,622,3.66,129
"Dec 10, 2012",138,438,3.18,107
"Dec 09, 2012",114,383,3.36,95
"Dec 08, 2012",91,292,3.21,71
"Dec 07, 2012",80,231,2.89,59
"Dec 06, 2012",123,393,3.20,88
"Dec 05, 2012",133,410,3.08,100
"Dec 04, 2012",105,380,3.62,86
"Dec 03, 2012",91,316,3.47,76
"Dec 02, 2012",89,325,3.65,79
"Dec 01, 2012",61,164,2.68,47
"Nov 30, 2012",43,135,3.14,37
"Nov 29, 2012",64,184,2.87,52
"Nov 28, 2012",60,193,3.22,46
"Nov 27, 2012",77,236,3.06,61
"Nov 26, 2012",69,219,3.18,63
"Nov 25, 2012",84,259,3.08,64
"Nov 24, 2012",69,300,4.34,51
"Nov 23, 2012",39,138,3.53,32
"Nov 22, 2012",46,125,2.71,38
"Nov 21, 2012",55,214,3.89,51
"Nov 20, 2012",56,176,3.15,50
"Nov 19, 2012",86,304,3.54,67
"Nov 18, 2012",92,327,3.56,72
"Nov 17, 2012",61,231,3.78,44
"Nov 16, 2012",35,100,2.87,31
"Nov 15, 2012",63,207,3.29,52
"Nov 14, 2012",69,252,3.65,61
"Nov 13, 2012",62,179,2.89,49
"Nov 12, 2012",45,154,3.43,37
"Nov 11, 2012",54,203,3.76,46
"Nov 10, 2012",51,174,3.41,42
"Nov 09, 2012",21,75,3.56,21
"Nov 08, 2012",36,137,3.81,30
"Nov 07, 2012",68,178,2.62,52
"Nov 06, 2012",65,264,4.06,51
"Nov 05, 2012",66,230,3.49,49
"Nov 04, 2012",68,311,4.57,56
"Nov 03, 2012",42,144,3.42,35
"Nov 02, 2012",27,98,3.64,22
"Nov 01, 2012",52,190,3.66,42
"Oct 31, 2012",42,129,3.07,34
"Oct 30, 2012",63,258,4.09,45
"Oct 29, 2012",59,219,3.71,41
"Oct 28, 2012",49,170,3.47,42
"Oct 27, 2012",33,112,3.40,27
"Oct 26, 2012",28,72,2.56,21
"Oct 25, 2012",51,167,3.27,41
"Oct 24, 2012",61,196,3.21,51
"Oct 23, 2012",54,178,3.30,45
"Oct 22, 2012",60,222,3.70,39
"Oct 21, 2012",44,128,2.90,33
"Oct 20, 2012",15,85,5.64,12
"Oct 19, 2012",33,105,3.19,27
"Oct 18, 2012",33,122,3.68,28
"Oct 17, 2012",36,114,3.16,29
"Oct 16, 2012",40,129,3.21,29
"Oct 15, 2012",43,142,3.30,39
"Oct 14, 2012",38,127,3.35,34
"Oct 13, 2012",35,134,3.84,27
"Oct 12, 2012",41,132,3.22,31
"Oct 11, 2012",32,82,2.55,29
"Oct 10, 2012",47,192,4.08,37
"Oct 09, 2012",44,189,4.30,37
"Oct 08, 2012",44,113,2.58,34
"Oct 07, 2012",34,127,3.75,30
"Oct 06, 2012",17,46,2.72,14
"Oct 05, 2012",23,87,3.79,21
"Oct 04, 2012",40,119,2.98,34
"Oct 03, 2012",43,117,2.71,34
"Oct 02, 2012",26,53,2.05,22
"Oct 01, 2012",40,112,2.81,32
"Sep 30, 2012",21,70,3.33,20
"Sep 29, 2012",21,48,2.27,20
"Sep 28, 2012",23,69,3.00,20
"Sep 27, 2012",23,53,2.31,17
"Sep 26, 2012",52,130,2.49,42
"Sep 25, 2012",27,81,3.00,23
"Sep 24, 2012",26,71,2.73,23
"Sep 23, 2012",25,73,2.91,20
"Sep 22, 2012",18,49,2.71,16
"Sep 21, 2012",24,74,3.09,20
"Sep 20, 2012",19,28,1.50,16
"Sep 19, 2012",23,71,3.09,19
"Sep 18, 2012",24,68,2.84,21
"Sep 17, 2012",32,96,3.00,24
