Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",36,146,4.07,29
"Mar 19, 2013",34,140,4.12,26
"Mar 18, 2013",54,261,4.83,40
"Mar 17, 2013",34,207,6.08,30
"Mar 16, 2013",16,67,4.20,12
"Mar 15, 2013",13,49,3.75,10
"Mar 14, 2013",19,90,4.75,14
"Mar 13, 2013",38,163,4.30,27
"Mar 12, 2013",25,125,5.01,19
"Mar 11, 2013",30,114,3.81,19
"Mar 10, 2013",19,92,4.82,15
"Mar 09, 2013",14,111,7.90,13
"Mar 08, 2013",13,75,5.75,13
"Mar 07, 2013",28,108,3.85,22
"Mar 06, 2013",24,141,5.87,18
"Mar 05, 2013",42,218,5.18,28
"Mar 04, 2013",20,92,4.59,16
"Mar 03, 2013",31,147,4.74,24
"Mar 02, 2013",13,83,6.36,12
"Mar 01, 2013",12,64,5.30,11
"Feb 28, 2013",12,122,10.17,9
"Feb 27, 2013",20,106,5.31,17
"Feb 26, 2013",19,110,5.77,18
"Feb 25, 2013",21,109,5.18,17
"Feb 24, 2013",42,212,5.06,31
"Feb 23, 2013",17,54,3.18,13
"Feb 22, 2013",18,109,6.05,16
"Feb 21, 2013",24,151,6.31,21
"Feb 20, 2013",32,162,5.08,21
"Feb 19, 2013",26,113,4.35,20
"Feb 18, 2013",12,60,4.99,11
"Feb 17, 2013",40,177,4.43,31
"Feb 16, 2013",19,128,6.76,18
"Feb 15, 2013",18,84,4.68,13
"Feb 14, 2013",10,68,6.76,9
"Feb 13, 2013",22,149,6.79,18
"Feb 12, 2013",31,202,6.52,23
"Feb 11, 2013",33,125,3.80,27
"Feb 10, 2013",28,164,5.85,23
"Feb 09, 2013",14,59,4.21,10
"Feb 08, 2013",11,49,4.46,9
"Feb 07, 2013",16,77,4.79,15
"Feb 06, 2013",28,153,5.47,27
"Feb 05, 2013",20,68,3.40,17
"Feb 04, 2013",38,178,4.68,28
"Feb 03, 2013",19,117,6.16,17
"Feb 02, 2013",18,84,4.67,16
"Feb 01, 2013",15,63,4.17,9
"Jan 31, 2013",25,156,6.23,20
"Jan 30, 2013",18,123,6.81,15
"Jan 29, 2013",21,89,4.24,18
"Jan 28, 2013",26,136,5.23,22
"Jan 27, 2013",24,124,5.17,21
"Jan 26, 2013",9,54,5.95,8
"Jan 25, 2013",18,100,5.54,16
"Jan 24, 2013",47,346,7.36,39
"Jan 23, 2013",34,178,5.23,24
"Jan 22, 2013",29,151,5.20,25
"Jan 21, 2013",25,122,4.90,21
"Jan 20, 2013",47,191,4.07,39
"Jan 19, 2013",24,151,6.29,20
"Jan 18, 2013",24,112,4.68,17
"Jan 17, 2013",27,105,3.88,21
"Jan 16, 2013",25,116,4.63,23
"Jan 15, 2013",28,147,5.24,21
"Jan 14, 2013",35,200,5.73,33
"Jan 13, 2013",37,227,6.13,34
"Jan 12, 2013",19,80,4.23,16
"Jan 11, 2013",38,178,4.69,30
"Jan 10, 2013",37,218,5.90,30
"Jan 09, 2013",43,205,4.76,34
"Jan 08, 2013",32,107,3.33,24
"Jan 07, 2013",45,209,4.64,37
"Jan 06, 2013",46,247,5.36,38
"Jan 05, 2013",29,160,5.53,17
"Jan 04, 2013",28,177,6.31,23
"Jan 03, 2013",35,150,4.30,28
"Jan 02, 2013",31,150,4.84,23
"Jan 01, 2013",15,65,4.34,9
"Dec 31, 2012",10,24,2.35,7
"Dec 30, 2012",11,56,5.07,9
"Dec 29, 2012",14,56,3.98,11
"Dec 28, 2012",23,100,4.33,17
"Dec 27, 2012",19,88,4.66,14
"Dec 26, 2012",16,82,5.13,12
"Dec 25, 2012",13,54,4.13,9
"Dec 24, 2012",14,60,4.26,10
"Dec 23, 2012",17,67,3.97,11
"Dec 22, 2012",11,70,6.34,9
"Dec 21, 2012",14,71,5.06,12
"Dec 20, 2012",24,120,4.98,19
"Dec 19, 2012",44,256,5.81,36
"Dec 18, 2012",48,334,6.96,38
"Dec 17, 2012",54,287,5.32,41
"Dec 16, 2012",63,319,5.06,49
"Dec 15, 2012",41,298,7.27,37
"Dec 14, 2012",60,298,4.96,45
"Dec 13, 2012",88,531,6.04,71
"Dec 12, 2012",97,600,6.19,80
"Dec 11, 2012",156,886,5.68,115
"Dec 10, 2012",96,473,4.92,82
"Dec 09, 2012",100,640,6.40,78
"Dec 08, 2012",56,349,6.23,47
"Dec 07, 2012",65,359,5.53,55
"Dec 06, 2012",160,731,4.57,129
"Dec 05, 2012",99,553,5.59,79
"Dec 04, 2012",107,594,5.55,84
"Dec 03, 2012",93,447,4.81,73
"Dec 02, 2012",79,422,5.34,65
"Dec 01, 2012",55,242,4.40,44
"Nov 30, 2012",24,176,7.32,20
"Nov 29, 2012",33,222,6.72,27
"Nov 28, 2012",27,147,5.45,25
"Nov 27, 2012",45,232,5.16,40
"Nov 26, 2012",45,222,4.94,34
"Nov 25, 2012",48,188,3.92,37
"Nov 24, 2012",48,241,5.03,33
"Nov 23, 2012",31,195,6.29,25
"Nov 22, 2012",25,128,5.12,18
"Nov 21, 2012",32,148,4.64,26
"Nov 20, 2012",35,140,3.99,30
"Nov 19, 2012",51,308,6.04,38
"Nov 18, 2012",46,246,5.34,38
"Nov 17, 2012",35,163,4.66,25
"Nov 16, 2012",21,96,4.58,16
"Nov 15, 2012",33,152,4.62,28
"Nov 14, 2012",42,232,5.53,33
"Nov 13, 2012",36,199,5.52,27
"Nov 12, 2012",22,102,4.64,14
"Nov 11, 2012",32,186,5.80,26
"Nov 10, 2012",21,157,7.48,16
"Nov 09, 2012",16,92,5.78,12
"Nov 08, 2012",25,125,4.99,21
"Nov 07, 2012",31,135,4.37,22
"Nov 06, 2012",31,128,4.14,25
"Nov 05, 2012",28,150,5.35,22
"Nov 04, 2012",51,219,4.30,33
"Nov 03, 2012",36,215,5.96,29
"Nov 02, 2012",18,91,5.04,16
"Nov 01, 2012",37,202,5.45,34
"Oct 31, 2012",22,136,6.19,19
"Oct 30, 2012",42,187,4.46,30
"Oct 29, 2012",34,199,5.86,26
"Oct 28, 2012",37,162,4.38,28
"Oct 27, 2012",30,132,4.41,26
"Oct 26, 2012",18,69,3.82,12
"Oct 25, 2012",23,107,4.66,19
"Oct 24, 2012",42,198,4.72,35
"Oct 23, 2012",16,102,6.34,13
"Oct 22, 2012",40,221,5.53,30
"Oct 21, 2012",36,157,4.37,30
"Oct 20, 2012",16,81,5.08,14
"Oct 19, 2012",22,96,4.37,18
"Oct 18, 2012",32,131,4.10,21
"Oct 17, 2012",17,89,5.26,14
"Oct 16, 2012",26,153,5.89,23
"Oct 15, 2012",30,148,4.92,23
"Oct 14, 2012",37,234,6.33,26
"Oct 13, 2012",15,100,6.66,15
"Oct 12, 2012",18,95,5.26,15
"Oct 11, 2012",18,78,4.34,16
"Oct 10, 2012",36,123,3.43,26
"Oct 09, 2012",30,140,4.67,22
"Oct 08, 2012",28,155,5.55,24
"Oct 07, 2012",26,178,6.83,22
"Oct 06, 2012",5,38,7.59,4
"Oct 05, 2012",26,130,5.01,22
"Oct 04, 2012",57,251,4.41,46
"Oct 03, 2012",24,118,4.91,20
"Oct 02, 2012",21,58,2.78,15
"Oct 01, 2012",22,115,5.22,19
"Sep 30, 2012",19,115,6.06,17
"Sep 29, 2012",11,27,2.46,10
"Sep 28, 2012",17,85,4.98,16
"Sep 27, 2012",21,79,3.78,17
"Sep 26, 2012",35,164,4.68,24
"Sep 25, 2012",12,41,3.38,11
"Sep 24, 2012",13,59,4.53,11
"Sep 23, 2012",18,91,5.03,15
"Sep 22, 2012",17,58,3.43,14
"Sep 21, 2012",15,20,1.35,11
"Sep 20, 2012",10,31,3.13,10
"Sep 19, 2012",14,40,2.83,13
"Sep 18, 2012",8,38,4.72,8
"Sep 17, 2012",21,74,3.55,15
"Sep 16, 2012",19,95,5.02,13
"Sep 15, 2012",11,71,6.46,11
"Sep 14, 2012",12,27,2.29,8
"Sep 13, 2012",18,98,5.46,13
"Sep 12, 2012",12,52,4.34,10
"Sep 11, 2012",5,1,0.28,4
"Sep 10, 2012",9,34,3.82,8
"Sep 09, 2012",11,35,3.16,6
"Sep 08, 2012",11,49,4.45,7
"Sep 07, 2012",6,31,5.09,5
"Sep 06, 2012",10,52,5.19,9
"Sep 05, 2012",15,97,6.48,12
"Sep 04, 2012",18,88,4.89,12
"Sep 03, 2012",9,49,5.43,6
"Sep 02, 2012",9,85,9.41,8
"Sep 01, 2012",21,82,3.91,11
