Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",7,43,6.11,7
"Mar 19, 2013",7,28,4.04,7
"Mar 18, 2013",5,14,2.71,4
"Mar 17, 2013",9,32,3.57,7
"Mar 16, 2013",1,7,6.51,1
"Mar 15, 2013",6,29,4.85,4
"Mar 14, 2013",8,25,3.16,5
"Mar 13, 2013",8,45,5.58,4
"Mar 12, 2013",4,2,0.62,3
"Mar 11, 2013",8,15,1.87,6
"Mar 10, 2013",10,53,5.35,10
"Mar 09, 2013",2,4,1.85,2
"Mar 08, 2013",2,9,4.64,2
"Mar 07, 2013",3,6,1.88,1
"Mar 06, 2013",2,13,6.56,2
"Mar 05, 2013",8,37,4.67,7
"Mar 04, 2013",4,22,5.46,3
"Mar 03, 2013",3,18,5.91,3
"Mar 02, 2013",0,0,0.00,0
"Mar 01, 2013",5,20,4.04,5
"Feb 28, 2013",7,13,1.85,7
"Feb 27, 2013",8,31,3.84,7
"Feb 26, 2013",1,7,7.19,1
"Feb 25, 2013",7,27,3.90,5
"Feb 24, 2013",3,3,0.92,3
"Feb 23, 2013",4,16,4.08,4
"Feb 22, 2013",2,14,7.13,2
"Feb 21, 2013",8,27,3.41,5
"Feb 20, 2013",6,28,4.61,4
"Feb 19, 2013",4,13,3.35,3
"Feb 18, 2013",4,19,4.75,4
"Feb 17, 2013",8,24,3.05,5
"Feb 16, 2013",5,11,2.14,5
"Feb 15, 2013",8,27,3.32,7
"Feb 14, 2013",5,18,3.58,4
"Feb 13, 2013",3,11,3.69,3
"Feb 12, 2013",5,22,4.47,3
"Feb 11, 2013",3,3,0.99,3
"Feb 10, 2013",3,2,0.70,3
"Feb 09, 2013",10,27,2.73,6
"Feb 08, 2013",6,19,3.10,3
"Feb 07, 2013",4,2,0.52,3
"Feb 06, 2013",11,42,3.79,8
"Feb 05, 2013",9,42,4.71,8
"Feb 04, 2013",7,21,3.01,6
"Feb 03, 2013",7,32,4.51,6
"Feb 02, 2013",6,14,2.29,5
"Feb 01, 2013",3,8,2.67,3
"Jan 31, 2013",5,11,2.18,5
"Jan 30, 2013",5,29,5.70,4
"Jan 29, 2013",2,11,5.60,1
"Jan 28, 2013",3,14,4.50,3
"Jan 27, 2013",2,10,4.86,2
"Jan 26, 2013",1,1,1.17,1
"Jan 25, 2013",2,7,3.53,2
"Jan 24, 2013",4,29,7.33,3
"Jan 23, 2013",4,13,3.20,2
"Jan 22, 2013",5,23,4.69,4
"Jan 21, 2013",6,25,4.23,5
"Jan 20, 2013",5,1,0.25,4
"Jan 19, 2013",3,25,8.26,3
"Jan 18, 2013",4,16,3.90,4
"Jan 17, 2013",6,2,0.41,4
"Jan 16, 2013",4,11,2.85,3
"Jan 15, 2013",8,19,2.40,7
"Jan 14, 2013",3,12,4.10,3
"Jan 13, 2013",8,23,2.82,7
"Jan 12, 2013",6,19,3.16,6
"Jan 11, 2013",5,15,2.95,5
"Jan 10, 2013",8,32,4.01,6
"Jan 09, 2013",6,32,5.26,5
"Jan 08, 2013",17,39,2.27,9
"Jan 07, 2013",8,20,2.44,7
"Jan 06, 2013",12,21,1.76,7
"Jan 05, 2013",1,3,3.49,1
"Jan 04, 2013",4,12,2.94,3
"Jan 03, 2013",3,11,3.81,3
"Jan 02, 2013",1,6,6.15,1
"Jan 01, 2013",1,0,0.07,1
"Dec 31, 2012",3,11,3.76,3
