Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",15,39,2.57,8
"Mar 19, 2013",8,25,3.08,6
"Mar 18, 2013",23,88,3.82,18
"Mar 17, 2013",26,106,4.07,22
"Mar 16, 2013",10,52,5.21,7
"Mar 15, 2013",16,75,4.67,14
"Mar 14, 2013",9,40,4.43,9
"Mar 13, 2013",8,32,4.04,8
"Mar 12, 2013",21,97,4.60,17
"Mar 11, 2013",18,65,3.62,12
"Mar 10, 2013",16,74,4.63,13
"Mar 09, 2013",12,40,3.34,11
"Mar 08, 2013",4,11,2.85,4
"Mar 07, 2013",11,58,5.26,8
"Mar 06, 2013",25,65,2.60,20
"Mar 05, 2013",22,76,3.45,19
"Mar 04, 2013",24,131,5.46,17
"Mar 03, 2013",24,122,5.09,21
"Mar 02, 2013",14,82,5.86,10
"Mar 01, 2013",9,41,4.59,9
"Feb 28, 2013",15,60,4.02,11
"Feb 27, 2013",18,99,5.51,15
"Feb 26, 2013",8,34,4.25,7
"Feb 25, 2013",19,103,5.42,18
"Feb 24, 2013",28,155,5.54,21
"Feb 23, 2013",19,50,2.63,14
"Feb 22, 2013",28,93,3.32,23
"Feb 21, 2013",31,163,5.25,24
"Feb 20, 2013",30,116,3.87,26
"Feb 19, 2013",22,82,3.74,20
"Feb 18, 2013",38,141,3.71,31
"Feb 17, 2013",32,149,4.66,25
"Feb 16, 2013",20,104,5.21,15
"Feb 15, 2013",15,68,4.51,10
"Feb 14, 2013",18,89,4.95,13
"Feb 13, 2013",20,99,4.95,12
"Feb 12, 2013",32,155,4.85,25
"Feb 11, 2013",32,111,3.47,25
"Feb 10, 2013",16,57,3.56,10
"Feb 09, 2013",18,69,3.83,13
"Feb 08, 2013",11,45,4.10,8
"Feb 07, 2013",40,167,4.18,26
"Feb 06, 2013",38,217,5.72,32
"Feb 05, 2013",25,72,2.90,19
"Feb 04, 2013",34,177,5.21,22
"Feb 03, 2013",15,111,7.40,13
"Feb 02, 2013",20,108,5.38,17
"Feb 01, 2013",19,52,2.72,15
"Jan 31, 2013",19,96,5.03,14
"Jan 30, 2013",22,90,4.08,14
"Jan 29, 2013",20,66,3.29,17
"Jan 28, 2013",22,96,4.36,17
"Jan 27, 2013",31,120,3.87,27
"Jan 26, 2013",20,105,5.25,16
"Jan 25, 2013",10,54,5.42,8
"Jan 24, 2013",16,48,3.03,15
"Jan 23, 2013",24,120,4.99,20
"Jan 22, 2013",22,112,5.07,18
"Jan 21, 2013",15,96,6.40,14
"Jan 20, 2013",15,62,4.14,12
"Jan 19, 2013",13,65,4.97,10
"Jan 18, 2013",15,63,4.20,11
"Jan 17, 2013",3,11,3.65,3
"Jan 16, 2013",14,39,2.80,11
"Jan 15, 2013",12,14,1.13,10
"Jan 14, 2013",18,58,3.25,11
"Jan 13, 2013",13,60,4.61,12
"Jan 12, 2013",10,25,2.54,7
"Jan 11, 2013",13,50,3.87,9
"Jan 10, 2013",23,94,4.10,17
"Jan 09, 2013",15,72,4.81,10
"Jan 08, 2013",13,73,5.59,13
"Jan 07, 2013",12,78,6.49,11
"Jan 06, 2013",16,75,4.69,12
"Jan 05, 2013",11,52,4.75,9
