Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",43,165,3.83,37
"Mar 19, 2013",51,225,4.42,36
"Mar 18, 2013",56,167,2.99,43
"Mar 17, 2013",50,191,3.81,42
"Mar 16, 2013",33,115,3.48,24
"Mar 15, 2013",29,124,4.28,24
"Mar 14, 2013",31,136,4.38,29
"Mar 13, 2013",45,190,4.22,37
"Mar 12, 2013",32,144,4.49,31
"Mar 11, 2013",30,106,3.55,22
"Mar 10, 2013",33,112,3.38,24
"Mar 09, 2013",27,102,3.76,25
"Mar 08, 2013",22,89,4.03,21
"Mar 07, 2013",25,76,3.03,20
"Mar 06, 2013",34,111,3.26,25
"Mar 05, 2013",40,150,3.75,31
"Mar 04, 2013",44,190,4.31,37
"Mar 03, 2013",29,112,3.87,25
"Mar 02, 2013",14,69,4.90,14
"Mar 01, 2013",18,84,4.67,18
"Feb 28, 2013",30,123,4.10,26
"Feb 27, 2013",29,145,4.99,26
"Feb 26, 2013",40,165,4.12,34
"Feb 25, 2013",43,153,3.55,36
"Feb 24, 2013",45,194,4.32,37
"Feb 23, 2013",37,173,4.68,33
"Feb 22, 2013",30,117,3.89,24
"Feb 21, 2013",47,187,3.99,34
"Feb 20, 2013",53,154,2.90,45
"Feb 19, 2013",59,189,3.20,48
"Feb 18, 2013",41,154,3.76,34
"Feb 17, 2013",40,163,4.09,34
"Feb 16, 2013",26,108,4.14,19
"Feb 15, 2013",30,81,2.71,26
"Feb 14, 2013",26,94,3.60,20
"Feb 13, 2013",36,131,3.63,31
"Feb 12, 2013",30,101,3.37,27
"Feb 11, 2013",38,196,5.15,33
"Feb 10, 2013",33,69,2.09,28
"Feb 09, 2013",26,95,3.64,21
"Feb 08, 2013",12,26,2.18,12
"Feb 07, 2013",36,106,2.95,29
"Feb 06, 2013",37,123,3.33,33
"Feb 05, 2013",48,124,2.57,42
"Feb 04, 2013",42,173,4.12,32
"Feb 03, 2013",23,107,4.64,20
"Feb 02, 2013",40,153,3.82,28
"Feb 01, 2013",20,46,2.30,16
"Jan 31, 2013",30,119,3.96,23
