Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Oct 20, 2012",6,21,3.54,5
"Oct 19, 2012",6,61,10.24,5
"Oct 18, 2012",7,7,1.05,6
"Oct 17, 2012",4,7,1.66,3
"Oct 16, 2012",5,15,3.00,5
"Oct 15, 2012",4,18,4.42,4
"Oct 14, 2012",10,46,4.60,9
"Oct 13, 2012",10,34,3.41,9
"Oct 12, 2012",9,49,5.42,7
"Oct 11, 2012",6,40,6.63,4
"Oct 10, 2012",3,21,7.03,3
"Oct 09, 2012",6,18,3.08,5
"Oct 08, 2012",2,0,0.19,2
"Oct 07, 2012",8,34,4.27,7
"Oct 06, 2012",0,0,0.00,0
"Oct 05, 2012",4,2,0.61,4
"Oct 04, 2012",6,6,1.03,4
"Oct 03, 2012",3,25,8.34,3
"Oct 02, 2012",2,2,0.76,2
"Oct 01, 2012",3,16,5.39,1
"Sep 30, 2012",1,0,0.33,1
"Sep 29, 2012",10,48,4.83,8
"Sep 28, 2012",2,2,1.06,2
"Sep 27, 2012",7,17,2.36,7
"Sep 26, 2012",3,13,4.43,3
"Sep 25, 2012",3,3,0.85,3
"Sep 24, 2012",2,6,3.07,2
"Sep 23, 2012",5,8,1.57,5
"Sep 22, 2012",4,18,4.39,4
"Sep 21, 2012",2,14,6.91,2
"Sep 20, 2012",6,14,2.35,5
"Sep 19, 2012",5,8,1.58,5
"Sep 18, 2012",5,37,7.49,5
"Sep 17, 2012",6,42,7.04,6
"Sep 16, 2012",10,18,1.84,7
"Sep 15, 2012",3,4,1.19,3
"Sep 14, 2012",5,23,4.51,3
"Sep 13, 2012",6,4,0.66,6
"Sep 12, 2012",5,18,3.60,5
"Sep 11, 2012",12,66,5.46,9
"Sep 10, 2012",7,36,5.18,6
"Sep 09, 2012",10,22,2.23,9
"Sep 08, 2012",3,1,0.25,3
"Sep 07, 2012",2,6,2.79,2
"Sep 06, 2012",5,2,0.30,3
"Sep 05, 2012",6,6,0.94,4
"Sep 04, 2012",9,23,2.50,6
"Sep 03, 2012",10,32,3.20,7
"Sep 02, 2012",6,65,10.90,6
"Sep 01, 2012",0,0,0.00,0
