Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",13,43,3.32,11
"Mar 19, 2013",16,67,4.17,13
"Mar 18, 2013",18,58,3.21,16
"Mar 17, 2013",24,68,2.85,16
"Mar 16, 2013",4,25,6.35,3
"Mar 15, 2013",9,25,2.72,6
"Mar 14, 2013",17,72,4.24,11
"Mar 13, 2013",21,78,3.72,14
"Mar 12, 2013",11,40,3.62,9
"Mar 11, 2013",11,18,1.65,11
"Mar 10, 2013",16,58,3.62,15
"Mar 09, 2013",2,32,15.86,2
"Mar 08, 2013",13,51,3.92,8
"Mar 07, 2013",7,27,3.79,6
"Mar 06, 2013",8,15,1.89,8
"Mar 05, 2013",14,68,4.86,11
"Mar 04, 2013",19,99,5.21,15
"Mar 03, 2013",17,101,5.96,11
"Mar 02, 2013",8,48,6.04,5
"Mar 01, 2013",12,65,5.40,12
"Feb 28, 2013",19,85,4.45,15
"Feb 27, 2013",15,58,3.84,14
"Feb 26, 2013",11,54,4.93,10
"Feb 25, 2013",23,89,3.88,20
"Feb 24, 2013",16,78,4.88,15
"Feb 23, 2013",18,118,6.57,15
"Feb 22, 2013",14,43,3.10,9
"Feb 21, 2013",17,74,4.34,15
"Feb 20, 2013",10,47,4.70,8
"Feb 19, 2013",19,81,4.25,14
"Feb 18, 2013",14,44,3.13,10
"Feb 17, 2013",19,54,2.85,12
"Feb 16, 2013",6,11,1.80,5
"Feb 15, 2013",9,16,1.81,8
"Feb 14, 2013",13,55,4.21,11
"Feb 13, 2013",18,40,2.20,15
"Feb 12, 2013",6,14,2.33,6
"Feb 11, 2013",14,45,3.20,10
"Feb 10, 2013",9,25,2.82,6
"Feb 09, 2013",8,41,5.09,7
"Feb 08, 2013",6,62,10.30,5
"Feb 07, 2013",8,19,2.40,7
"Feb 06, 2013",19,67,3.54,13
"Feb 05, 2013",19,68,3.56,14
"Feb 04, 2013",13,36,2.77,10
"Feb 03, 2013",5,16,3.11,5
"Feb 02, 2013",12,45,3.77,7
"Feb 01, 2013",5,17,3.39,4
"Jan 31, 2013",17,53,3.10,9
"Jan 30, 2013",17,92,5.40,13
"Jan 29, 2013",13,49,3.80,9
"Jan 28, 2013",8,43,5.41,5
"Jan 27, 2013",11,33,3.01,10
"Jan 26, 2013",7,33,4.65,5
"Jan 25, 2013",8,26,3.25,8
"Jan 24, 2013",16,64,3.99,13
"Jan 23, 2013",20,72,3.59,15
"Jan 22, 2013",23,73,3.16,17
"Jan 21, 2013",19,50,2.62,16
"Jan 20, 2013",25,98,3.94,20
"Jan 19, 2013",19,54,2.85,14
"Jan 18, 2013",15,72,4.81,10
"Jan 17, 2013",18,58,3.24,16
"Jan 16, 2013",13,27,2.09,9
"Jan 15, 2013",14,51,3.66,12
"Jan 14, 2013",25,79,3.18,22
"Jan 13, 2013",18,77,4.30,14
"Jan 12, 2013",10,28,2.81,7
"Jan 11, 2013",17,43,2.54,11
"Jan 10, 2013",21,50,2.36,13
"Jan 09, 2013",19,90,4.74,15
"Jan 08, 2013",12,27,2.22,10
"Jan 07, 2013",20,77,3.85,16
"Jan 06, 2013",13,69,5.27,13
"Jan 05, 2013",12,56,4.65,12
"Jan 04, 2013",10,55,5.50,9
"Jan 03, 2013",14,43,3.04,10
"Jan 02, 2013",12,64,5.30,9
"Jan 01, 2013",6,12,2.03,6
"Dec 31, 2012",6,9,1.57,5
"Dec 30, 2012",6,26,4.39,4
"Dec 29, 2012",9,45,4.97,9
"Dec 28, 2012",6,23,3.79,4
"Dec 27, 2012",12,57,4.78,9
"Dec 26, 2012",9,65,7.24,5
"Dec 25, 2012",6,14,2.33,5
"Dec 24, 2012",3,11,3.74,2
"Dec 23, 2012",6,5,0.89,3
