Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",53,236,4.45,41
"Mar 19, 2013",70,248,3.54,55
"Mar 18, 2013",77,251,3.26,68
"Mar 17, 2013",64,226,3.53,53
"Mar 16, 2013",22,57,2.58,19
"Mar 15, 2013",48,162,3.37,35
"Mar 14, 2013",44,104,2.37,33
"Mar 13, 2013",69,257,3.73,61
"Mar 12, 2013",54,177,3.28,45
"Mar 11, 2013",60,189,3.16,51
"Mar 10, 2013",50,211,4.21,44
"Mar 09, 2013",40,180,4.50,32
"Mar 08, 2013",28,98,3.48,22
"Mar 07, 2013",59,235,3.98,47
"Mar 06, 2013",67,279,4.17,62
"Mar 05, 2013",51,195,3.82,39
"Mar 04, 2013",53,230,4.34,46
"Mar 03, 2013",48,196,4.08,39
"Mar 02, 2013",31,136,4.40,27
"Mar 01, 2013",31,74,2.38,24
"Feb 28, 2013",65,214,3.29,50
"Feb 27, 2013",70,269,3.84,56
"Feb 26, 2013",51,248,4.87,43
"Feb 25, 2013",94,448,4.76,72
"Feb 24, 2013",80,349,4.36,63
"Feb 23, 2013",67,254,3.79,55
"Feb 22, 2013",62,229,3.69,50
"Feb 21, 2013",131,525,4.01,97
"Feb 20, 2013",94,337,3.58,79
"Feb 19, 2013",96,373,3.89,76
"Feb 18, 2013",111,454,4.09,88
"Feb 17, 2013",100,396,3.96,79
"Feb 16, 2013",51,234,4.58,37
"Feb 15, 2013",37,158,4.26,34
"Feb 14, 2013",58,226,3.89,44
"Feb 13, 2013",56,266,4.74,50
"Feb 12, 2013",69,319,4.62,56
"Feb 11, 2013",93,313,3.37,71
"Feb 10, 2013",61,269,4.40,52
"Feb 09, 2013",42,189,4.49,33
"Feb 08, 2013",37,127,3.43,31
"Feb 07, 2013",74,242,3.26,61
"Feb 06, 2013",127,445,3.50,103
"Feb 05, 2013",71,280,3.94,62
"Feb 04, 2013",99,390,3.94,76
"Feb 03, 2013",89,362,4.06,72
"Feb 02, 2013",50,189,3.78,38
"Feb 01, 2013",32,113,3.54,30
"Jan 31, 2013",61,210,3.45,51
"Jan 30, 2013",91,385,4.23,79
"Jan 29, 2013",67,310,4.63,58
"Jan 28, 2013",82,324,3.95,69
"Jan 27, 2013",68,238,3.50,56
"Jan 26, 2013",40,160,3.99,35
"Jan 25, 2013",43,163,3.79,34
"Jan 24, 2013",63,234,3.71,53
"Jan 23, 2013",68,304,4.47,59
"Jan 22, 2013",74,307,4.15,54
"Jan 21, 2013",62,211,3.41,52
"Jan 20, 2013",51,226,4.44,43
"Jan 19, 2013",36,112,3.12,28
"Jan 18, 2013",21,81,3.84,20
"Jan 17, 2013",47,172,3.67,40
"Jan 16, 2013",40,183,4.58,33
"Jan 15, 2013",40,129,3.23,30
"Jan 14, 2013",37,152,4.10,36
"Jan 13, 2013",41,155,3.79,30
"Jan 12, 2013",39,127,3.24,29
"Jan 11, 2013",32,170,5.31,27
"Jan 10, 2013",44,169,3.85,38
"Jan 09, 2013",37,127,3.42,34
"Jan 08, 2013",46,138,3.00,38
"Jan 07, 2013",42,159,3.79,33
"Jan 06, 2013",39,144,3.70,31
"Jan 05, 2013",37,114,3.09,28
"Jan 04, 2013",32,118,3.68,29
"Jan 03, 2013",36,114,3.16,28
"Jan 02, 2013",28,89,3.18,26
"Jan 01, 2013",24,81,3.38,19
"Dec 31, 2012",14,27,1.94,12
"Dec 30, 2012",21,62,2.94,19
"Dec 29, 2012",15,39,2.58,14
"Dec 28, 2012",40,165,4.12,26
"Dec 27, 2012",13,51,3.92,11
"Dec 26, 2012",21,98,4.65,18
"Dec 25, 2012",20,73,3.63,16
"Dec 24, 2012",14,57,4.05,12
"Dec 23, 2012",13,43,3.31,9
"Dec 22, 2012",15,39,2.59,12
"Dec 21, 2012",12,30,2.49,9
"Dec 20, 2012",21,78,3.71,18
"Dec 19, 2012",50,140,2.80,44
"Dec 18, 2012",39,162,4.16,33
"Dec 17, 2012",68,220,3.23,54
"Dec 16, 2012",61,226,3.71,49
"Dec 15, 2012",29,134,4.60,25
"Dec 14, 2012",51,120,2.34,41
"Dec 13, 2012",55,233,4.24,48
"Dec 12, 2012",98,373,3.81,80
"Dec 11, 2012",107,392,3.66,87
"Dec 10, 2012",114,431,3.78,87
"Dec 09, 2012",100,405,4.05,83
"Dec 08, 2012",54,164,3.04,46
"Dec 07, 2012",37,134,3.61,35
"Dec 06, 2012",66,278,4.21,58
"Dec 05, 2012",46,193,4.20,37
"Dec 04, 2012",75,248,3.31,63
"Dec 03, 2012",50,172,3.45,42
"Dec 02, 2012",64,198,3.09,57
"Dec 01, 2012",41,152,3.72,35
"Nov 30, 2012",33,136,4.12,28
"Nov 29, 2012",49,164,3.36,40
"Nov 28, 2012",57,162,2.84,47
"Nov 27, 2012",71,223,3.15,60
"Nov 26, 2012",70,276,3.94,60
"Nov 25, 2012",69,237,3.44,60
"Nov 24, 2012",36,153,4.24,29
"Nov 23, 2012",34,120,3.53,29
"Nov 22, 2012",63,210,3.34,55
"Nov 21, 2012",57,249,4.37,49
"Nov 20, 2012",71,256,3.61,61
"Nov 19, 2012",85,364,4.28,73
"Nov 18, 2012",71,219,3.08,58
"Nov 17, 2012",67,245,3.66,56
"Nov 16, 2012",48,156,3.26,40
"Nov 15, 2012",78,341,4.38,65
"Nov 14, 2012",65,275,4.23,59
"Nov 13, 2012",75,293,3.91,62
"Nov 12, 2012",92,356,3.87,71
"Nov 11, 2012",68,226,3.32,61
"Nov 10, 2012",61,232,3.80,56
"Nov 09, 2012",52,173,3.34,47
"Nov 08, 2012",87,379,4.35,75
"Nov 07, 2012",132,447,3.39,104
"Nov 06, 2012",84,337,4.01,72
"Nov 05, 2012",101,367,3.63,90
"Nov 04, 2012",136,544,4.00,108
"Nov 03, 2012",52,186,3.57,44
"Nov 02, 2012",62,254,4.10,55
"Nov 01, 2012",116,492,4.24,100
"Oct 31, 2012",88,370,4.21,72
"Oct 30, 2012",102,340,3.33,85
"Oct 29, 2012",93,389,4.18,76
"Oct 28, 2012",88,296,3.36,78
"Oct 27, 2012",74,290,3.92,56
"Oct 26, 2012",67,203,3.03,56
"Oct 25, 2012",82,280,3.41,71
"Oct 24, 2012",102,391,3.83,85
"Oct 23, 2012",107,433,4.05,92
"Oct 22, 2012",120,507,4.23,101
"Oct 21, 2012",171,541,3.17,140
"Oct 20, 2012",76,348,4.59,64
"Oct 19, 2012",72,298,4.14,61
"Oct 18, 2012",124,517,4.17,110
"Oct 17, 2012",127,421,3.31,111
"Oct 16, 2012",120,431,3.59,97
"Oct 15, 2012",157,623,3.97,126
"Oct 14, 2012",143,551,3.85,123
"Oct 13, 2012",97,411,4.24,81
"Oct 12, 2012",72,275,3.83,58
"Oct 11, 2012",106,435,4.10,95
"Oct 10, 2012",131,514,3.92,110
"Oct 09, 2012",126,488,3.87,111
"Oct 08, 2012",122,508,4.17,104
"Oct 07, 2012",99,338,3.41,83
"Oct 06, 2012",95,373,3.93,78
"Oct 05, 2012",68,280,4.12,53
"Oct 04, 2012",103,358,3.48,87
"Oct 03, 2012",135,483,3.58,113
"Oct 02, 2012",112,427,3.81,94
"Oct 01, 2012",150,565,3.77,123
"Sep 30, 2012",164,616,3.76,123
"Sep 29, 2012",71,276,3.88,59
"Sep 28, 2012",49,215,4.39,46
"Sep 27, 2012",76,265,3.48,61
"Sep 26, 2012",108,467,4.33,92
"Sep 25, 2012",119,444,3.73,102
"Sep 24, 2012",122,460,3.77,100
"Sep 23, 2012",108,405,3.75,90
"Sep 22, 2012",67,264,3.94,57
"Sep 21, 2012",64,225,3.52,54
"Sep 20, 2012",76,324,4.26,65
"Sep 19, 2012",127,448,3.53,107
"Sep 18, 2012",103,466,4.53,86
"Sep 17, 2012",112,337,3.01,93
"Sep 16, 2012",100,353,3.53,82
"Sep 15, 2012",80,289,3.62,66
"Sep 14, 2012",39,141,3.60,36
"Sep 13, 2012",70,259,3.70,58
"Sep 12, 2012",68,273,4.01,58
"Sep 11, 2012",81,349,4.30,66
"Sep 10, 2012",55,224,4.07,48
"Sep 09, 2012",58,240,4.14,51
"Sep 08, 2012",35,98,2.81,28
"Sep 07, 2012",27,119,4.41,26
"Sep 06, 2012",43,211,4.90,40
"Sep 05, 2012",49,216,4.40,39
"Sep 04, 2012",44,186,4.22,36
"Sep 03, 2012",59,283,4.79,51
"Sep 02, 2012",27,135,4.99,20
"Sep 01, 2012",18,80,4.43,17
