Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",2,8,4.09,2
"Mar 19, 2013",6,12,2.06,5
"Mar 18, 2013",3,3,0.91,3
"Mar 17, 2013",2,4,1.92,2
"Mar 16, 2013",4,1,0.23,3
"Mar 15, 2013",2,3,1.35,2
"Mar 14, 2013",5,19,3.71,4
"Mar 13, 2013",6,11,1.83,6
"Mar 12, 2013",1,1,1.04,1
"Mar 11, 2013",3,1,0.36,3
"Mar 10, 2013",1,1,1.25,1
"Mar 09, 2013",2,9,4.28,2
"Mar 08, 2013",5,1,0.14,2
"Mar 07, 2013",2,3,1.51,2
"Mar 06, 2013",5,9,1.83,5
"Mar 05, 2013",6,19,3.23,6
"Mar 04, 2013",4,8,2.10,3
"Mar 03, 2013",2,0,0.08,2
"Mar 02, 2013",6,10,1.65,4
"Mar 01, 2013",2,0,0.20,2
"Feb 28, 2013",3,14,4.74,3
"Feb 27, 2013",6,6,0.94,6
"Feb 26, 2013",2,11,5.59,2
"Feb 25, 2013",5,11,2.26,4
"Feb 24, 2013",5,14,2.88,4
"Feb 23, 2013",3,1,0.31,2
"Feb 22, 2013",5,28,5.58,4
"Feb 21, 2013",3,6,2.07,2
"Feb 20, 2013",4,6,1.42,3
"Feb 19, 2013",11,17,1.53,9
"Feb 18, 2013",1,0,0.31,1
"Feb 17, 2013",1,2,2.31,1
"Feb 16, 2013",3,12,4.03,2
"Feb 15, 2013",1,4,4.34,1
"Feb 14, 2013",3,4,1.26,2
"Feb 13, 2013",3,20,6.55,3
"Feb 12, 2013",4,5,1.16,3
"Feb 11, 2013",9,20,2.17,9
"Feb 10, 2013",4,6,1.50,3
"Feb 09, 2013",6,15,2.48,4
"Feb 08, 2013",4,11,2.78,3
"Feb 07, 2013",5,18,3.59,5
"Feb 06, 2013",6,13,2.22,4
"Feb 05, 2013",3,3,0.84,3
"Feb 04, 2013",3,1,0.40,3
"Feb 03, 2013",2,1,0.49,2
"Feb 02, 2013",3,4,1.29,3
"Feb 01, 2013",6,11,1.87,5
"Jan 31, 2013",5,7,1.35,5
"Jan 30, 2013",3,5,1.73,3
"Jan 29, 2013",10,20,2.02,3
"Jan 28, 2013",6,16,2.61,5
"Jan 27, 2013",1,2,2.39,1
"Jan 26, 2013",4,15,3.75,4
"Jan 25, 2013",8,18,2.22,8
"Jan 24, 2013",4,5,1.19,4
"Jan 23, 2013",6,15,2.47,5
"Jan 22, 2013",3,3,1.07,3
"Jan 21, 2013",5,4,0.82,4
"Jan 20, 2013",2,2,1.05,2
"Jan 19, 2013",2,2,1.16,2
"Jan 18, 2013",3,11,3.64,3
"Jan 17, 2013",4,3,0.77,3
"Jan 16, 2013",1,2,2.30,1
"Jan 15, 2013",1,2,1.90,1
"Jan 14, 2013",4,3,0.65,4
"Jan 13, 2013",2,7,3.46,2
"Jan 12, 2013",0,0,0.00,0
"Jan 11, 2013",3,10,3.48,2
"Jan 10, 2013",4,18,4.51,3
"Jan 09, 2013",4,23,5.69,3
"Jan 08, 2013",1,2,1.74,1
"Jan 07, 2013",4,9,2.31,4
"Jan 06, 2013",3,9,3.16,2
"Jan 05, 2013",1,0,0.00,1
"Jan 04, 2013",1,6,5.76,1
"Jan 03, 2013",4,12,3.04,3
"Jan 02, 2013",3,1,0.33,3
"Jan 01, 2013",0,0,0.00,0
"Dec 31, 2012",1,2,1.68,1
"Dec 30, 2012",1,4,3.90,1
"Dec 29, 2012",3,2,0.58,3
"Dec 28, 2012",2,12,5.85,2
"Dec 27, 2012",6,2,0.34,5
"Dec 26, 2012",4,9,2.21,2
"Dec 25, 2012",0,0,0.00,0
"Dec 24, 2012",0,0,0.00,0
"Dec 23, 2012",0,0,0.00,0
"Dec 22, 2012",0,0,0.00,0
"Dec 21, 2012",5,10,2.07,5
"Dec 20, 2012",5,15,2.94,5
"Dec 19, 2012",2,1,0.34,2
"Dec 18, 2012",2,5,2.72,2
"Dec 17, 2012",0,0,0.00,0
"Dec 16, 2012",4,12,3.06,3
"Dec 15, 2012",4,18,4.50,3
"Dec 14, 2012",5,14,2.85,5
"Dec 13, 2012",4,4,1.09,3
"Dec 12, 2012",6,15,2.48,3
"Dec 11, 2012",2,2,1.04,2
"Dec 10, 2012",6,16,2.60,4
"Dec 09, 2012",5,13,2.58,5
"Dec 08, 2012",3,5,1.52,3
"Dec 07, 2012",5,3,0.59,4
"Dec 06, 2012",4,9,2.19,4
"Dec 05, 2012",8,38,4.70,8
"Dec 04, 2012",2,4,2.15,2
"Dec 03, 2012",7,13,1.82,4
"Dec 02, 2012",2,15,7.62,2
"Dec 01, 2012",2,6,3.04,2
"Nov 30, 2012",1,8,8.10,1
"Nov 29, 2012",5,3,0.70,5
"Nov 28, 2012",7,11,1.51,5
"Nov 27, 2012",4,12,3.07,3
"Nov 26, 2012",3,8,2.51,3
"Nov 25, 2012",3,8,2.64,3
"Nov 24, 2012",5,21,4.23,4
"Nov 23, 2012",3,4,1.39,3
"Nov 22, 2012",7,25,3.50,6
"Nov 21, 2012",1,0,0.50,1
"Nov 20, 2012",8,18,2.20,7
"Nov 19, 2012",7,13,1.87,7
"Nov 18, 2012",3,2,0.51,3
"Nov 17, 2012",2,3,1.63,2
"Nov 16, 2012",3,14,4.74,3
"Nov 15, 2012",5,2,0.45,3
"Nov 14, 2012",5,12,2.31,4
"Nov 13, 2012",7,25,3.62,4
"Nov 12, 2012",8,32,4.01,8
"Nov 11, 2012",1,1,1.43,1
"Nov 10, 2012",5,3,0.56,5
"Nov 09, 2012",0,0,0.00,0
"Nov 08, 2012",5,8,1.53,5
"Nov 07, 2012",3,1,0.26,2
"Nov 06, 2012",6,14,2.33,4
"Nov 05, 2012",6,23,3.80,5
"Nov 04, 2012",4,11,2.71,3
