Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",11,46,4.18,9
"Mar 19, 2013",6,13,2.13,6
"Mar 18, 2013",13,61,4.71,11
"Mar 17, 2013",11,43,3.89,10
"Mar 16, 2013",3,11,3.53,3
"Mar 15, 2013",5,11,2.15,3
"Mar 14, 2013",7,30,4.33,6
"Mar 13, 2013",8,28,3.52,6
"Mar 12, 2013",6,30,5.04,6
"Mar 11, 2013",15,41,2.74,14
"Mar 10, 2013",3,24,8.11,3
"Mar 09, 2013",7,20,2.84,7
"Mar 08, 2013",7,18,2.57,5
"Mar 07, 2013",16,54,3.35,11
"Mar 06, 2013",15,57,3.81,11
"Mar 05, 2013",13,52,4.03,10
"Mar 04, 2013",10,25,2.45,10
"Mar 03, 2013",10,38,3.76,8
"Mar 02, 2013",8,46,5.70,7
"Mar 01, 2013",14,60,4.27,11
"Feb 28, 2013",11,45,4.11,11
"Feb 27, 2013",9,25,2.74,9
"Feb 26, 2013",12,41,3.38,11
"Feb 25, 2013",12,25,2.04,11
"Feb 24, 2013",14,27,1.90,11
"Feb 23, 2013",21,90,4.27,17
"Feb 22, 2013",7,36,5.14,7
"Feb 21, 2013",15,72,4.79,12
"Feb 20, 2013",13,41,3.16,12
"Feb 19, 2013",14,30,2.18,9
"Feb 18, 2013",12,31,2.56,10
"Feb 17, 2013",17,58,3.44,14
"Feb 16, 2013",14,54,3.88,12
"Feb 15, 2013",14,42,3.02,14
"Feb 14, 2013",10,44,4.35,10
"Feb 13, 2013",11,46,4.16,8
"Feb 12, 2013",9,26,2.84,8
"Feb 11, 2013",14,51,3.68,14
"Feb 10, 2013",10,23,2.28,6
"Feb 09, 2013",10,35,3.48,9
"Feb 08, 2013",19,57,3.02,10
"Feb 07, 2013",24,78,3.27,18
"Feb 06, 2013",8,26,3.21,6
"Feb 05, 2013",14,36,2.56,12
"Feb 04, 2013",9,9,0.96,8
"Feb 03, 2013",13,32,2.44,11
"Feb 02, 2013",15,53,3.54,11
"Feb 01, 2013",14,40,2.83,13
"Jan 31, 2013",14,54,3.83,11
"Jan 30, 2013",10,43,4.25,8
"Jan 29, 2013",10,33,3.32,9
"Jan 28, 2013",10,7,0.74,7
"Jan 27, 2013",13,29,2.23,9
"Jan 26, 2013",14,51,3.62,14
"Jan 25, 2013",9,8,0.88,8
"Jan 24, 2013",7,9,1.30,7
"Jan 23, 2013",8,35,4.33,8
"Jan 22, 2013",9,59,6.52,8
"Jan 21, 2013",13,49,3.79,11
"Jan 20, 2013",10,17,1.69,8
"Jan 19, 2013",10,53,5.32,10
"Jan 18, 2013",6,19,3.13,5
"Jan 17, 2013",4,8,1.96,4
"Jan 16, 2013",6,6,1.04,5
"Jan 15, 2013",5,31,6.13,5
"Jan 14, 2013",9,21,2.36,7
"Jan 13, 2013",16,49,3.06,10
"Jan 12, 2013",3,13,4.41,3
"Jan 11, 2013",13,94,7.21,13
"Jan 10, 2013",11,51,4.65,8
"Jan 09, 2013",7,9,1.27,5
"Jan 08, 2013",8,19,2.42,5
"Jan 07, 2013",5,5,1.09,4
"Jan 06, 2013",6,18,3.08,6
"Jan 05, 2013",3,20,6.72,3
