Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",23,81,3.50,19
"Mar 19, 2013",31,103,3.32,25
"Mar 18, 2013",22,60,2.75,20
"Mar 17, 2013",26,79,3.03,20
"Mar 16, 2013",15,36,2.39,14
"Mar 15, 2013",18,85,4.75,15
"Mar 14, 2013",17,45,2.67,13
"Mar 13, 2013",28,95,3.40,23
"Mar 12, 2013",26,87,3.33,15
"Mar 11, 2013",23,97,4.22,22
"Mar 10, 2013",23,35,1.52,17
"Mar 09, 2013",16,52,3.28,14
"Mar 08, 2013",9,28,3.12,9
"Mar 07, 2013",39,109,2.79,28
"Mar 06, 2013",26,69,2.66,22
"Mar 05, 2013",20,40,2.01,20
"Mar 04, 2013",20,50,2.49,15
"Mar 03, 2013",17,62,3.62,15
"Mar 02, 2013",12,45,3.71,9
"Mar 01, 2013",19,54,2.86,15
"Feb 28, 2013",17,58,3.40,14
"Feb 27, 2013",25,102,4.06,23
"Feb 26, 2013",31,114,3.67,28
"Feb 25, 2013",38,152,4.01,30
"Feb 24, 2013",20,87,4.36,17
"Feb 23, 2013",26,92,3.53,22
"Feb 22, 2013",25,103,4.11,22
"Feb 21, 2013",41,125,3.04,36
"Feb 20, 2013",34,126,3.71,30
"Feb 19, 2013",45,136,3.01,35
"Feb 18, 2013",41,126,3.07,34
"Feb 17, 2013",34,140,4.13,26
"Feb 16, 2013",22,108,4.91,18
"Feb 15, 2013",11,36,3.26,10
"Feb 14, 2013",34,102,3.01,28
"Feb 13, 2013",33,144,4.37,27
"Feb 12, 2013",23,109,4.74,20
"Feb 11, 2013",45,170,3.79,36
"Feb 10, 2013",31,60,1.94,21
"Feb 09, 2013",30,91,3.03,25
"Feb 08, 2013",16,74,4.66,13
"Feb 07, 2013",37,101,2.72,29
"Feb 06, 2013",48,156,3.24,41
"Feb 05, 2013",31,103,3.31,25
"Feb 04, 2013",41,141,3.43,40
"Feb 03, 2013",29,93,3.21,25
"Feb 02, 2013",31,134,4.32,22
"Feb 01, 2013",12,28,2.34,10
"Jan 31, 2013",17,60,3.51,17
"Jan 30, 2013",41,163,3.97,38
"Jan 29, 2013",41,184,4.49,34
"Jan 28, 2013",34,115,3.37,29
"Jan 27, 2013",28,87,3.09,26
"Jan 26, 2013",15,57,3.79,15
"Jan 25, 2013",26,78,3.01,17
"Jan 24, 2013",28,83,2.97,23
"Jan 23, 2013",36,140,3.90,33
"Jan 22, 2013",39,144,3.68,35
"Jan 21, 2013",32,66,2.07,30
"Jan 20, 2013",31,128,4.12,27
"Jan 19, 2013",13,36,2.80,12
"Jan 18, 2013",9,29,3.26,9
"Jan 17, 2013",15,41,2.75,10
"Jan 16, 2013",23,100,4.36,20
"Jan 15, 2013",21,68,3.21,18
"Jan 14, 2013",18,56,3.10,14
"Jan 13, 2013",18,41,2.26,13
"Jan 12, 2013",15,41,2.71,15
"Jan 11, 2013",18,67,3.70,17
"Jan 10, 2013",24,67,2.79,20
"Jan 09, 2013",17,55,3.22,16
"Jan 08, 2013",21,97,4.63,18
"Jan 07, 2013",32,67,2.10,32
"Jan 06, 2013",26,83,3.20,21
"Jan 05, 2013",17,57,3.38,12
"Jan 04, 2013",17,46,2.73,13
"Jan 03, 2013",13,58,4.45,11
"Jan 02, 2013",15,56,3.76,13
"Jan 01, 2013",11,31,2.81,8
"Dec 31, 2012",7,12,1.78,4
"Dec 30, 2012",12,29,2.44,11
"Dec 29, 2012",15,38,2.54,9
"Dec 28, 2012",11,61,5.58,10
"Dec 27, 2012",10,30,3.04,10
"Dec 26, 2012",14,37,2.64,12
"Dec 25, 2012",7,16,2.28,6
"Dec 24, 2012",10,16,1.58,8
"Dec 23, 2012",10,33,3.33,9
"Dec 22, 2012",7,23,3.23,6
"Dec 21, 2012",6,24,4.05,6
"Dec 20, 2012",12,45,3.72,10
"Dec 19, 2012",15,63,4.19,13
"Dec 18, 2012",21,74,3.55,16
"Dec 17, 2012",23,75,3.28,22
"Dec 16, 2012",24,65,2.70,19
"Dec 15, 2012",20,89,4.43,14
"Dec 14, 2012",14,45,3.24,13
"Dec 13, 2012",22,66,3.01,20
"Dec 12, 2012",39,123,3.16,32
