Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",1,7,6.82,1
"Mar 19, 2013",1,7,6.51,1
"Mar 18, 2013",5,18,3.63,4
"Mar 17, 2013",2,0,0.05,2
"Mar 16, 2013",0,0,0.00,0
"Mar 15, 2013",2,7,3.69,2
"Mar 14, 2013",3,14,4.66,2
"Mar 13, 2013",2,6,2.92,2
"Mar 12, 2013",3,3,0.85,2
"Mar 11, 2013",3,1,0.37,2
"Mar 10, 2013",9,33,3.62,6
"Mar 09, 2013",2,7,3.41,2
"Mar 08, 2013",2,3,1.25,2
"Mar 07, 2013",5,15,2.96,3
"Mar 06, 2013",1,0,0.16,1
"Mar 05, 2013",2,8,3.84,2
"Mar 04, 2013",1,1,1.15,1
"Mar 03, 2013",3,21,6.87,3
"Mar 02, 2013",1,0,0.00,1
"Mar 01, 2013",1,1,0.96,1
"Feb 28, 2013",7,17,2.38,5
"Feb 27, 2013",5,12,2.41,5
"Feb 26, 2013",4,15,3.87,4
"Feb 25, 2013",9,33,3.68,7
"Feb 24, 2013",10,29,2.89,8
"Feb 23, 2013",3,17,5.76,3
"Feb 22, 2013",1,4,4.24,1
"Feb 21, 2013",2,6,2.96,2
"Feb 20, 2013",7,25,3.58,5
"Feb 19, 2013",4,5,1.31,4
"Feb 18, 2013",3,11,3.65,3
"Feb 17, 2013",4,18,4.62,4
"Feb 16, 2013",4,24,6.05,4
"Feb 15, 2013",5,18,3.53,4
"Feb 14, 2013",4,12,2.93,4
"Feb 13, 2013",7,19,2.74,5
"Feb 12, 2013",6,21,3.53,6
"Feb 11, 2013",7,18,2.60,5
"Feb 10, 2013",2,11,5.56,2
"Feb 09, 2013",4,11,2.75,3
"Feb 08, 2013",6,27,4.53,5
"Feb 07, 2013",5,7,1.36,3
"Feb 06, 2013",7,17,2.41,4
"Feb 05, 2013",2,2,1.09,2
"Feb 04, 2013",2,14,6.84,1
"Feb 03, 2013",4,13,3.32,4
"Feb 02, 2013",2,7,3.41,1
"Feb 01, 2013",1,1,0.67,1
"Jan 31, 2013",4,5,1.30,4
"Jan 30, 2013",4,7,1.79,3
"Jan 29, 2013",3,14,4.63,3
"Jan 28, 2013",12,36,3.04,6
"Jan 27, 2013",3,8,2.61,0
"Jan 26, 2013",3,7,2.34,2
"Jan 25, 2013",1,0,0.00,0
"Jan 24, 2013",7,9,1.31,4
"Jan 23, 2013",9,38,4.18,7
"Jan 22, 2013",7,22,3.17,5
"Jan 21, 2013",8,23,2.90,6
"Jan 20, 2013",0,0,0.00,0
"Jan 19, 2013",5,40,7.99,3
"Jan 18, 2013",5,9,1.77,4
"Jan 17, 2013",4,9,2.14,3
"Jan 16, 2013",1,0,0.28,1
"Jan 15, 2013",4,8,2.04,3
"Jan 14, 2013",4,9,2.33,4
"Jan 13, 2013",5,8,1.65,4
"Jan 12, 2013",4,4,0.88,3
"Jan 11, 2013",0,0,0.00,0
"Jan 10, 2013",2,10,4.83,2
"Jan 09, 2013",2,8,4.00,2
"Jan 08, 2013",4,4,0.97,3
"Jan 07, 2013",1,7,6.50,1
"Jan 06, 2013",2,7,3.41,2
"Jan 05, 2013",0,0,0.00,0
"Jan 04, 2013",3,3,1.17,3
"Jan 03, 2013",1,8,7.77,1
"Jan 02, 2013",3,16,5.33,3
"Jan 01, 2013",2,2,1.17,1
"Dec 31, 2012",3,13,4.34,3
"Dec 30, 2012",3,6,1.99,3
"Dec 29, 2012",4,0,0.08,3
"Dec 28, 2012",2,1,0.70,2
"Dec 27, 2012",1,3,2.51,1
"Dec 26, 2012",2,2,1.00,2
"Dec 25, 2012",1,0,0.00,1
"Dec 24, 2012",4,26,6.44,4
"Dec 23, 2012",4,25,6.29,4
"Dec 22, 2012",1,0,0.00,1
"Dec 21, 2012",4,14,3.41,4
"Dec 20, 2012",3,8,2.83,3
"Dec 19, 2012",4,22,5.57,3
"Dec 18, 2012",9,37,4.13,4
"Dec 17, 2012",4,7,1.71,3
"Dec 16, 2012",5,12,2.45,4
"Dec 15, 2012",0,0,0.00,0
"Dec 14, 2012",2,1,0.50,1
"Dec 13, 2012",4,13,3.33,4
"Dec 12, 2012",2,1,0.73,2
"Dec 11, 2012",6,10,1.66,3
"Dec 10, 2012",1,1,1.09,1
"Dec 09, 2012",6,12,1.95,5
"Dec 08, 2012",7,16,2.32,7
"Dec 07, 2012",4,1,0.25,3
"Dec 06, 2012",5,16,3.18,5
"Dec 05, 2012",5,7,1.46,4
"Dec 04, 2012",6,28,4.60,4
"Dec 03, 2012",9,42,4.70,8
"Dec 02, 2012",4,8,1.96,4
"Dec 01, 2012",9,47,5.27,4
"Nov 30, 2012",3,19,6.18,3
"Nov 29, 2012",2,10,4.99,2
"Nov 28, 2012",6,15,2.47,6
"Nov 27, 2012",2,7,3.54,2
"Nov 26, 2012",5,2,0.37,5
"Nov 25, 2012",5,27,5.38,3
"Nov 24, 2012",6,18,3.02,6
"Nov 23, 2012",4,3,0.68,3
"Nov 22, 2012",6,6,0.99,5
"Nov 21, 2012",1,0,0.11,1
"Nov 20, 2012",2,8,4.01,2
"Nov 19, 2012",5,9,1.75,5
"Nov 18, 2012",5,10,1.97,4
"Nov 17, 2012",5,29,5.71,4
"Nov 16, 2012",6,19,3.15,4
"Nov 15, 2012",1,0,0.00,0
"Nov 14, 2012",5,23,4.55,4
"Nov 13, 2012",5,24,4.81,3
"Nov 12, 2012",6,19,3.24,4
"Nov 11, 2012",6,16,2.60,6
"Nov 10, 2012",6,19,3.09,5
"Nov 09, 2012",5,23,4.59,5
"Nov 08, 2012",6,35,5.80,4
"Nov 07, 2012",2,4,1.94,2
"Nov 06, 2012",13,30,2.29,11
"Nov 05, 2012",6,2,0.41,4
"Nov 04, 2012",7,10,1.43,7
"Nov 03, 2012",6,22,3.74,4
"Nov 02, 2012",5,28,5.59,4
"Nov 01, 2012",5,21,4.29,5
"Oct 31, 2012",4,14,3.41,4
"Oct 30, 2012",5,15,3.02,3
"Oct 29, 2012",3,8,2.58,3
"Oct 28, 2012",4,15,3.69,4
"Oct 27, 2012",8,21,2.63,8
"Oct 26, 2012",5,13,2.56,5
"Oct 25, 2012",10,43,4.30,6
"Oct 24, 2012",3,15,5.07,3
"Oct 23, 2012",5,11,2.12,5
"Oct 22, 2012",2,8,4.07,2
"Oct 21, 2012",6,19,3.11,5
"Oct 20, 2012",1,7,6.82,1
"Oct 19, 2012",3,20,6.52,3
"Oct 18, 2012",4,22,5.39,4
"Oct 17, 2012",12,45,3.72,10
"Oct 16, 2012",6,14,2.38,6
"Oct 15, 2012",8,15,1.85,8
"Oct 14, 2012",10,21,2.13,7
"Oct 13, 2012",2,5,2.38,2
"Oct 12, 2012",3,18,6.08,3
"Oct 11, 2012",4,11,2.87,4
"Oct 10, 2012",3,8,2.68,3
"Oct 09, 2012",2,1,0.29,2
"Oct 08, 2012",6,17,2.90,6
"Oct 07, 2012",12,51,4.27,8
"Oct 06, 2012",3,10,3.28,3
"Oct 05, 2012",7,31,4.38,6
"Oct 04, 2012",14,25,1.82,10
"Oct 03, 2012",8,18,2.31,8
"Oct 02, 2012",6,27,4.53,5
"Oct 01, 2012",6,17,2.86,5
"Sep 30, 2012",7,23,3.27,7
"Sep 29, 2012",4,19,4.66,4
"Sep 28, 2012",5,14,2.89,5
"Sep 27, 2012",10,11,1.06,9
"Sep 26, 2012",3,8,2.78,2
"Sep 25, 2012",8,15,1.84,6
"Sep 24, 2012",5,23,4.66,4
"Sep 23, 2012",5,7,1.49,4
"Sep 22, 2012",9,19,2.11,6
"Sep 21, 2012",4,9,2.23,3
"Sep 20, 2012",5,22,4.41,5
"Sep 19, 2012",6,10,1.64,5
"Sep 18, 2012",1,0,0.43,1
"Sep 17, 2012",5,23,4.63,5
"Sep 16, 2012",8,19,2.35,4
"Sep 15, 2012",4,9,2.32,4
"Sep 14, 2012",2,2,0.77,2
"Sep 13, 2012",6,15,2.51,5
"Sep 12, 2012",7,29,4.13,6
"Sep 11, 2012",1,7,6.82,1
"Sep 10, 2012",1,7,6.82,1
"Sep 09, 2012",2,1,0.42,2
"Sep 08, 2012",6,14,2.33,5
