Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",12,22,1.86,11
"Mar 19, 2013",4,8,2.01,3
"Mar 18, 2013",13,30,2.30,8
"Mar 17, 2013",12,21,1.73,10
"Mar 16, 2013",4,4,1.08,4
"Mar 15, 2013",11,19,1.76,10
"Mar 14, 2013",12,14,1.16,11
"Mar 13, 2013",8,28,3.50,6
"Mar 12, 2013",11,14,1.23,9
"Mar 11, 2013",8,28,3.56,6
"Mar 10, 2013",5,4,0.80,4
"Mar 09, 2013",2,8,3.83,2
"Mar 08, 2013",7,25,3.63,7
"Mar 07, 2013",4,3,0.64,4
"Mar 06, 2013",8,20,2.54,8
"Mar 05, 2013",12,16,1.31,8
"Mar 04, 2013",8,24,2.97,8
"Mar 03, 2013",9,26,2.86,8
"Mar 02, 2013",12,38,3.16,8
"Mar 01, 2013",3,7,2.39,2
"Feb 28, 2013",5,9,1.89,5
"Feb 27, 2013",10,9,0.91,9
"Feb 26, 2013",7,27,3.82,7
"Feb 25, 2013",10,20,2.01,5
"Feb 24, 2013",15,45,2.98,10
"Feb 23, 2013",5,12,2.35,5
"Feb 22, 2013",6,14,2.38,6
"Feb 21, 2013",7,25,3.61,5
"Feb 20, 2013",9,9,0.99,6
"Feb 19, 2013",9,7,0.79,8
"Feb 18, 2013",15,44,2.91,13
"Feb 17, 2013",9,18,2.03,7
"Feb 16, 2013",13,13,0.99,12
"Feb 15, 2013",4,4,1.12,4
"Feb 14, 2013",11,21,1.95,8
"Feb 13, 2013",9,29,3.21,7
"Feb 12, 2013",12,45,3.76,10
"Feb 11, 2013",12,19,1.61,9
"Feb 10, 2013",8,14,1.78,8
"Feb 09, 2013",4,11,2.64,3
"Feb 08, 2013",8,17,2.07,8
"Feb 07, 2013",14,56,4.02,13
"Feb 06, 2013",8,19,2.40,6
"Feb 05, 2013",14,43,3.10,12
"Feb 04, 2013",5,12,2.43,5
"Feb 03, 2013",10,30,2.95,8
"Feb 02, 2013",5,9,1.82,5
"Feb 01, 2013",9,15,1.64,8
