Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Oct 20, 2012",3,2,0.55,2
"Oct 19, 2012",11,17,1.59,10
"Oct 18, 2012",12,18,1.48,11
"Oct 17, 2012",12,22,1.81,10
"Oct 16, 2012",7,13,1.85,6
"Oct 15, 2012",13,22,1.72,13
"Oct 14, 2012",8,6,0.80,7
"Oct 13, 2012",7,9,1.31,6
"Oct 12, 2012",14,51,3.67,8
"Oct 11, 2012",8,13,1.64,7
"Oct 10, 2012",11,16,1.41,10
"Oct 09, 2012",14,20,1.40,8
"Oct 08, 2012",8,6,0.77,8
"Oct 07, 2012",79,148,1.87,66
"Oct 06, 2012",9,13,1.49,8
"Oct 05, 2012",11,15,1.39,5
"Oct 04, 2012",9,16,1.73,8
"Oct 03, 2012",18,30,1.68,17
"Oct 02, 2012",18,37,2.07,16
"Oct 01, 2012",11,19,1.69,10
"Sep 30, 2012",4,8,2.05,4
"Sep 29, 2012",4,8,1.89,3
"Sep 28, 2012",7,12,1.69,7
"Sep 27, 2012",9,13,1.46,7
"Sep 26, 2012",10,17,1.67,7
"Sep 25, 2012",10,22,2.24,7
"Sep 24, 2012",7,13,1.88,6
"Sep 23, 2012",9,12,1.37,7
"Sep 22, 2012",8,10,1.27,6
"Sep 21, 2012",9,12,1.32,6
"Sep 20, 2012",11,17,1.57,10
"Sep 19, 2012",9,14,1.52,8
"Sep 18, 2012",9,19,2.15,8
"Sep 17, 2012",9,13,1.40,8
"Sep 16, 2012",9,13,1.40,9
"Sep 15, 2012",5,7,1.45,4
"Sep 14, 2012",4,4,0.89,4
"Sep 13, 2012",9,12,1.31,8
"Sep 12, 2012",3,5,1.60,3
"Sep 11, 2012",8,12,1.55,8
"Sep 10, 2012",7,9,1.30,6
"Sep 09, 2012",12,15,1.26,11
"Sep 08, 2012",5,10,2.09,4
"Sep 07, 2012",2,0,0.09,1
"Sep 06, 2012",4,5,1.36,4
"Sep 05, 2012",8,10,1.29,8
"Sep 04, 2012",6,13,2.18,5
"Sep 03, 2012",5,9,1.81,4
"Sep 02, 2012",9,29,3.17,8
"Sep 01, 2012",0,0,0.00,0
