Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",13,63,4.84,11
"Mar 19, 2013",22,48,2.16,15
"Mar 18, 2013",16,37,2.32,11
"Mar 17, 2013",8,35,4.34,7
"Mar 16, 2013",8,37,4.60,7
"Mar 15, 2013",8,37,4.66,8
"Mar 14, 2013",8,17,2.15,5
"Mar 13, 2013",18,60,3.32,13
"Mar 12, 2013",14,65,4.65,8
"Mar 11, 2013",11,40,3.65,9
"Mar 10, 2013",7,31,4.42,7
"Mar 09, 2013",10,14,1.44,8
"Mar 08, 2013",3,9,3.09,3
"Mar 07, 2013",12,35,2.91,10
"Mar 06, 2013",9,35,3.92,8
"Mar 05, 2013",18,70,3.87,15
"Mar 04, 2013",10,29,2.94,10
"Mar 03, 2013",12,58,4.81,12
"Mar 02, 2013",9,28,3.07,7
"Mar 01, 2013",7,32,4.59,6
"Feb 28, 2013",19,69,3.64,19
"Feb 27, 2013",25,77,3.09,23
"Feb 26, 2013",20,79,3.96,16
"Feb 25, 2013",29,109,3.76,21
"Feb 24, 2013",23,90,3.90,18
"Feb 23, 2013",26,125,4.82,22
"Feb 22, 2013",22,58,2.66,13
"Feb 21, 2013",17,58,3.39,15
"Feb 20, 2013",34,116,3.42,26
"Feb 19, 2013",30,103,3.45,30
"Feb 18, 2013",43,130,3.03,34
"Feb 17, 2013",34,121,3.55,27
"Feb 16, 2013",19,55,2.88,15
"Feb 15, 2013",15,42,2.77,9
"Feb 14, 2013",16,24,1.51,16
"Feb 13, 2013",23,62,2.69,18
"Feb 12, 2013",29,126,4.36,20
"Feb 11, 2013",35,132,3.76,28
"Feb 10, 2013",27,81,3.01,27
"Feb 09, 2013",27,68,2.50,18
"Feb 08, 2013",8,19,2.33,7
"Feb 07, 2013",44,116,2.65,31
"Feb 06, 2013",49,173,3.52,40
"Feb 05, 2013",30,86,2.87,27
"Feb 04, 2013",30,95,3.17,24
"Feb 03, 2013",26,87,3.35,24
"Feb 02, 2013",20,59,2.95,17
"Feb 01, 2013",17,48,2.80,13
"Jan 31, 2013",30,103,3.42,26
"Jan 30, 2013",30,115,3.84,25
"Jan 29, 2013",24,116,4.82,18
"Jan 28, 2013",23,103,4.48,22
"Jan 27, 2013",20,68,3.39,15
"Jan 26, 2013",9,38,4.18,8
"Jan 25, 2013",20,62,3.10,17
"Jan 24, 2013",27,83,3.07,25
"Jan 23, 2013",19,97,5.10,16
"Jan 22, 2013",21,77,3.68,17
"Jan 21, 2013",15,42,2.81,14
"Jan 20, 2013",17,40,2.37,15
"Jan 19, 2013",11,36,3.25,10
"Jan 18, 2013",9,34,3.81,8
"Jan 17, 2013",12,68,5.69,10
"Jan 16, 2013",14,46,3.28,10
"Jan 15, 2013",4,6,1.58,3
"Jan 14, 2013",16,53,3.29,12
"Jan 13, 2013",19,52,2.76,15
"Jan 12, 2013",11,41,3.69,9
"Jan 11, 2013",14,37,2.67,12
"Jan 10, 2013",14,25,1.76,13
"Jan 09, 2013",7,31,4.46,7
"Jan 08, 2013",17,68,4.01,15
"Jan 07, 2013",13,53,4.07,9
"Jan 06, 2013",13,26,1.97,9
"Jan 05, 2013",9,31,3.50,8
"Jan 04, 2013",7,28,4.06,7
"Jan 03, 2013",19,61,3.19,15
"Jan 02, 2013",6,13,2.13,6
"Jan 01, 2013",4,20,5.07,4
"Dec 31, 2012",2,4,2.13,2
"Dec 30, 2012",13,32,2.45,9
"Dec 29, 2012",4,9,2.23,3
"Dec 28, 2012",6,18,3.02,5
"Dec 27, 2012",12,25,2.12,6
"Dec 26, 2012",6,22,3.59,4
"Dec 25, 2012",3,19,6.25,2
"Dec 24, 2012",5,33,6.68,3
"Dec 23, 2012",6,22,3.70,4
"Dec 22, 2012",4,11,2.64,4
"Dec 21, 2012",3,12,4.08,3
"Dec 20, 2012",10,23,2.32,10
"Dec 19, 2012",20,106,5.31,16
"Dec 18, 2012",12,42,3.51,10
"Dec 17, 2012",16,61,3.78,13
"Dec 16, 2012",15,28,1.86,11
"Dec 15, 2012",8,12,1.53,7
"Dec 14, 2012",20,64,3.19,15
"Dec 13, 2012",15,46,3.08,14
"Dec 12, 2012",23,73,3.16,19
"Dec 11, 2012",35,112,3.21,26
"Dec 10, 2012",20,72,3.61,17
"Dec 09, 2012",17,55,3.26,15
"Dec 08, 2012",9,10,1.14,8
"Dec 07, 2012",15,72,4.83,11
"Dec 06, 2012",20,60,2.98,17
"Dec 05, 2012",10,27,2.72,9
"Dec 04, 2012",18,53,2.96,13
"Dec 03, 2012",11,30,2.76,9
"Dec 02, 2012",19,64,3.37,17
"Dec 01, 2012",11,32,2.94,9
"Nov 30, 2012",3,1,0.30,3
"Nov 29, 2012",11,28,2.55,8
"Nov 28, 2012",10,7,0.65,10
"Nov 27, 2012",14,40,2.82,13
"Nov 26, 2012",18,50,2.80,16
"Nov 25, 2012",20,51,2.56,13
"Nov 24, 2012",12,30,2.49,9
"Nov 23, 2012",4,5,1.19,3
"Nov 22, 2012",12,16,1.30,10
"Nov 21, 2012",17,79,4.62,15
"Nov 20, 2012",17,66,3.90,15
"Nov 19, 2012",18,42,2.31,13
"Nov 18, 2012",12,47,3.93,10
"Nov 17, 2012",11,26,2.39,8
"Nov 16, 2012",19,54,2.86,15
"Nov 15, 2012",18,32,1.79,15
"Nov 14, 2012",19,71,3.76,14
"Nov 13, 2012",19,61,3.21,15
"Nov 12, 2012",16,71,4.42,14
"Nov 11, 2012",18,73,4.03,18
"Nov 10, 2012",10,53,5.30,9
"Nov 09, 2012",8,36,4.52,8
"Nov 08, 2012",14,29,2.06,10
"Nov 07, 2012",16,67,4.16,15
"Nov 06, 2012",23,76,3.31,19
"Nov 05, 2012",20,45,2.23,17
"Nov 04, 2012",37,132,3.58,30
"Nov 03, 2012",16,55,3.41,15
"Nov 02, 2012",11,37,3.36,9
"Nov 01, 2012",27,49,1.83,19
"Oct 31, 2012",24,87,3.64,22
"Oct 30, 2012",19,54,2.85,13
"Oct 29, 2012",34,97,2.85,29
"Oct 28, 2012",12,38,3.16,9
"Oct 27, 2012",24,81,3.39,19
"Oct 26, 2012",27,78,2.91,17
"Oct 25, 2012",23,38,1.63,19
"Oct 24, 2012",31,69,2.22,25
"Oct 23, 2012",46,119,2.59,31
"Oct 22, 2012",36,140,3.88,31
"Oct 21, 2012",43,106,2.46,30
"Oct 20, 2012",35,129,3.69,24
"Oct 19, 2012",23,58,2.50,19
"Oct 18, 2012",30,118,3.92,25
