Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",0,0,0.00,0
"Mar 19, 2013",1,2,1.83,1
"Mar 18, 2013",2,1,0.36,2
"Mar 17, 2013",0,0,0.00,0
"Mar 16, 2013",0,0,0.00,0
"Mar 15, 2013",0,0,0.00,0
"Mar 14, 2013",3,18,5.91,1
"Mar 13, 2013",1,0,0.22,1
"Mar 12, 2013",2,0,0.03,1
"Mar 11, 2013",1,2,2.12,1
"Mar 10, 2013",1,0,0.00,1
"Mar 09, 2013",0,0,0.00,0
"Mar 08, 2013",2,2,0.79,2
"Mar 07, 2013",2,0,0.24,2
"Mar 06, 2013",1,1,0.92,0
"Mar 05, 2013",2,2,1.03,2
"Mar 04, 2013",8,24,3.00,6
"Mar 03, 2013",1,0,0.37,1
"Mar 02, 2013",1,0,0.00,1
"Mar 01, 2013",2,7,3.50,1
"Feb 28, 2013",3,0,0.11,3
"Feb 27, 2013",5,1,0.17,5
"Feb 26, 2013",1,11,11.16,1
"Feb 25, 2013",0,0,0.00,0
"Feb 24, 2013",0,0,0.00,0
"Feb 23, 2013",1,0,0.18,0
"Feb 22, 2013",1,1,0.70,1
"Feb 21, 2013",4,44,10.92,2
"Feb 20, 2013",4,16,3.94,1
"Feb 19, 2013",3,10,3.28,3
"Feb 18, 2013",2,10,4.93,2
"Feb 17, 2013",3,3,0.86,3
"Feb 16, 2013",3,3,1.02,3
"Feb 15, 2013",1,0,0.45,1
"Feb 14, 2013",2,10,4.89,2
"Feb 13, 2013",1,2,2.31,1
"Feb 12, 2013",3,11,3.54,3
"Feb 11, 2013",1,1,0.50,1
"Feb 10, 2013",2,27,13.49,1
"Feb 09, 2013",0,0,0.00,0
"Feb 08, 2013",1,0,0.17,1
"Feb 07, 2013",1,0,0.24,1
"Feb 06, 2013",1,1,0.50,1
"Feb 05, 2013",2,1,0.44,2
"Feb 04, 2013",5,10,1.92,3
"Feb 03, 2013",2,14,7.21,2
"Feb 02, 2013",3,4,1.45,1
"Feb 01, 2013",4,1,0.28,3
"Jan 31, 2013",3,6,1.88,3
"Jan 30, 2013",3,3,1.02,3
"Jan 29, 2013",3,2,0.72,3
"Jan 28, 2013",3,30,10.12,2
"Jan 27, 2013",1,0,0.50,1
"Jan 26, 2013",3,4,1.41,3
"Jan 25, 2013",6,5,0.89,5
"Jan 24, 2013",7,26,3.73,6
"Jan 23, 2013",1,0,0.00,1
"Jan 22, 2013",2,1,0.61,2
"Jan 21, 2013",2,0,0.17,2
"Jan 20, 2013",5,15,3.08,5
"Jan 19, 2013",0,0,0.00,0
"Jan 18, 2013",0,0,0.00,0
"Jan 17, 2013",0,0,0.00,0
"Jan 16, 2013",0,0,0.00,0
"Jan 15, 2013",1,2,1.72,1
"Jan 14, 2013",3,3,0.85,3
"Jan 13, 2013",0,0,0.00,0
"Jan 12, 2013",4,4,0.94,3
"Jan 11, 2013",0,0,0.00,0
"Jan 10, 2013",5,6,1.19,4
"Jan 09, 2013",7,5,0.74,5
"Jan 08, 2013",1,3,3.46,1
"Jan 07, 2013",1,5,5.23,1
"Jan 06, 2013",0,0,0.00,0
"Jan 05, 2013",1,0,0.05,1
"Jan 04, 2013",3,2,0.81,2
"Jan 03, 2013",1,2,2.30,1
"Jan 02, 2013",3,3,1.16,2
"Jan 01, 2013",1,1,1.10,1
"Dec 31, 2012",2,1,0.63,2
"Dec 30, 2012",0,0,0.00,0
"Dec 29, 2012",1,0,0.00,1
"Dec 28, 2012",2,0,0.08,2
"Dec 27, 2012",3,0,0.00,2
"Dec 26, 2012",1,0,0.07,1
"Dec 25, 2012",0,0,0.00,0
"Dec 24, 2012",0,0,0.00,0
"Dec 23, 2012",0,0,0.00,0
"Dec 22, 2012",1,2,1.78,1
"Dec 21, 2012",0,0,0.00,0
"Dec 20, 2012",1,6,5.69,1
"Dec 19, 2012",6,24,4.01,4
"Dec 18, 2012",7,8,1.12,5
"Dec 17, 2012",0,0,0.00,0
"Dec 16, 2012",5,4,0.84,5
"Dec 15, 2012",1,2,2.08,1
"Dec 14, 2012",1,1,1.16,1
"Dec 13, 2012",1,1,1.17,1
"Dec 12, 2012",0,0,0.00,0
"Dec 11, 2012",1,0,0.34,1
"Dec 10, 2012",2,3,1.35,2
"Dec 09, 2012",2,0,0.22,2
"Dec 08, 2012",3,1,0.32,2
"Dec 07, 2012",2,0,0.07,1
"Dec 06, 2012",1,0,0.00,1
"Dec 05, 2012",2,0,0.18,2
"Dec 04, 2012",2,0,0.04,2
"Dec 03, 2012",0,0,0.00,0
"Dec 02, 2012",2,1,0.29,2
"Dec 01, 2012",1,10,9.62,1
"Nov 30, 2012",0,0,0.00,0
"Nov 29, 2012",0,0,0.00,0
"Nov 28, 2012",2,0,0.17,1
"Nov 27, 2012",0,0,0.00,0
"Nov 26, 2012",3,7,2.48,3
"Nov 25, 2012",1,0,0.33,1
"Nov 24, 2012",3,14,4.81,3
"Nov 23, 2012",0,0,0.00,0
"Nov 22, 2012",3,1,0.36,3
"Nov 21, 2012",3,1,0.48,2
"Nov 20, 2012",0,0,0.00,0
"Nov 19, 2012",5,5,1.01,5
"Nov 18, 2012",4,11,2.71,3
"Nov 17, 2012",0,0,0.00,0
"Nov 16, 2012",1,0,0.50,1
"Nov 15, 2012",3,19,6.28,2
"Nov 14, 2012",5,16,3.22,5
"Nov 13, 2012",5,5,1.06,4
"Nov 12, 2012",2,2,0.90,1
"Nov 11, 2012",0,0,0.00,0
"Nov 10, 2012",2,6,2.97,2
"Nov 09, 2012",2,5,2.52,2
"Nov 08, 2012",3,18,5.89,3
"Nov 07, 2012",0,0,0.00,0
"Nov 06, 2012",2,1,0.63,2
