Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",6,11,1.75,6
"Mar 19, 2013",14,38,2.70,12
"Mar 18, 2013",9,35,3.87,8
"Mar 17, 2013",7,19,2.67,7
"Mar 16, 2013",2,2,0.79,1
"Mar 15, 2013",7,33,4.73,6
"Mar 14, 2013",11,13,1.18,10
"Mar 13, 2013",6,14,2.40,5
"Mar 12, 2013",5,23,4.60,4
"Mar 11, 2013",6,31,5.13,6
"Mar 10, 2013",4,14,3.54,4
"Mar 09, 2013",8,44,5.49,5
"Mar 08, 2013",11,54,4.87,9
"Mar 07, 2013",7,46,6.59,5
"Mar 06, 2013",8,51,6.36,7
"Mar 05, 2013",5,9,1.74,4
"Mar 04, 2013",8,36,4.46,8
"Mar 03, 2013",3,32,10.57,3
"Mar 02, 2013",11,24,2.22,9
"Mar 01, 2013",14,27,1.95,13
"Feb 28, 2013",10,43,4.34,9
"Feb 27, 2013",13,48,3.73,8
"Feb 26, 2013",5,18,3.61,5
"Feb 25, 2013",11,73,6.64,10
"Feb 24, 2013",9,40,4.45,7
"Feb 23, 2013",13,95,7.33,13
"Feb 22, 2013",4,15,3.72,4
"Feb 21, 2013",11,94,8.59,9
"Feb 20, 2013",11,37,3.36,9
"Feb 19, 2013",9,20,2.27,6
"Feb 18, 2013",10,12,1.16,9
"Feb 17, 2013",11,47,4.30,11
"Feb 16, 2013",9,47,5.21,8
"Feb 15, 2013",6,37,6.12,6
"Feb 14, 2013",10,33,3.33,10
"Feb 13, 2013",11,42,3.82,6
"Feb 12, 2013",7,21,2.94,6
"Feb 11, 2013",9,34,3.83,8
"Feb 10, 2013",10,40,4.02,8
"Feb 09, 2013",6,25,4.10,6
"Feb 08, 2013",9,20,2.25,8
"Feb 07, 2013",9,59,6.61,7
"Feb 06, 2013",11,37,3.40,11
"Feb 05, 2013",14,80,5.73,13
"Feb 04, 2013",9,33,3.72,9
"Feb 03, 2013",18,60,3.36,15
"Feb 02, 2013",9,45,5.02,7
"Feb 01, 2013",22,78,3.55,15
"Jan 31, 2013",8,6,0.80,7
"Jan 30, 2013",9,49,5.47,8
"Jan 29, 2013",12,99,8.22,12
"Jan 28, 2013",10,23,2.29,10
"Jan 27, 2013",10,39,3.90,9
"Jan 26, 2013",4,28,6.89,3
"Jan 25, 2013",7,35,4.94,6
"Jan 24, 2013",11,48,4.33,10
"Jan 23, 2013",10,49,4.94,10
"Jan 22, 2013",10,43,4.30,6
"Jan 21, 2013",3,26,8.57,3
"Jan 20, 2013",11,37,3.33,6
"Jan 19, 2013",9,32,3.52,9
"Jan 18, 2013",4,13,3.34,4
"Jan 17, 2013",6,15,2.54,6
"Jan 16, 2013",6,22,3.74,5
"Jan 15, 2013",9,32,3.60,7
"Jan 14, 2013",10,35,3.53,6
"Jan 13, 2013",6,47,7.83,5
"Jan 12, 2013",8,34,4.26,5
"Jan 11, 2013",2,14,6.91,2
"Jan 10, 2013",5,36,7.11,3
"Jan 09, 2013",11,40,3.63,10
"Jan 08, 2013",7,27,3.91,5
"Jan 07, 2013",10,58,5.78,9
"Jan 06, 2013",17,83,4.90,15
"Jan 05, 2013",19,82,4.31,12
"Jan 04, 2013",16,104,6.53,14
"Jan 03, 2013",9,78,8.61,7
"Jan 02, 2013",4,16,4.01,4
"Jan 01, 2013",8,20,2.52,7
"Dec 31, 2012",11,40,3.62,9
"Dec 30, 2012",14,73,5.22,13
"Dec 29, 2012",13,51,3.95,7
"Dec 28, 2012",7,25,3.60,5
"Dec 27, 2012",22,50,2.27,18
"Dec 26, 2012",15,74,4.95,13
"Dec 25, 2012",7,23,3.31,6
"Dec 24, 2012",17,47,2.79,13
"Dec 23, 2012",12,11,0.94,8
"Dec 22, 2012",10,47,4.72,10
