Date,Views,Estimated minutes watched,Average view duration,Unique cookies
20-Mar-13,3,19,6.2,3
19-Mar-13,1,0,0,1
18-Mar-13,2,0,0.15,2
17-Mar-13,3,9,3.15,3
16-Mar-13,4,8,2.02,4
15-Mar-13,1,0,0.16,1
14-Mar-13,2,5,2.4,2
13-Mar-13,3,1,0.18,2
12-Mar-13,7,8,1.11,4
11-Mar-13,3,2,0.74,3
10-Mar-13,2,3,1.56,2
9-Mar-13,3,5,1.62,2
8-Mar-13,2,2,1.15,2
7-Mar-13,4,2,0.39,3
6-Mar-13,8,20,2.44,7
5-Mar-13,3,9,2.91,3
4-Mar-13,3,16,5.36,3
3-Mar-13,4,18,4.41,3
2-Mar-13,3,11,3.66,3
1-Mar-13,2,4,1.8,2
28-Feb-13,3,13,4.47,3
27-Feb-13,6,26,4.34,6
26-Feb-13,8,17,2.14,6
25-Feb-13,2,13,6.55,2
24-Feb-13,5,18,3.61,5
23-Feb-13,2,2,0.77,2
22-Feb-13,2,10,4.85,2
21-Feb-13,3,13,4.27,3
20-Feb-13,2,4,1.93,2
19-Feb-13,2,10,5.14,2
18-Feb-13,1,3,3.1,1
17-Feb-13,1,7,7.18,1
16-Feb-13,3,2,0.8,3
15-Feb-13,5,13,2.7,4
14-Feb-13,1,8,7.94,1
13-Feb-13,2,4,2.01,2
12-Feb-13,3,16,5.31,2
11-Feb-13,5,8,1.69,5
10-Feb-13,3,7,2.45,3
9-Feb-13,2,0,0.08,2
8-Feb-13,1,2,1.53,1
7-Feb-13,2,1,0.65,2
6-Feb-13,8,16,2,8
5-Feb-13,5,1,0.27,4
4-Feb-13,5,16,3.2,3
3-Feb-13,2,6,3.03,2
2-Feb-13,2,3,1.32,1
1-Feb-13,6,12,2.06,6
31-Jan-13,9,10,1.1,7
30-Jan-13,2,9,4.62,2
29-Jan-13,4,17,4.29,4
28-Jan-13,4,20,5.04,4
27-Jan-13,1,0,0,1
26-Jan-13,1,3,2.5,1
25-Jan-13,6,30,5.01,5
24-Jan-13,5,14,2.79,4
23-Jan-13,8,32,3.98,8
22-Jan-13,2,7,3.5,2
21-Jan-13,2,1,0.5,2
20-Jan-13,4,15,3.64,4
19-Jan-13,1,8,8.08,1
18-Jan-13,4,6,1.61,4
17-Jan-13,6,10,1.72,6
16-Jan-13,1,5,5.44,1
15-Jan-13,9,24,2.69,8
14-Jan-13,4,8,2.11,4
13-Jan-13,3,11,3.65,3
12-Jan-13,3,21,6.83,2
11-Jan-13,6,13,2.23,4
10-Jan-13,6,21,3.45,5
9-Jan-13,7,17,2.48,7
8-Jan-13,5,35,6.98,4
7-Jan-13,4,10,2.52,3
6-Jan-13,4,12,3.06,3
5-Jan-13,2,9,4.26,1
4-Jan-13,3,2,0.66,2
3-Jan-13,6,16,2.67,5
2-Jan-13,2,0,0.1,2
1-Jan-13,0,0,0,0
31-Dec-12,3,3,1.07,3
30-Dec-12,2,6,2.81,2
29-Dec-12,4,13,3.3,3
28-Dec-12,1,0,0,1
27-Dec-12,5,9,1.76,5
26-Dec-12,6,15,2.51,4
25-Dec-12,1,3,3.17,1
24-Dec-12,2,1,0.5,2
23-Dec-12,3,4,1.24,3
22-Dec-12,1,8,7.97,0
21-Dec-12,1,8,7.55,1
20-Dec-12,3,1,0.25,2
19-Dec-12,2,6,3.17,1
18-Dec-12,4,3,0.69,3
17-Dec-12,1,0,0.46,1
16-Dec-12,2,3,1.74,2
15-Dec-12,2,9,4.74,2
14-Dec-12,2,2,0.85,2
13-Dec-12,4,9,2.29,4
12-Dec-12,0,0,0,0
11-Dec-12,3,12,3.84,3
10-Dec-12,2,0,0.16,2
9-Dec-12,3,6,2.01,3
8-Dec-12,4,15,3.82,4
7-Dec-12,3,9,3.03,3
6-Dec-12,3,13,4.42,3
5-Dec-12,1,0,0.25,1
4-Dec-12,4,5,1.18,4
3-Dec-12,1,6,5.6,1
2-Dec-12,4,5,1.34,3
1-Dec-12,6,11,1.78,6
30-Nov-12,4,28,6.89,4
29-Nov-12,2,5,2.51,2
28-Nov-12,6,25,4.1,6
27-Nov-12,5,19,3.86,4
26-Nov-12,1,0,0,1
25-Nov-12,2,5,2.62,2
24-Nov-12,2,16,8.08,1
23-Nov-12,1,1,0.81,1
22-Nov-12,4,19,4.8,4
21-Nov-12,3,1,0.25,3
20-Nov-12,3,10,3.36,3
19-Nov-12,4,9,2.13,4
18-Nov-12,2,1,0.48,2
17-Nov-12,4,2,0.43,4
16-Nov-12,2,2,0.89,2
15-Nov-12,4,6,1.58,4
14-Nov-12,9,22,2.5,7
13-Nov-12,7,22,3.15,3
12-Nov-12,2,19,9.28,2
11-Nov-12,8,36,4.47,8
10-Nov-12,3,17,5.69,3
9-Nov-12,2,4,1.92,2
8-Nov-12,9,19,2.14,8
7-Nov-12,1,0,0.37,1
6-Nov-12,8,20,2.45,7
5-Nov-12,9,29,3.24,4
4-Nov-12,5,13,2.62,5
3-Nov-12,0,0,0,0
2-Nov-12,3,4,1.3,3
1-Nov-12,4,1,0.29,4
31-Oct-12,5,18,3.51,2
30-Oct-12,5,13,2.6,4
29-Oct-12,2,0,0.12,2
28-Oct-12,2,4,1.82,2
27-Oct-12,6,11,1.81,6
26-Oct-12,2,0,0.16,2
25-Oct-12,7,19,2.74,7
24-Oct-12,3,21,6.87,3
23-Oct-12,7,15,2.14,7
22-Oct-12,5,6,1.23,5
21-Oct-12,6,20,3.3,4
20-Oct-12,4,5,1.29,4
19-Oct-12,4,23,5.87,3
18-Oct-12,7,16,2.26,6
17-Oct-12,9,39,4.28,7
16-Oct-12,13,54,4.13,9
15-Oct-12,2,8,4.21,2
14-Oct-12,8,8,0.95,4
13-Oct-12,5,21,4.25,5
12-Oct-12,3,4,1.37,2
11-Oct-12,1,0,0.17,1
10-Oct-12,1,2,1.78,1
9-Oct-12,4,1,0.28,4
8-Oct-12,7,15,2.18,3
7-Oct-12,2,2,1.05,2
6-Oct-12,0,0,0,0
5-Oct-12,1,3,3.11,1
4-Oct-12,4,6,1.52,3
3-Oct-12,7,9,1.26,7
2-Oct-12,3,17,5.77,3
1-Oct-12,2,2,0.75,2
30-Sep-12,3,1,0.29,2
29-Sep-12,1,1,0.5,1
28-Sep-12,3,8,2.69,2
27-Sep-12,4,3,0.87,4
26-Sep-12,6,19,3.09,4
25-Sep-12,5,18,3.63,5
24-Sep-12,4,11,2.74,4
23-Sep-12,2,36,17.97,1
22-Sep-12,6,59,9.89,5
21-Sep-12,3,26,8.74,3
20-Sep-12,4,7,1.63,2
19-Sep-12,7,25,3.54,5
18-Sep-12,4,15,3.81,4
17-Sep-12,5,12,2.48,5
16-Sep-12,1,0,0,1
15-Sep-12,1,6,5.77,1
14-Sep-12,1,3,3.13,1
13-Sep-12,2,4,2.03,2
12-Sep-12,3,1,0.24,3
11-Sep-12,7,19,2.7,7
10-Sep-12,5,17,3.42,5
9-Sep-12,3,4,1.35,3
8-Sep-12,2,1,0.64,2
7-Sep-12,4,15,3.87,4
6-Sep-12,5,10,2.06,5
5-Sep-12,3,4,1.42,2
4-Sep-12,4,1,0.28,3
3-Sep-12,6,28,4.73,3
2-Sep-12,3,13,4.45,3
1-Sep-12,2,9,4.36,2
