Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",3,9,2.91,2
"Mar 19, 2013",1,8,7.81,1
"Mar 18, 2013",18,76,4.21,13
"Mar 17, 2013",5,2,0.49,2
"Mar 16, 2013",3,5,1.77,2
"Mar 15, 2013",3,9,3.00,3
"Mar 14, 2013",8,17,2.17,8
"Mar 13, 2013",0,0,0.00,0
"Mar 12, 2013",3,1,0.45,1
"Mar 11, 2013",5,5,0.97,3
"Mar 10, 2013",4,4,1.06,3
"Mar 09, 2013",12,53,4.38,9
"Mar 08, 2013",5,13,2.67,4
"Mar 07, 2013",5,21,4.14,4
"Mar 06, 2013",2,5,2.43,2
"Mar 05, 2013",8,22,2.77,6
"Mar 04, 2013",4,8,1.97,4
"Mar 03, 2013",7,24,3.48,5
"Mar 02, 2013",6,19,3.10,3
"Mar 01, 2013",1,0,0.44,1
"Feb 28, 2013",6,17,2.76,6
"Feb 27, 2013",4,5,1.28,4
"Feb 26, 2013",3,15,4.87,2
"Feb 25, 2013",6,18,2.95,6
"Feb 24, 2013",4,13,3.15,4
"Feb 23, 2013",2,9,4.37,2
"Feb 22, 2013",3,17,5.67,3
"Feb 21, 2013",2,4,2.14,2
"Feb 20, 2013",11,35,3.22,6
"Feb 19, 2013",5,4,0.77,4
"Feb 18, 2013",1,1,1.17,1
"Feb 17, 2013",4,20,4.90,4
"Feb 16, 2013",3,12,4.15,3
"Feb 15, 2013",3,8,2.75,2
"Feb 14, 2013",4,19,4.79,4
"Feb 13, 2013",10,16,1.62,7
"Feb 12, 2013",7,21,3.05,7
"Feb 11, 2013",9,33,3.64,8
"Feb 10, 2013",7,26,3.77,6
"Feb 09, 2013",9,49,5.39,6
"Feb 08, 2013",11,25,2.26,8
"Feb 07, 2013",5,25,4.99,5
"Feb 06, 2013",8,15,1.82,5
"Feb 05, 2013",3,6,2.07,3
"Feb 04, 2013",6,22,3.64,6
"Feb 03, 2013",12,52,4.33,8
"Feb 02, 2013",5,26,5.10,5
"Feb 01, 2013",3,18,5.95,1
"Jan 31, 2013",15,44,2.95,12
"Jan 30, 2013",14,36,2.57,10
"Jan 29, 2013",10,25,2.46,9
"Jan 28, 2013",6,14,2.35,6
"Jan 27, 2013",4,9,2.26,3
"Jan 26, 2013",7,26,3.71,7
"Jan 25, 2013",2,16,7.83,2
"Jan 24, 2013",5,9,1.89,5
"Jan 23, 2013",9,36,3.97,7
"Jan 22, 2013",3,17,5.79,2
"Jan 21, 2013",10,33,3.25,7
"Jan 20, 2013",3,9,2.96,3
"Jan 19, 2013",4,23,5.79,4
"Jan 18, 2013",10,26,2.56,7
"Jan 17, 2013",3,3,0.96,3
"Jan 16, 2013",4,6,1.59,3
"Jan 15, 2013",5,15,2.96,5
