Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",70,188,2.68,61
"Mar 19, 2013",71,260,3.66,61
"Mar 18, 2013",83,243,2.92,72
"Mar 17, 2013",86,295,3.43,74
"Mar 16, 2013",60,222,3.69,46
"Mar 15, 2013",54,152,2.82,48
"Mar 14, 2013",42,137,3.27,42
"Mar 13, 2013",73,205,2.81,58
"Mar 12, 2013",50,139,2.77,41
"Mar 11, 2013",58,179,3.09,48
"Mar 10, 2013",62,197,3.17,52
"Mar 09, 2013",51,155,3.04,39
"Mar 08, 2013",46,122,2.65,37
"Mar 07, 2013",56,157,2.81,48
"Mar 06, 2013",71,255,3.59,64
"Mar 05, 2013",67,159,2.37,59
"Mar 04, 2013",78,238,3.05,65
"Mar 03, 2013",71,192,2.70,62
"Mar 02, 2013",46,135,2.93,40
"Mar 01, 2013",35,92,2.64,32
"Feb 28, 2013",54,153,2.84,46
"Feb 27, 2013",78,216,2.77,64
"Feb 26, 2013",66,256,3.89,59
"Feb 25, 2013",112,361,3.22,90
"Feb 24, 2013",95,330,3.47,78
"Feb 23, 2013",83,273,3.29,62
"Feb 22, 2013",62,173,2.80,52
"Feb 21, 2013",101,382,3.78,81
"Feb 20, 2013",100,323,3.23,89
"Feb 19, 2013",104,313,3.01,88
"Feb 18, 2013",99,227,2.29,82
"Feb 17, 2013",102,301,2.95,87
"Feb 16, 2013",48,194,4.04,38
"Feb 15, 2013",42,129,3.06,33
"Feb 14, 2013",85,203,2.38,70
"Feb 13, 2013",97,290,2.99,84
"Feb 12, 2013",92,331,3.60,81
"Feb 11, 2013",113,373,3.30,93
"Feb 10, 2013",120,311,2.59,102
"Feb 09, 2013",71,199,2.81,57
"Feb 08, 2013",60,204,3.39,55
"Feb 07, 2013",95,237,2.50,75
"Feb 06, 2013",147,468,3.18,123
"Feb 05, 2013",124,347,2.80,109
"Feb 04, 2013",115,358,3.11,94
"Feb 03, 2013",102,288,2.82,83
"Feb 02, 2013",77,230,2.99,64
"Feb 01, 2013",52,144,2.77,42
"Jan 31, 2013",102,332,3.26,81
"Jan 30, 2013",111,359,3.24,96
"Jan 29, 2013",91,294,3.23,71
"Jan 28, 2013",89,334,3.75,72
"Jan 27, 2013",112,304,2.71,91
"Jan 26, 2013",48,165,3.44,39
"Jan 25, 2013",87,239,2.75,78
