Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",20,127,6.36,17
"Mar 19, 2013",34,118,3.47,25
"Mar 18, 2013",23,153,6.67,18
"Mar 17, 2013",19,77,4.05,16
"Mar 16, 2013",14,80,5.72,10
"Mar 15, 2013",14,59,4.21,9
"Mar 14, 2013",15,38,2.55,11
"Mar 13, 2013",22,106,4.84,18
"Mar 12, 2013",18,134,7.43,16
"Mar 11, 2013",54,252,4.67,35
"Mar 10, 2013",17,95,5.57,14
"Mar 09, 2013",15,75,5.00,9
"Mar 08, 2013",16,72,4.49,11
"Mar 07, 2013",23,151,6.56,16
"Mar 06, 2013",31,139,4.49,24
"Mar 05, 2013",29,160,5.50,23
"Mar 04, 2013",24,129,5.39,22
"Mar 03, 2013",26,110,4.23,21
"Mar 02, 2013",13,44,3.36,11
"Mar 01, 2013",16,69,4.31,11
"Feb 28, 2013",23,69,3.00,16
"Feb 27, 2013",24,122,5.10,20
"Feb 26, 2013",26,141,5.43,22
"Feb 25, 2013",18,78,4.31,12
"Feb 24, 2013",9,64,7.07,6
"Feb 23, 2013",21,86,4.11,16
"Feb 22, 2013",8,23,2.84,7
"Feb 21, 2013",20,94,4.72,16
"Feb 20, 2013",28,135,4.80,22
"Feb 19, 2013",12,46,3.81,12
"Feb 18, 2013",21,93,4.43,16
"Feb 17, 2013",17,60,3.55,15
"Feb 16, 2013",13,75,5.77,11
"Feb 15, 2013",6,23,3.90,4
"Feb 14, 2013",12,64,5.35,12
"Feb 13, 2013",40,208,5.19,34
"Feb 12, 2013",22,94,4.28,17
"Feb 11, 2013",28,118,4.20,23
"Feb 10, 2013",42,225,5.35,35
"Feb 09, 2013",24,146,6.08,22
"Feb 08, 2013",14,94,6.70,10
"Feb 07, 2013",24,76,3.15,19
"Feb 06, 2013",28,156,5.56,25
"Feb 05, 2013",18,75,4.17,18
"Feb 04, 2013",20,71,3.55,18
"Feb 03, 2013",22,82,3.73,19
"Feb 02, 2013",19,86,4.52,17
"Feb 01, 2013",9,40,4.47,8
"Jan 31, 2013",14,59,4.18,12
"Jan 30, 2013",27,127,4.72,24
"Jan 29, 2013",20,122,6.08,15
"Jan 28, 2013",26,133,5.12,19
"Jan 27, 2013",20,94,4.72,16
"Jan 26, 2013",9,56,6.20,6
"Jan 25, 2013",23,79,3.43,16
"Jan 24, 2013",14,50,3.60,10
"Jan 23, 2013",15,73,4.86,13
"Jan 22, 2013",15,56,3.76,13
"Jan 21, 2013",29,139,4.81,25
"Jan 20, 2013",17,78,4.61,14
"Jan 19, 2013",18,65,3.61,14
"Jan 18, 2013",18,64,3.58,16
"Jan 17, 2013",23,90,3.89,21
"Jan 16, 2013",10,49,4.94,8
"Jan 15, 2013",19,78,4.12,16
"Jan 14, 2013",19,122,6.42,16
"Jan 13, 2013",14,45,3.21,12
"Jan 12, 2013",22,109,4.94,17
"Jan 11, 2013",10,54,5.35,9
"Jan 10, 2013",20,71,3.56,14
"Jan 09, 2013",20,113,5.63,18
"Jan 08, 2013",14,57,4.09,12
"Jan 07, 2013",21,67,3.21,17
"Jan 06, 2013",33,166,5.03,24
"Jan 05, 2013",6,42,6.97,6
"Jan 04, 2013",16,66,4.09,13
"Jan 03, 2013",17,46,2.73,14
"Jan 02, 2013",15,99,6.62,12
"Jan 01, 2013",8,53,6.62,5
"Dec 31, 2012",14,31,2.24,7
"Dec 30, 2012",5,25,4.96,5
"Dec 29, 2012",9,46,5.11,8
"Dec 28, 2012",7,33,4.73,5
"Dec 27, 2012",8,21,2.64,7
"Dec 26, 2012",9,29,3.19,6
"Dec 25, 2012",9,25,2.81,5
"Dec 24, 2012",10,50,5.05,9
"Dec 23, 2012",4,7,1.74,3
"Dec 22, 2012",4,11,2.69,3
"Dec 21, 2012",4,35,8.74,3
"Dec 20, 2012",10,37,3.65,9
"Dec 19, 2012",11,83,7.57,9
"Dec 18, 2012",33,124,3.75,24
"Dec 17, 2012",26,105,4.05,18
"Dec 16, 2012",32,116,3.62,25
"Dec 15, 2012",18,82,4.56,14
"Dec 14, 2012",25,87,3.49,23
"Dec 13, 2012",32,162,5.05,23
"Dec 12, 2012",41,221,5.40,35
"Dec 11, 2012",49,233,4.75,41
"Dec 10, 2012",31,132,4.27,26
"Dec 09, 2012",45,157,3.48,41
"Dec 08, 2012",12,61,5.09,9
"Dec 07, 2012",21,79,3.76,18
"Dec 06, 2012",28,124,4.42,24
"Dec 05, 2012",28,129,4.62,23
"Dec 04, 2012",47,148,3.14,31
"Dec 03, 2012",21,90,4.28,20
"Dec 02, 2012",21,104,4.98,20
"Dec 01, 2012",17,57,3.32,14
"Nov 30, 2012",11,31,2.78,11
"Nov 29, 2012",24,86,3.57,17
"Nov 28, 2012",31,138,4.45,28
"Nov 27, 2012",41,199,4.86,31
"Nov 26, 2012",30,121,4.05,24
"Nov 25, 2012",40,238,5.94,33
"Nov 24, 2012",28,153,5.47,21
"Nov 23, 2012",11,42,3.86,8
"Nov 22, 2012",17,98,5.75,15
"Nov 21, 2012",23,126,5.46,17
"Nov 20, 2012",29,178,6.14,26
"Nov 19, 2012",26,108,4.14,21
"Nov 18, 2012",38,189,4.97,32
"Nov 17, 2012",29,145,5.01,24
"Nov 16, 2012",15,87,5.81,14
"Nov 15, 2012",19,106,5.56,14
"Nov 14, 2012",35,188,5.37,31
"Nov 13, 2012",34,62,1.83,26
"Nov 12, 2012",35,173,4.95,24
"Nov 11, 2012",28,125,4.47,23
"Nov 10, 2012",23,98,4.27,19
"Nov 09, 2012",16,82,5.14,11
"Nov 08, 2012",26,62,2.40,23
"Nov 07, 2012",35,173,4.94,28
"Nov 06, 2012",51,163,3.19,42
"Nov 05, 2012",27,93,3.44,23
"Nov 04, 2012",29,159,5.49,24
"Nov 03, 2012",24,105,4.37,20
"Nov 02, 2012",20,82,4.12,17
"Nov 01, 2012",33,127,3.83,25
"Oct 31, 2012",26,119,4.59,21
"Oct 30, 2012",29,119,4.11,26
"Oct 29, 2012",35,213,6.08,29
"Oct 28, 2012",29,128,4.42,22
"Oct 27, 2012",20,55,2.73,13
"Oct 26, 2012",16,66,4.15,11
"Oct 25, 2012",16,80,5.00,12
"Oct 24, 2012",26,87,3.36,23
"Oct 23, 2012",21,82,3.89,16
"Oct 22, 2012",42,137,3.26,36
"Oct 21, 2012",57,208,3.65,43
"Oct 20, 2012",23,88,3.83,14
"Oct 19, 2012",25,150,5.99,19
"Oct 18, 2012",28,122,4.36,20
"Oct 17, 2012",32,146,4.55,27
"Oct 16, 2012",29,115,3.97,21
"Oct 15, 2012",26,114,4.40,17
