Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",34,81,2.39,20
"Mar 19, 2013",25,48,1.91,23
"Mar 18, 2013",23,37,1.62,21
"Mar 17, 2013",18,39,2.14,15
"Mar 16, 2013",14,29,2.07,13
"Mar 15, 2013",8,13,1.58,6
"Mar 14, 2013",12,19,1.55,11
"Mar 13, 2013",17,28,1.64,14
"Mar 12, 2013",23,32,1.37,17
"Mar 11, 2013",11,22,1.99,10
"Mar 10, 2013",16,43,2.70,13
"Mar 09, 2013",2,2,1.13,2
"Mar 08, 2013",9,23,2.59,8
"Mar 07, 2013",11,13,1.17,9
"Mar 06, 2013",22,66,3.01,19
"Mar 05, 2013",25,64,2.54,24
"Mar 04, 2013",15,47,3.10,13
"Mar 03, 2013",18,38,2.12,13
"Mar 02, 2013",12,20,1.70,11
"Mar 01, 2013",10,25,2.50,8
"Feb 28, 2013",13,31,2.35,10
"Feb 27, 2013",8,22,2.75,6
"Feb 26, 2013",11,24,2.21,9
"Feb 25, 2013",8,10,1.29,6
"Feb 24, 2013",15,25,1.67,14
"Feb 23, 2013",8,22,2.72,7
"Feb 22, 2013",4,15,3.74,4
"Feb 21, 2013",13,24,1.84,12
"Feb 20, 2013",11,14,1.31,10
"Feb 19, 2013",11,19,1.71,10
"Feb 18, 2013",14,23,1.67,14
"Feb 17, 2013",18,31,1.71,17
"Feb 16, 2013",22,51,2.31,17
"Feb 15, 2013",8,12,1.50,7
"Feb 14, 2013",17,26,1.52,13
"Feb 13, 2013",9,13,1.47,5
"Feb 12, 2013",12,24,1.97,10
"Feb 11, 2013",15,27,1.83,14
"Feb 10, 2013",10,13,1.35,8
"Feb 09, 2013",16,14,0.90,11
"Feb 08, 2013",9,28,3.07,9
"Feb 07, 2013",12,12,0.99,11
"Feb 06, 2013",11,13,1.16,11
"Feb 05, 2013",8,15,1.85,8
"Feb 04, 2013",11,15,1.35,9
"Feb 03, 2013",14,29,2.07,11
"Feb 02, 2013",18,36,2.02,15
"Feb 01, 2013",7,14,1.94,6
"Jan 31, 2013",12,22,1.87,11
"Jan 30, 2013",10,22,2.25,8
"Jan 29, 2013",7,11,1.62,6
"Jan 28, 2013",10,11,1.14,7
"Jan 27, 2013",12,29,2.41,12
"Jan 26, 2013",11,20,1.85,8
"Jan 25, 2013",7,20,2.90,7
"Jan 24, 2013",11,13,1.16,11
"Jan 23, 2013",19,25,1.32,17
"Jan 22, 2013",19,40,2.11,15
"Jan 21, 2013",13,15,1.18,13
"Jan 20, 2013",10,12,1.24,10
