Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",99,347,3.51,81
"Mar 19, 2013",65,197,3.03,57
"Mar 18, 2013",81,243,3.00,64
"Mar 17, 2013",58,164,2.83,42
"Mar 16, 2013",29,72,2.49,22
"Mar 15, 2013",46,156,3.39,37
"Mar 14, 2013",51,112,2.19,42
"Mar 13, 2013",79,236,2.99,65
"Mar 12, 2013",81,236,2.91,72
"Mar 11, 2013",73,226,3.10,59
"Mar 10, 2013",62,190,3.06,51
"Mar 09, 2013",49,147,2.99,43
"Mar 08, 2013",28,94,3.34,23
"Mar 07, 2013",66,193,2.93,45
"Mar 06, 2013",86,266,3.09,68
"Mar 05, 2013",81,222,2.74,66
"Mar 04, 2013",69,208,3.02,55
"Mar 03, 2013",87,261,3.00,69
"Mar 02, 2013",61,145,2.38,49
"Mar 01, 2013",83,228,2.75,63
"Feb 28, 2013",83,267,3.22,72
"Feb 27, 2013",116,413,3.56,89
"Feb 26, 2013",104,292,2.80,86
"Feb 25, 2013",121,481,3.98,93
"Feb 24, 2013",92,289,3.14,76
"Feb 23, 2013",78,280,3.59,65
"Feb 22, 2013",67,246,3.67,60
"Feb 21, 2013",102,383,3.76,88
"Feb 20, 2013",124,437,3.52,104
"Feb 19, 2013",112,392,3.50,100
"Feb 18, 2013",110,391,3.55,92
"Feb 17, 2013",102,349,3.42,85
"Feb 16, 2013",50,169,3.38,41
"Feb 15, 2013",56,184,3.29,45
"Feb 14, 2013",88,359,4.08,66
"Feb 13, 2013",136,493,3.62,111
"Feb 12, 2013",91,280,3.08,77
"Feb 11, 2013",110,375,3.41,85
"Feb 10, 2013",106,349,3.29,87
"Feb 09, 2013",57,181,3.18,47
"Feb 08, 2013",51,177,3.47,44
"Feb 07, 2013",82,290,3.54,68
"Feb 06, 2013",98,341,3.48,81
"Feb 05, 2013",82,245,2.99,67
"Feb 04, 2013",76,271,3.56,68
"Feb 03, 2013",61,193,3.17,51
"Feb 02, 2013",47,144,3.06,41
"Feb 01, 2013",45,121,2.68,42
"Jan 31, 2013",62,203,3.28,53
"Jan 30, 2013",66,183,2.78,52
"Jan 29, 2013",56,161,2.88,47
"Jan 28, 2013",67,235,3.51,55
"Jan 27, 2013",57,183,3.21,48
"Jan 26, 2013",32,66,2.06,25
"Jan 25, 2013",33,99,2.99,27
"Jan 24, 2013",58,171,2.95,51
"Jan 23, 2013",57,193,3.38,48
"Jan 22, 2013",69,272,3.95,57
"Jan 21, 2013",49,195,3.97,41
"Jan 20, 2013",60,214,3.57,53
"Jan 19, 2013",38,125,3.29,32
"Jan 18, 2013",33,122,3.69,26
"Jan 17, 2013",71,190,2.68,51
"Jan 16, 2013",36,117,3.26,32
"Jan 15, 2013",52,151,2.90,40
"Jan 14, 2013",56,191,3.40,46
"Jan 13, 2013",62,231,3.72,47
"Jan 12, 2013",51,122,2.39,40
"Jan 11, 2013",59,226,3.84,47
"Jan 10, 2013",85,256,3.02,62
"Jan 09, 2013",71,250,3.52,58
"Jan 08, 2013",89,268,3.01,71
