Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",7,9,1.30,7
"Mar 19, 2013",8,25,3.11,5
"Mar 18, 2013",7,16,2.34,7
"Mar 17, 2013",5,13,2.51,5
"Mar 16, 2013",6,23,3.88,4
"Mar 15, 2013",8,9,1.15,7
"Mar 14, 2013",2,2,0.97,2
"Mar 13, 2013",4,9,2.33,4
"Mar 12, 2013",9,17,1.89,8
"Mar 11, 2013",14,18,1.30,8
"Mar 10, 2013",12,27,2.25,11
"Mar 09, 2013",17,30,1.78,12
"Mar 08, 2013",4,7,1.63,2
"Mar 07, 2013",6,11,1.90,6
"Mar 06, 2013",12,28,2.35,10
"Mar 05, 2013",12,29,2.39,11
"Mar 04, 2013",14,17,1.19,14
"Mar 03, 2013",20,38,1.88,17
"Mar 02, 2013",4,14,3.40,3
"Mar 01, 2013",5,8,1.59,5
"Feb 28, 2013",9,14,1.53,9
"Feb 27, 2013",13,40,3.10,12
"Feb 26, 2013",10,27,2.66,9
"Feb 25, 2013",11,42,3.82,10
"Feb 24, 2013",17,32,1.86,12
"Feb 23, 2013",15,31,2.09,13
"Feb 22, 2013",10,16,1.63,7
"Feb 21, 2013",10,28,2.77,9
"Feb 20, 2013",10,23,2.30,9
"Feb 19, 2013",11,20,1.81,8
"Feb 18, 2013",20,37,1.84,18
"Feb 17, 2013",17,46,2.72,10
"Feb 16, 2013",10,26,2.64,10
"Feb 15, 2013",7,17,2.37,6
"Feb 14, 2013",8,17,2.17,7
"Feb 13, 2013",10,14,1.36,10
"Feb 12, 2013",11,28,2.53,10
"Feb 11, 2013",10,27,2.68,8
"Feb 10, 2013",11,36,3.32,10
"Feb 09, 2013",15,46,3.08,9
"Feb 08, 2013",12,26,2.13,11
"Feb 07, 2013",9,14,1.50,9
"Feb 06, 2013",10,20,1.99,10
"Feb 05, 2013",8,19,2.34,7
"Feb 04, 2013",12,41,3.44,11
"Feb 03, 2013",16,42,2.62,12
"Feb 02, 2013",9,23,2.53,7
"Feb 01, 2013",9,34,3.77,8
"Jan 31, 2013",8,14,1.79,6
"Jan 30, 2013",22,48,2.16,17
"Jan 29, 2013",17,31,1.80,12
"Jan 28, 2013",12,22,1.83,12
"Jan 27, 2013",18,26,1.43,8
"Jan 26, 2013",11,29,2.64,9
"Jan 25, 2013",11,20,1.84,9
"Jan 24, 2013",15,44,2.91,13
"Jan 23, 2013",15,39,2.58,7
"Jan 22, 2013",7,10,1.49,6
"Jan 21, 2013",20,44,2.21,16
"Jan 20, 2013",11,17,1.55,8
"Jan 19, 2013",11,16,1.43,7
"Jan 18, 2013",9,22,2.42,8
"Jan 17, 2013",11,12,1.09,8
"Jan 16, 2013",20,40,1.98,19
"Jan 15, 2013",10,42,4.23,9
"Jan 14, 2013",8,17,2.13,7
"Jan 13, 2013",18,36,1.98,12
"Jan 12, 2013",9,8,0.91,7
"Jan 11, 2013",6,16,2.69,6
"Jan 10, 2013",16,38,2.37,13
"Jan 09, 2013",3,5,1.76,3
"Jan 08, 2013",7,10,1.37,5
"Jan 07, 2013",2,0,0.15,1
"Jan 06, 2013",8,8,1.06,7
"Jan 05, 2013",11,13,1.18,10
"Jan 04, 2013",11,17,1.57,11
"Jan 03, 2013",7,9,1.28,6
"Jan 02, 2013",5,9,1.81,4
"Jan 01, 2013",8,9,1.14,6
"Dec 31, 2012",4,17,4.27,4
"Dec 30, 2012",2,6,2.82,2
"Dec 29, 2012",2,12,6.13,2
"Dec 28, 2012",7,19,2.76,7
"Dec 27, 2012",8,20,2.51,4
"Dec 26, 2012",9,14,1.51,9
"Dec 25, 2012",4,8,1.94,3
"Dec 24, 2012",5,9,1.79,5
"Dec 23, 2012",7,20,2.80,6
"Dec 22, 2012",2,13,6.36,2
"Dec 21, 2012",7,17,2.43,6
"Dec 20, 2012",7,15,2.19,5
"Dec 19, 2012",10,41,4.08,9
"Dec 18, 2012",12,55,4.58,6
"Dec 17, 2012",7,8,1.14,5
"Dec 16, 2012",10,24,2.41,9
"Dec 15, 2012",5,3,0.65,5
"Dec 14, 2012",7,10,1.49,6
"Dec 13, 2012",10,30,3.04,7
"Dec 12, 2012",17,48,2.80,16
"Dec 11, 2012",11,12,1.12,10
"Dec 10, 2012",15,28,1.87,7
"Dec 09, 2012",25,22,0.87,22
"Dec 08, 2012",15,34,2.26,12
"Dec 07, 2012",15,38,2.53,12
