Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",4,12,3.03,3
"Mar 19, 2013",4,7,1.84,3
"Mar 18, 2013",1,7,6.79,1
"Mar 17, 2013",6,18,3.02,4
"Mar 16, 2013",1,4,3.84,1
"Mar 15, 2013",0,0,0.00,0
"Mar 14, 2013",4,10,2.44,3
"Mar 13, 2013",4,8,1.90,3
"Mar 12, 2013",0,0,0.00,0
"Mar 11, 2013",3,0,0.15,2
"Mar 10, 2013",4,13,3.17,3
"Mar 09, 2013",0,0,0.00,0
"Mar 08, 2013",1,0,0.00,1
"Mar 07, 2013",0,0,0.00,0
"Mar 06, 2013",1,2,1.84,1
"Mar 05, 2013",3,8,2.56,3
"Mar 04, 2013",5,6,1.23,5
"Mar 03, 2013",1,2,1.57,1
"Mar 02, 2013",2,6,3.02,2
"Mar 01, 2013",3,5,1.64,3
"Feb 28, 2013",6,11,1.85,5
"Feb 27, 2013",5,11,2.14,3
"Feb 26, 2013",4,6,1.52,4
"Feb 25, 2013",6,9,1.46,5
"Feb 24, 2013",5,21,4.16,3
"Feb 23, 2013",0,0,0.00,0
"Feb 22, 2013",3,6,1.95,3
"Feb 21, 2013",0,0,0.00,0
"Feb 20, 2013",3,10,3.30,3
"Feb 19, 2013",5,11,2.21,4
"Feb 18, 2013",1,1,1.04,1
"Feb 17, 2013",1,5,4.76,1
"Feb 16, 2013",3,6,2.04,3
"Feb 15, 2013",3,11,3.52,3
"Feb 14, 2013",4,9,2.32,3
"Feb 13, 2013",3,5,1.79,3
"Feb 12, 2013",0,0,0.00,0
"Feb 11, 2013",5,10,2.07,5
"Feb 10, 2013",5,7,1.33,3
"Feb 09, 2013",2,6,3.23,2
"Feb 08, 2013",3,14,4.75,2
"Feb 07, 2013",5,4,0.87,4
"Feb 06, 2013",5,9,1.72,4
"Feb 05, 2013",1,5,4.71,1
"Feb 04, 2013",7,3,0.43,5
"Feb 03, 2013",5,18,3.53,5
"Feb 02, 2013",0,0,0.00,0
"Feb 01, 2013",3,4,1.22,3
"Jan 31, 2013",3,4,1.36,3
"Jan 30, 2013",1,4,4.35,1
"Jan 29, 2013",3,4,1.39,3
"Jan 28, 2013",2,5,2.60,2
"Jan 27, 2013",7,12,1.65,3
"Jan 26, 2013",4,4,0.94,3
"Jan 25, 2013",4,6,1.52,2
"Jan 24, 2013",6,14,2.40,5
"Jan 23, 2013",3,5,1.78,3
"Jan 22, 2013",10,26,2.55,8
"Jan 21, 2013",5,8,1.63,5
"Jan 20, 2013",3,14,4.60,3
"Jan 19, 2013",4,18,4.40,4
"Jan 18, 2013",2,3,1.31,2
"Jan 17, 2013",4,8,2.01,4
"Jan 16, 2013",7,22,3.07,7
"Jan 15, 2013",4,11,2.84,4
"Jan 14, 2013",5,13,2.50,5
"Jan 13, 2013",10,30,2.97,7
"Jan 12, 2013",6,15,2.49,5
"Jan 11, 2013",4,17,4.34,4
"Jan 10, 2013",6,13,2.08,5
"Jan 09, 2013",4,10,2.52,4
"Jan 08, 2013",6,10,1.69,5
"Jan 07, 2013",4,14,3.53,3
"Jan 06, 2013",5,6,1.19,4
"Jan 05, 2013",3,7,2.35,2
"Jan 04, 2013",2,6,3.10,2
"Jan 03, 2013",4,1,0.19,2
"Jan 02, 2013",0,0,0.00,0
"Jan 01, 2013",1,4,3.74,1
"Dec 31, 2012",2,9,4.67,2
"Dec 30, 2012",0,0,0.00,0
"Dec 29, 2012",1,5,4.71,1
"Dec 28, 2012",3,0,0.06,3
"Dec 27, 2012",1,5,5.01,1
"Dec 26, 2012",1,4,4.13,1
"Dec 25, 2012",1,2,1.78,1
"Dec 24, 2012",1,4,3.99,1
"Dec 23, 2012",0,0,0.00,0
"Dec 22, 2012",3,11,3.54,1
"Dec 21, 2012",2,5,2.40,1
"Dec 20, 2012",3,6,2.15,3
"Dec 19, 2012",7,14,2.06,6
"Dec 18, 2012",5,12,2.32,5
"Dec 17, 2012",6,17,2.77,6
"Dec 16, 2012",15,34,2.30,12
"Dec 15, 2012",6,21,3.45,6
"Dec 14, 2012",6,10,1.62,5
"Dec 13, 2012",13,54,4.19,12
"Dec 12, 2012",18,66,3.64,15
"Dec 11, 2012",20,52,2.61,16
"Dec 10, 2012",16,36,2.23,13
"Dec 09, 2012",24,63,2.63,19
"Dec 08, 2012",14,23,1.64,13
"Dec 07, 2012",11,23,2.09,9
"Dec 06, 2012",8,19,2.42,6
"Dec 05, 2012",16,57,3.54,14
"Dec 04, 2012",19,55,2.92,13
"Dec 03, 2012",10,39,3.90,7
"Dec 02, 2012",7,27,3.89,5
"Dec 01, 2012",9,26,2.87,7
"Nov 30, 2012",4,14,3.41,3
"Nov 29, 2012",11,28,2.58,9
"Nov 28, 2012",8,16,2.04,6
"Nov 27, 2012",10,40,3.96,7
"Nov 26, 2012",8,15,1.90,6
"Nov 25, 2012",9,28,3.15,7
"Nov 24, 2012",6,14,2.27,4
"Nov 23, 2012",4,6,1.61,4
"Nov 22, 2012",7,13,1.82,6
"Nov 21, 2012",4,13,3.16,4
"Nov 20, 2012",8,14,1.78,6
"Nov 19, 2012",18,46,2.56,13
"Nov 18, 2012",15,35,2.33,12
"Nov 17, 2012",6,8,1.39,5
"Nov 16, 2012",9,19,2.14,7
"Nov 15, 2012",9,34,3.73,9
"Nov 14, 2012",7,10,1.42,5
"Nov 13, 2012",11,20,1.85,7
"Nov 12, 2012",8,27,3.36,8
"Nov 11, 2012",16,27,1.68,10
"Nov 10, 2012",12,37,3.10,8
"Nov 09, 2012",6,7,1.13,4
"Nov 08, 2012",3,1,0.49,3
"Nov 07, 2012",5,4,0.77,3
"Nov 06, 2012",4,12,2.89,4
"Nov 05, 2012",11,20,1.82,8
"Nov 04, 2012",8,33,4.13,6
"Nov 03, 2012",13,16,1.25,11
"Nov 02, 2012",5,14,2.71,4
"Nov 01, 2012",4,17,4.13,4
"Oct 31, 2012",7,10,1.44,5
"Oct 30, 2012",6,14,2.27,5
"Oct 29, 2012",9,9,1.02,8
"Oct 28, 2012",12,30,2.52,7
"Oct 27, 2012",3,9,3.03,2
