Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Oct 08, 2012",10,30,3.01,9
"Oct 07, 2012",10,16,1.57,8
"Oct 06, 2012",9,19,2.15,6
"Oct 05, 2012",4,5,1.23,4
"Oct 04, 2012",16,48,3.01,13
"Oct 03, 2012",18,44,2.45,13
"Oct 02, 2012",10,23,2.31,10
"Oct 01, 2012",10,22,2.21,8
"Sep 30, 2012",12,24,2.01,11
"Sep 29, 2012",3,13,4.29,3
"Sep 28, 2012",9,30,3.30,9
"Sep 27, 2012",12,22,1.81,7
"Sep 26, 2012",12,41,3.40,11
"Sep 25, 2012",5,12,2.32,5
"Sep 24, 2012",4,11,2.65,4
"Sep 23, 2012",3,3,1.12,3
"Sep 22, 2012",5,12,2.42,3
"Sep 21, 2012",5,10,1.98,5
"Sep 20, 2012",4,11,2.85,4
"Sep 19, 2012",6,21,3.50,6
"Sep 18, 2012",7,15,2.16,6
"Sep 17, 2012",17,62,3.63,10
"Sep 16, 2012",13,27,2.11,11
"Sep 15, 2012",5,10,2.00,4
"Sep 14, 2012",10,21,2.09,8
"Sep 13, 2012",14,49,3.47,10
"Sep 12, 2012",4,6,1.38,4
"Sep 11, 2012",15,32,2.10,14
"Sep 10, 2012",6,7,1.22,5
"Sep 09, 2012",6,18,2.94,5
"Sep 08, 2012",4,8,1.90,4
"Sep 07, 2012",4,9,2.25,3
"Sep 06, 2012",11,17,1.58,8
"Sep 05, 2012",11,38,3.44,6
"Sep 04, 2012",11,20,1.80,8
"Sep 03, 2012",8,18,2.24,6
"Sep 02, 2012",6,14,2.37,5
"Sep 01, 2012",1,0,0.27,1
