Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",10,24,2.39,7
"Mar 19, 2013",9,17,1.93,8
"Mar 18, 2013",11,28,2.59,11
"Mar 17, 2013",10,31,3.09,8
"Mar 16, 2013",10,34,3.45,6
"Mar 15, 2013",6,14,2.26,6
"Mar 14, 2013",7,12,1.73,7
"Mar 13, 2013",11,42,3.85,9
"Mar 12, 2013",4,5,1.29,4
"Mar 11, 2013",6,12,1.92,5
"Mar 10, 2013",4,17,4.13,4
"Mar 09, 2013",3,8,2.60,3
"Mar 08, 2013",3,12,3.88,3
"Mar 07, 2013",9,23,2.59,7
"Mar 06, 2013",5,15,3.09,5
"Mar 05, 2013",9,26,2.85,9
"Mar 04, 2013",9,15,1.71,8
"Mar 03, 2013",8,9,1.18,7
"Mar 02, 2013",1,0,0.09,1
"Mar 01, 2013",4,8,2.10,4
"Feb 28, 2013",3,11,3.66,3
"Feb 27, 2013",7,22,3.16,6
"Feb 26, 2013",10,35,3.54,10
"Feb 25, 2013",4,11,2.70,4
"Feb 24, 2013",7,19,2.78,7
"Feb 23, 2013",5,7,1.49,4
"Feb 22, 2013",4,15,3.64,4
"Feb 21, 2013",10,23,2.32,8
"Feb 20, 2013",6,21,3.44,6
"Feb 19, 2013",10,27,2.67,7
"Feb 18, 2013",10,26,2.59,6
"Feb 17, 2013",9,2,0.26,5
"Feb 16, 2013",3,7,2.24,3
"Feb 15, 2013",4,13,3.30,4
"Feb 14, 2013",2,0,0.17,2
"Feb 13, 2013",7,19,2.73,5
"Feb 12, 2013",4,7,1.81,4
"Feb 11, 2013",6,12,2.08,6
"Feb 10, 2013",12,24,2.03,11
"Feb 09, 2013",11,33,3.02,10
"Feb 08, 2013",5,24,4.80,5
"Feb 07, 2013",12,34,2.84,10
"Feb 06, 2013",6,15,2.53,6
"Feb 05, 2013",11,33,2.96,11
"Feb 04, 2013",6,24,4.04,6
"Feb 03, 2013",9,22,2.42,9
"Feb 02, 2013",9,19,2.13,9
"Feb 01, 2013",2,2,1.11,2
"Jan 31, 2013",6,23,3.82,5
"Jan 30, 2013",5,5,0.96,3
"Jan 29, 2013",3,9,3.16,2
"Jan 28, 2013",10,38,3.81,8
"Jan 27, 2013",7,19,2.66,7
"Jan 26, 2013",5,14,2.74,4
"Jan 25, 2013",5,10,1.98,5
"Jan 24, 2013",7,20,2.91,5
