Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",11,37,3.41,7
"Mar 19, 2013",13,29,2.22,13
"Mar 18, 2013",31,96,3.11,20
"Mar 17, 2013",16,52,3.22,14
"Mar 16, 2013",5,12,2.48,5
"Mar 15, 2013",7,14,1.98,7
"Mar 14, 2013",9,20,2.17,8
"Mar 13, 2013",10,28,2.82,8
"Mar 12, 2013",15,26,1.75,15
"Mar 11, 2013",19,51,2.69,15
"Mar 10, 2013",14,37,2.67,12
"Mar 09, 2013",11,36,3.26,7
"Mar 08, 2013",2,5,2.75,2
"Mar 07, 2013",18,56,3.11,14
"Mar 06, 2013",14,42,3.02,13
"Mar 05, 2013",26,82,3.16,17
"Mar 04, 2013",12,47,3.92,10
"Mar 03, 2013",15,61,4.06,13
"Mar 02, 2013",5,13,2.63,4
"Mar 01, 2013",10,34,3.42,9
"Feb 28, 2013",19,55,2.87,16
"Feb 27, 2013",27,67,2.46,24
"Feb 26, 2013",29,88,3.04,19
"Feb 25, 2013",17,33,1.92,15
"Feb 24, 2013",22,77,3.51,18
"Feb 23, 2013",11,32,2.88,9
"Feb 22, 2013",10,25,2.52,8
"Feb 21, 2013",15,46,3.06,13
"Feb 20, 2013",15,51,3.42,10
"Feb 19, 2013",29,86,2.97,22
"Feb 18, 2013",24,76,3.18,21
"Feb 17, 2013",22,64,2.91,14
"Feb 16, 2013",13,40,3.10,11
"Feb 15, 2013",15,48,3.20,10
"Feb 14, 2013",15,66,4.42,14
"Feb 13, 2013",10,34,3.45,10
"Feb 12, 2013",22,71,3.22,19
"Feb 11, 2013",33,109,3.30,26
"Feb 10, 2013",25,69,2.76,23
"Feb 09, 2013",18,48,2.67,16
"Feb 08, 2013",23,75,3.28,15
"Feb 07, 2013",26,101,3.88,21
"Feb 06, 2013",36,129,3.59,31
"Feb 05, 2013",23,94,4.10,18
"Feb 04, 2013",23,93,4.04,19
"Feb 03, 2013",20,69,3.46,16
"Feb 02, 2013",25,77,3.08,20
"Feb 01, 2013",12,34,2.83,12
"Jan 31, 2013",15,53,3.56,13
"Jan 30, 2013",30,78,2.61,24
"Jan 29, 2013",27,66,2.46,18
"Jan 28, 2013",20,67,3.34,17
"Jan 27, 2013",34,94,2.77,27
"Jan 26, 2013",17,55,3.26,15
"Jan 25, 2013",15,54,3.58,10
"Jan 24, 2013",15,43,2.88,15
"Jan 23, 2013",18,76,4.21,17
"Jan 22, 2013",25,74,2.97,23
"Jan 21, 2013",9,31,3.46,8
"Jan 20, 2013",14,32,2.30,12
"Jan 19, 2013",16,49,3.07,12
"Jan 18, 2013",6,24,4.01,5
"Jan 17, 2013",9,26,2.87,9
"Jan 16, 2013",12,39,3.22,11
"Jan 15, 2013",18,41,2.30,16
"Jan 14, 2013",16,52,3.26,16
"Jan 13, 2013",14,20,1.44,12
"Jan 12, 2013",13,31,2.40,12
"Jan 11, 2013",9,24,2.66,7
"Jan 10, 2013",22,50,2.28,18
"Jan 09, 2013",7,24,3.49,7
"Jan 08, 2013",19,48,2.55,15
"Jan 07, 2013",14,39,2.76,14
"Jan 06, 2013",19,48,2.53,17
"Jan 05, 2013",13,29,2.21,11
"Jan 04, 2013",16,44,2.72,12
"Jan 03, 2013",15,39,2.60,13
"Jan 02, 2013",20,35,1.77,15
"Jan 01, 2013",8,31,3.85,7
"Dec 31, 2012",2,5,2.66,2
"Dec 30, 2012",4,11,2.69,4
"Dec 29, 2012",2,12,6.03,2
"Dec 28, 2012",6,17,2.80,4
"Dec 27, 2012",5,17,3.34,5
"Dec 26, 2012",15,73,4.87,12
"Dec 25, 2012",6,6,0.92,5
"Dec 24, 2012",4,4,1.01,3
"Dec 23, 2012",5,14,2.81,4
"Dec 22, 2012",6,14,2.34,5
"Dec 21, 2012",9,16,1.75,7
"Dec 20, 2012",7,20,2.87,5
"Dec 19, 2012",4,11,2.76,4
"Dec 18, 2012",14,56,3.99,11
"Dec 17, 2012",18,51,2.81,17
"Dec 16, 2012",19,74,3.90,16
"Dec 15, 2012",20,57,2.87,17
"Dec 14, 2012",26,95,3.66,21
"Dec 13, 2012",29,70,2.40,27
"Dec 12, 2012",20,48,2.39,20
"Dec 11, 2012",36,115,3.19,34
"Dec 10, 2012",22,67,3.03,21
"Dec 09, 2012",23,48,2.09,19
"Dec 08, 2012",19,62,3.28,15
"Dec 07, 2012",18,54,3.01,15
"Dec 06, 2012",19,56,2.96,18
"Dec 05, 2012",14,43,3.04,13
"Dec 04, 2012",34,87,2.56,28
"Dec 03, 2012",14,45,3.21,13
"Dec 02, 2012",14,50,3.57,11
"Dec 01, 2012",8,25,3.12,6
"Nov 30, 2012",14,33,2.36,10
"Nov 29, 2012",17,44,2.60,14
"Nov 28, 2012",8,9,1.18,8
"Nov 27, 2012",14,34,2.45,11
"Nov 26, 2012",33,106,3.21,25
"Nov 25, 2012",14,46,3.27,13
"Nov 24, 2012",11,40,3.64,7
"Nov 23, 2012",14,41,2.95,12
"Nov 22, 2012",8,26,3.27,8
"Nov 21, 2012",23,68,2.94,19
"Nov 20, 2012",23,52,2.27,17
"Nov 19, 2012",14,47,3.39,11
"Nov 18, 2012",24,67,2.81,20
"Nov 17, 2012",13,44,3.38,9
"Nov 16, 2012",14,27,1.93,9
"Nov 15, 2012",18,46,2.57,17
"Nov 14, 2012",14,42,2.99,14
"Nov 13, 2012",24,57,2.37,20
"Nov 12, 2012",19,59,3.09,17
"Nov 11, 2012",11,29,2.65,8
"Nov 10, 2012",8,14,1.69,7
"Nov 09, 2012",15,47,3.11,13
"Nov 08, 2012",14,47,3.35,13
"Nov 07, 2012",14,33,2.35,14
"Nov 06, 2012",6,6,1.07,6
"Nov 05, 2012",25,65,2.61,20
"Nov 04, 2012",18,61,3.40,16
"Nov 03, 2012",11,37,3.40,10
"Nov 02, 2012",11,28,2.55,8
"Nov 01, 2012",28,67,2.40,24
"Oct 31, 2012",17,51,3.01,15
"Oct 30, 2012",15,50,3.35,12
"Oct 29, 2012",17,43,2.56,14
"Oct 28, 2012",14,46,3.32,11
"Oct 27, 2012",20,51,2.56,16
"Oct 26, 2012",14,73,5.23,12
"Oct 25, 2012",21,76,3.61,19
"Oct 24, 2012",33,71,2.14,29
"Oct 23, 2012",38,123,3.25,35
"Oct 22, 2012",30,88,2.92,22
"Oct 21, 2012",34,112,3.30,26
"Oct 20, 2012",22,40,1.80,17
"Oct 19, 2012",18,51,2.84,14
"Oct 18, 2012",19,55,2.89,16
"Oct 17, 2012",19,45,2.35,17
"Oct 16, 2012",39,83,2.13,30
"Oct 15, 2012",36,97,2.69,32
"Oct 14, 2012",32,86,2.70,27
"Oct 13, 2012",23,100,4.36,18
"Oct 12, 2012",16,35,2.21,14
"Oct 11, 2012",19,59,3.12,19
"Oct 10, 2012",41,107,2.62,31
"Oct 09, 2012",45,165,3.67,35
"Oct 08, 2012",46,97,2.10,40
"Oct 07, 2012",28,83,2.98,27
"Oct 06, 2012",23,49,2.11,17
"Oct 05, 2012",38,85,2.24,30
"Oct 04, 2012",38,100,2.62,32
"Oct 03, 2012",32,99,3.08,27
"Oct 02, 2012",37,99,2.67,28
"Oct 01, 2012",48,152,3.17,36
"Sep 30, 2012",52,155,2.98,41
"Sep 29, 2012",25,75,3.01,20
"Sep 28, 2012",38,88,2.32,26
"Sep 27, 2012",22,65,2.93,22
"Sep 26, 2012",44,135,3.06,34
"Sep 25, 2012",42,142,3.38,39
"Sep 24, 2012",46,143,3.11,36
"Sep 23, 2012",35,107,3.05,29
"Sep 22, 2012",18,47,2.61,17
"Sep 21, 2012",8,27,3.36,8
"Sep 20, 2012",33,103,3.11,30
"Sep 19, 2012",36,69,1.92,28
"Sep 18, 2012",29,87,2.99,26
"Sep 17, 2012",35,105,2.99,27
"Sep 16, 2012",30,105,3.50,27
"Sep 15, 2012",23,82,3.56,18
"Sep 14, 2012",23,52,2.25,18
"Sep 13, 2012",38,106,2.79,31
"Sep 12, 2012",51,102,1.99,35
"Sep 11, 2012",35,91,2.59,28
"Sep 10, 2012",35,127,3.62,33
"Sep 09, 2012",20,45,2.23,18
"Sep 08, 2012",18,55,3.06,16
"Sep 07, 2012",16,20,1.23,13
"Sep 06, 2012",15,36,2.40,15
"Sep 05, 2012",18,53,2.94,13
"Sep 04, 2012",34,123,3.61,25
"Sep 03, 2012",33,83,2.53,25
"Sep 02, 2012",22,63,2.86,19
"Sep 01, 2012",14,45,3.24,11
