Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",5,6,1.14,5
"Mar 19, 2013",12,13,1.06,7
"Mar 18, 2013",5,6,1.24,5
"Mar 17, 2013",8,22,2.71,7
"Mar 16, 2013",5,10,2.03,4
"Mar 15, 2013",2,5,2.27,2
"Mar 14, 2013",8,19,2.41,7
"Mar 13, 2013",8,9,1.17,4
"Mar 12, 2013",6,17,2.85,5
"Mar 11, 2013",6,29,4.78,5
"Mar 10, 2013",11,13,1.20,6
"Mar 09, 2013",10,23,2.35,9
"Mar 08, 2013",3,13,4.36,3
"Mar 07, 2013",9,46,5.07,9
"Mar 06, 2013",4,11,2.84,4
"Mar 05, 2013",10,13,1.29,7
"Mar 04, 2013",10,16,1.59,8
"Mar 03, 2013",9,31,3.42,7
"Mar 02, 2013",8,26,3.19,5
"Mar 01, 2013",10,35,3.54,9
"Feb 28, 2013",13,29,2.22,11
"Feb 27, 2013",11,17,1.55,9
"Feb 26, 2013",17,29,1.71,14
"Feb 25, 2013",18,27,1.49,13
"Feb 24, 2013",19,60,3.16,17
"Feb 23, 2013",15,43,2.88,13
"Feb 22, 2013",2,9,4.67,2
"Feb 21, 2013",7,37,5.29,7
"Feb 20, 2013",4,15,3.77,3
"Feb 19, 2013",8,16,2.06,7
"Feb 18, 2013",7,19,2.74,7
"Feb 17, 2013",7,25,3.53,6
"Feb 16, 2013",7,30,4.27,7
"Feb 15, 2013",4,16,4.06,4
"Feb 14, 2013",14,49,3.51,6
"Feb 13, 2013",10,25,2.53,9
"Feb 12, 2013",6,8,1.38,4
"Feb 11, 2013",9,24,2.62,9
"Feb 10, 2013",16,45,2.82,14
"Feb 09, 2013",9,28,3.09,9
"Feb 08, 2013",7,38,5.49,5
"Feb 07, 2013",8,26,3.28,8
"Feb 06, 2013",12,47,3.88,11
"Feb 05, 2013",3,2,0.53,3
"Feb 04, 2013",7,54,7.72,7
"Feb 03, 2013",11,45,4.06,9
"Feb 02, 2013",6,4,0.74,6
"Feb 01, 2013",2,28,13.76,2
"Jan 31, 2013",8,26,3.19,7
"Jan 30, 2013",7,15,2.14,7
"Jan 29, 2013",7,28,3.98,5
"Jan 28, 2013",6,13,2.24,4
"Jan 27, 2013",6,5,0.77,4
"Jan 26, 2013",9,40,4.49,7
"Jan 25, 2013",8,20,2.45,4
"Jan 24, 2013",3,3,1.00,3
"Jan 23, 2013",8,19,2.41,7
"Jan 22, 2013",3,3,0.88,3
"Jan 21, 2013",3,21,6.88,3
"Jan 20, 2013",6,24,3.93,6
"Jan 19, 2013",7,23,3.36,4
"Jan 18, 2013",5,1,0.25,5
"Jan 17, 2013",3,3,1.00,3
"Jan 16, 2013",4,6,1.39,4
"Jan 15, 2013",7,43,6.10,5
"Jan 14, 2013",6,9,1.53,5
"Jan 13, 2013",10,39,3.92,8
"Jan 12, 2013",5,28,5.69,4
"Jan 11, 2013",4,16,4.01,3
"Jan 10, 2013",5,21,4.11,5
"Jan 09, 2013",5,4,0.89,4
"Jan 08, 2013",6,26,4.41,5
"Jan 07, 2013",3,3,0.91,3
"Jan 06, 2013",7,40,5.69,7
"Jan 05, 2013",4,4,0.88,3
"Jan 04, 2013",6,33,5.56,4
"Jan 03, 2013",1,12,11.65,1
"Jan 02, 2013",4,30,7.57,4
"Jan 01, 2013",6,14,2.29,6
"Dec 31, 2012",0,0,0.00,0
"Dec 30, 2012",2,1,0.59,2
"Dec 29, 2012",2,0,0.17,1
"Dec 28, 2012",8,17,2.13,8
"Dec 27, 2012",0,0,0.00,0
"Dec 26, 2012",5,10,1.92,4
"Dec 25, 2012",8,25,3.11,7
"Dec 24, 2012",1,4,3.90,1
"Dec 23, 2012",0,0,0.00,0
"Dec 22, 2012",1,1,1.08,1
"Dec 21, 2012",6,35,5.77,3
"Dec 20, 2012",2,0,0.00,1
"Dec 19, 2012",5,26,5.14,4
"Dec 18, 2012",8,49,6.14,6
