Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",0,0,0.00,0
"Mar 19, 2013",0,0,0.00,0
"Mar 18, 2013",2,20,10.03,2
"Mar 17, 2013",1,1,1.17,1
"Mar 16, 2013",0,0,0.00,0
"Mar 15, 2013",0,0,0.00,0
"Mar 14, 2013",1,0,0.34,1
"Mar 13, 2013",0,0,0.00,0
"Mar 12, 2013",2,0,0.00,1
"Mar 11, 2013",3,14,4.69,3
"Mar 10, 2013",0,0,0.00,0
"Mar 09, 2013",1,1,0.61,1
"Mar 08, 2013",0,0,0.00,0
"Mar 07, 2013",4,20,4.95,4
"Mar 06, 2013",0,0,0.00,0
"Mar 05, 2013",2,31,15.63,2
"Mar 04, 2013",0,0,0.00,0
"Mar 03, 2013",1,4,4.26,1
"Mar 02, 2013",2,3,1.73,2
"Mar 01, 2013",4,1,0.31,3
"Feb 28, 2013",4,32,8.04,4
"Feb 27, 2013",3,3,0.91,3
"Feb 26, 2013",1,0,0.33,1
"Feb 25, 2013",1,1,0.50,1
"Feb 24, 2013",0,0,0.00,0
"Feb 23, 2013",0,0,0.00,0
"Feb 22, 2013",1,7,7.18,1
"Feb 21, 2013",6,62,10.41,4
"Feb 20, 2013",2,0,0.00,0
"Feb 19, 2013",0,0,0.00,0
"Feb 18, 2013",0,0,0.00,0
"Feb 17, 2013",2,15,7.62,2
"Feb 16, 2013",0,0,0.00,0
"Feb 15, 2013",2,0,0.04,2
"Feb 14, 2013",2,0,0.00,0
"Feb 13, 2013",0,0,0.00,0
"Feb 12, 2013",2,3,1.40,2
"Feb 11, 2013",1,0,0.49,1
"Feb 10, 2013",1,1,0.50,1
"Feb 09, 2013",0,0,0.00,0
"Feb 08, 2013",1,0,0.16,1
"Feb 07, 2013",1,0,0.07,1
"Feb 06, 2013",2,13,6.46,1
"Feb 05, 2013",1,0,0.47,1
"Feb 04, 2013",1,0,0.17,1
"Feb 03, 2013",0,0,0.00,0
"Feb 02, 2013",1,0,0.00,0
"Feb 01, 2013",2,6,3.03,2
"Jan 31, 2013",1,0,0.29,1
"Jan 30, 2013",2,4,1.99,1
"Jan 29, 2013",0,0,0.00,0
"Jan 28, 2013",1,1,0.71,1
"Jan 27, 2013",1,0,0.29,1
"Jan 26, 2013",0,0,0.00,0
"Jan 25, 2013",0,0,0.00,0
"Jan 24, 2013",0,0,0.00,0
"Jan 23, 2013",0,0,0.00,0
"Jan 22, 2013",1,0,0.33,1
"Jan 21, 2013",0,0,0.00,0
"Jan 20, 2013",0,0,0.00,0
"Jan 19, 2013",1,0,0.12,1
"Jan 18, 2013",1,2,1.72,1
"Jan 17, 2013",2,0,0.08,2
"Jan 16, 2013",0,0,0.00,0
"Jan 15, 2013",1,0,0.00,0
"Jan 14, 2013",1,0,0.09,1
"Jan 13, 2013",0,0,0.00,0
"Jan 12, 2013",0,0,0.00,0
"Jan 11, 2013",1,0,0.50,1
"Jan 10, 2013",2,15,7.49,2
"Jan 09, 2013",0,0,0.00,0
"Jan 08, 2013",3,19,6.42,3
"Jan 07, 2013",1,0,0.17,1
"Jan 06, 2013",0,0,0.00,0
"Jan 05, 2013",0,0,0.00,0
"Jan 04, 2013",3,3,1.10,1
"Jan 03, 2013",1,6,5.84,1
"Jan 02, 2013",0,0,0.00,0
"Jan 01, 2013",0,0,0.00,0
"Dec 31, 2012",0,0,0.00,0
"Dec 30, 2012",0,0,0.00,0
"Dec 29, 2012",1,1,0.65,1
"Dec 28, 2012",0,0,0.00,0
"Dec 27, 2012",2,1,0.33,2
"Dec 26, 2012",3,29,9.79,3
"Dec 25, 2012",0,0,0.00,0
"Dec 24, 2012",0,0,0.00,0
"Dec 23, 2012",0,0,0.00,0
"Dec 22, 2012",0,0,0.00,0
"Dec 21, 2012",0,0,0.00,0
"Dec 20, 2012",1,0,0.17,1
"Dec 19, 2012",0,0,0.00,0
"Dec 18, 2012",2,0,0.00,1
"Dec 17, 2012",0,0,0.00,0
"Dec 16, 2012",2,1,0.32,2
"Dec 15, 2012",0,0,0.00,0
"Dec 14, 2012",2,2,0.99,2
"Dec 13, 2012",1,12,11.57,1
"Dec 12, 2012",0,0,0.00,0
"Dec 11, 2012",0,0,0.00,0
"Dec 10, 2012",0,0,0.00,0
"Dec 09, 2012",3,18,5.99,3
"Dec 08, 2012",2,6,2.75,1
"Dec 07, 2012",1,0,0.40,1
"Dec 06, 2012",0,0,0.00,0
"Dec 05, 2012",1,1,1.15,1
"Dec 04, 2012",0,0,0.00,0
"Dec 03, 2012",2,4,1.76,2
"Dec 02, 2012",1,2,1.79,1
"Dec 01, 2012",1,14,14.38,1
"Nov 30, 2012",1,0,0.28,1
"Nov 29, 2012",4,4,0.93,3
"Nov 28, 2012",1,15,14.91,1
"Nov 27, 2012",2,2,1.20,2
"Nov 26, 2012",1,15,14.89,1
"Nov 25, 2012",1,6,5.52,1
"Nov 24, 2012",1,15,14.91,1
"Nov 23, 2012",0,0,0.00,0
"Nov 22, 2012",1,15,14.87,1
"Nov 21, 2012",1,0,0.16,1
"Nov 20, 2012",2,8,3.88,2
"Nov 19, 2012",0,0,0.00,0
"Nov 18, 2012",0,0,0.00,0
"Nov 17, 2012",0,0,0.00,0
"Nov 16, 2012",0,0,0.00,0
"Nov 15, 2012",0,0,0.00,0
"Nov 14, 2012",5,16,3.25,3
"Nov 13, 2012",1,2,1.82,1
"Nov 12, 2012",1,0,0.00,1
"Nov 11, 2012",5,43,8.68,4
"Nov 10, 2012",1,0,0.33,1
"Nov 09, 2012",1,0,0.08,1
"Nov 08, 2012",2,1,0.63,2
"Nov 07, 2012",0,0,0.00,0
"Nov 06, 2012",1,6,6.04,1
"Nov 05, 2012",1,0,0.38,1
"Nov 04, 2012",1,2,2.38,1
"Nov 03, 2012",0,0,0.00,0
"Nov 02, 2012",2,1,0.33,2
"Nov 01, 2012",2,12,6.04,1
"Oct 31, 2012",2,4,1.89,2
"Oct 30, 2012",0,0,0.00,0
"Oct 29, 2012",1,0,0.49,1
"Oct 28, 2012",1,1,0.64,1
"Oct 27, 2012",3,5,1.67,2
"Oct 26, 2012",0,0,0.00,0
"Oct 25, 2012",3,0,0.00,3
"Oct 24, 2012",3,14,4.62,3
"Oct 23, 2012",3,3,1.15,2
"Oct 22, 2012",1,0,0.00,1
"Oct 21, 2012",0,0,0.00,0
"Oct 20, 2012",0,0,0.00,0
"Oct 19, 2012",2,1,0.25,2
"Oct 18, 2012",0,0,0.00,0
"Oct 17, 2012",1,0,0.33,1
"Oct 16, 2012",1,1,0.59,1
"Oct 15, 2012",1,0,0.50,1
"Oct 14, 2012",5,5,1.09,2
"Oct 13, 2012",1,1,0.50,1
"Oct 12, 2012",2,2,1.01,2
"Oct 11, 2012",0,0,0.00,0
"Oct 10, 2012",1,2,1.61,1
"Oct 09, 2012",1,0,0.00,1
"Oct 08, 2012",3,4,1.35,3
"Oct 07, 2012",2,3,1.36,2
"Oct 06, 2012",1,0,0.17,1
"Oct 05, 2012",0,0,0.00,0
"Oct 04, 2012",2,3,1.67,1
"Oct 03, 2012",1,1,1.46,1
"Oct 02, 2012",0,0,0.00,0
"Oct 01, 2012",0,0,0.00,0
"Sep 30, 2012",1,10,10.00,1
"Sep 29, 2012",0,0,0.00,0
"Sep 28, 2012",1,0,0.00,1
"Sep 27, 2012",4,1,0.25,4
"Sep 26, 2012",1,0,0.00,1
"Sep 25, 2012",1,0,0.00,1
"Sep 24, 2012",1,0,0.00,1
"Sep 23, 2012",0,0,0.00,0
"Sep 22, 2012",1,1,0.50,1
"Sep 21, 2012",0,0,0.00,0
"Sep 20, 2012",1,8,7.96,1
"Sep 19, 2012",0,0,0.00,0
"Sep 18, 2012",0,0,0.00,0
"Sep 17, 2012",1,13,12.63,1
"Sep 16, 2012",3,1,0.46,2
"Sep 15, 2012",0,0,0.00,0
"Sep 14, 2012",1,1,1.16,1
"Sep 13, 2012",0,0,0.00,0
"Sep 12, 2012",1,3,3.17,1
"Sep 11, 2012",5,38,7.53,4
"Sep 10, 2012",0,0,0.00,0
"Sep 09, 2012",1,0,0.49,1
"Sep 08, 2012",2,5,2.71,2
"Sep 07, 2012",1,0,0.39,1
"Sep 06, 2012",2,1,0.33,2
"Sep 05, 2012",0,0,0.00,0
"Sep 04, 2012",1,11,10.51,1
"Sep 03, 2012",0,0,0.00,0
"Sep 02, 2012",1,15,14.91,1
"Sep 01, 2012",0,0,0.00,0
