Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",2,3,1.72,2
"Mar 19, 2013",7,18,2.56,6
"Mar 18, 2013",6,11,1.82,6
"Mar 17, 2013",6,27,4.55,5
"Mar 16, 2013",2,6,3.01,2
"Mar 15, 2013",2,1,0.46,2
"Mar 14, 2013",3,17,5.66,2
"Mar 13, 2013",5,3,0.68,5
"Mar 12, 2013",5,12,2.42,4
"Mar 11, 2013",3,8,2.79,3
"Mar 10, 2013",10,12,1.19,5
"Mar 09, 2013",7,24,3.41,6
"Mar 08, 2013",4,13,3.17,4
"Mar 07, 2013",6,18,3.07,6
"Mar 06, 2013",4,9,2.23,4
"Mar 05, 2013",6,25,4.18,6
"Mar 04, 2013",7,26,3.68,4
"Mar 03, 2013",8,6,0.75,4
"Mar 02, 2013",7,16,2.24,7
"Mar 01, 2013",7,34,4.91,7
"Feb 28, 2013",6,23,3.77,6
"Feb 27, 2013",7,6,0.90,4
"Feb 26, 2013",8,16,2.04,6
"Feb 25, 2013",13,31,2.39,13
"Feb 24, 2013",17,64,3.75,11
"Feb 23, 2013",4,13,3.13,4
"Feb 22, 2013",5,10,2.06,5
"Feb 21, 2013",3,2,0.65,3
"Feb 20, 2013",8,29,3.59,7
"Feb 19, 2013",3,9,2.90,3
"Feb 18, 2013",3,1,0.26,3
"Feb 17, 2013",9,28,3.16,9
"Feb 16, 2013",7,23,3.22,5
"Feb 15, 2013",7,22,3.13,6
"Feb 14, 2013",3,8,2.54,3
"Feb 13, 2013",10,24,2.40,7
"Feb 12, 2013",8,20,2.46,8
"Feb 11, 2013",6,11,1.84,4
"Feb 10, 2013",14,41,2.92,10
"Feb 09, 2013",10,40,3.97,8
"Feb 08, 2013",8,23,2.91,8
"Feb 07, 2013",6,29,4.80,6
"Feb 06, 2013",7,23,3.33,7
"Feb 05, 2013",6,25,4.16,6
"Feb 04, 2013",9,45,4.96,9
"Feb 03, 2013",5,1,0.30,4
"Feb 02, 2013",5,5,0.94,5
"Feb 01, 2013",7,13,1.92,6
"Jan 31, 2013",5,11,2.23,5
"Jan 30, 2013",8,30,3.78,8
"Jan 29, 2013",8,32,4.01,8
"Jan 28, 2013",7,6,0.87,6
"Jan 27, 2013",10,16,1.56,9
"Jan 26, 2013",14,27,1.94,7
"Jan 25, 2013",2,7,3.26,2
"Jan 24, 2013",4,3,0.70,4
"Jan 23, 2013",8,32,4.05,7
"Jan 22, 2013",7,17,2.41,6
"Jan 21, 2013",5,9,1.73,5
"Jan 20, 2013",0,0,0.00,0
"Jan 19, 2013",3,9,2.87,2
"Jan 18, 2013",6,16,2.67,6
"Jan 17, 2013",1,3,3.17,1
"Jan 16, 2013",4,14,3.43,4
"Jan 15, 2013",4,4,0.99,3
"Jan 14, 2013",4,8,2.05,4
"Jan 13, 2013",8,29,3.62,7
"Jan 12, 2013",4,5,1.15,3
"Jan 11, 2013",6,16,2.61,5
"Jan 10, 2013",9,23,2.55,7
"Jan 09, 2013",6,24,4.04,5
"Jan 08, 2013",4,13,3.24,4
"Jan 07, 2013",5,16,3.21,5
"Jan 06, 2013",6,13,2.16,5
"Jan 05, 2013",5,14,2.70,5
"Jan 04, 2013",2,2,1.10,1
"Jan 03, 2013",4,10,2.46,2
"Jan 02, 2013",6,21,3.44,4
"Jan 01, 2013",1,1,1.20,1
"Dec 31, 2012",3,21,6.89,2
"Dec 30, 2012",5,9,1.75,4
"Dec 29, 2012",1,0,0.00,1
"Dec 28, 2012",3,8,2.72,3
"Dec 27, 2012",4,2,0.50,4
"Dec 26, 2012",2,12,6.03,2
"Dec 25, 2012",4,10,2.46,3
"Dec 24, 2012",3,20,6.58,3
"Dec 23, 2012",2,1,0.37,2
"Dec 22, 2012",3,11,3.58,2
"Dec 21, 2012",2,2,0.86,2
"Dec 20, 2012",2,9,4.49,2
"Dec 19, 2012",5,10,2.00,4
"Dec 18, 2012",6,15,2.43,6
"Dec 17, 2012",5,19,3.80,4
"Dec 16, 2012",10,43,4.27,9
"Dec 15, 2012",6,26,4.39,6
"Dec 14, 2012",9,33,3.62,7
"Dec 13, 2012",5,20,3.91,5
"Dec 12, 2012",6,11,1.79,6
"Dec 11, 2012",3,3,0.90,3
