Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Jan 14, 2013",16,21,1.31,14
"Jan 13, 2013",9,10,1.15,6
"Jan 12, 2013",7,24,3.37,7
"Jan 11, 2013",14,28,2.00,13
"Jan 10, 2013",8,17,2.10,6
"Jan 09, 2013",8,28,3.52,7
"Jan 08, 2013",10,24,2.38,7
"Jan 07, 2013",11,21,1.90,11
"Jan 06, 2013",6,16,2.68,4
"Jan 05, 2013",8,9,1.15,7
"Jan 04, 2013",11,14,1.30,9
"Jan 03, 2013",5,15,3.00,4
"Jan 02, 2013",21,38,1.80,16
"Jan 01, 2013",6,10,1.65,6
"Dec 31, 2012",3,2,0.60,3
"Dec 30, 2012",8,8,1.02,8
"Dec 29, 2012",6,6,0.94,5
"Dec 28, 2012",2,0,0.05,2
"Dec 27, 2012",5,8,1.60,5
"Dec 26, 2012",6,5,0.90,5
"Dec 25, 2012",4,4,1.07,4
"Dec 24, 2012",3,3,1.04,3
"Dec 23, 2012",9,12,1.29,6
"Dec 22, 2012",8,5,0.57,7
"Dec 21, 2012",4,2,0.39,3
"Dec 20, 2012",10,15,1.52,9
"Dec 19, 2012",11,19,1.75,9
"Dec 18, 2012",13,17,1.28,10
"Dec 17, 2012",13,24,1.83,11
"Dec 16, 2012",21,35,1.68,14
"Dec 15, 2012",13,22,1.73,10
"Dec 14, 2012",13,22,1.66,12
"Dec 13, 2012",26,58,2.23,23
"Dec 12, 2012",40,93,2.32,37
"Dec 11, 2012",22,49,2.23,17
"Dec 10, 2012",23,57,2.47,21
"Dec 09, 2012",21,20,0.95,19
"Dec 08, 2012",22,34,1.53,14
"Dec 07, 2012",24,49,2.02,23
"Dec 06, 2012",28,61,2.16,22
"Dec 05, 2012",23,54,2.34,16
"Dec 04, 2012",25,63,2.51,22
"Dec 03, 2012",25,35,1.42,22
"Dec 02, 2012",16,34,2.12,14
"Dec 01, 2012",9,24,2.64,7
"Nov 30, 2012",16,36,2.26,14
"Nov 29, 2012",18,19,1.04,15
"Nov 28, 2012",23,34,1.48,18
"Nov 27, 2012",20,26,1.31,15
"Nov 26, 2012",24,53,2.21,20
"Nov 25, 2012",17,23,1.34,15
"Nov 24, 2012",6,21,3.51,5
"Nov 23, 2012",14,20,1.43,13
"Nov 22, 2012",13,32,2.49,11
"Nov 21, 2012",15,30,2.01,12
"Nov 20, 2012",16,40,2.52,12
"Nov 19, 2012",9,8,0.88,7
"Nov 18, 2012",12,13,1.05,10
"Nov 17, 2012",15,26,1.76,11
"Nov 16, 2012",6,14,2.34,6
"Nov 15, 2012",21,30,1.41,17
"Nov 14, 2012",20,19,0.93,18
"Nov 13, 2012",12,34,2.81,11
"Nov 12, 2012",15,40,2.67,13
"Nov 11, 2012",29,30,1.03,22
"Nov 10, 2012",10,25,2.50,9
"Nov 09, 2012",17,31,1.85,12
"Nov 08, 2012",23,41,1.77,21
"Nov 07, 2012",18,15,0.81,13
"Nov 06, 2012",21,55,2.61,14
"Nov 05, 2012",29,53,1.84,21
"Nov 04, 2012",10,7,0.65,8
"Nov 03, 2012",9,23,2.54,9
"Nov 02, 2012",8,13,1.61,6
"Nov 01, 2012",17,23,1.38,12
"Oct 31, 2012",18,48,2.69,13
"Oct 30, 2012",16,19,1.20,14
"Oct 29, 2012",18,28,1.54,14
"Oct 28, 2012",14,18,1.27,13
"Oct 27, 2012",10,30,3.02,8
"Oct 26, 2012",15,30,1.98,12
"Oct 25, 2012",18,26,1.46,14
"Oct 24, 2012",14,19,1.33,11
"Oct 23, 2012",10,16,1.57,10
"Oct 22, 2012",20,43,2.14,18
"Oct 21, 2012",18,30,1.69,15
"Oct 20, 2012",13,21,1.58,11
"Oct 19, 2012",19,44,2.33,17
"Oct 18, 2012",19,31,1.61,17
"Oct 17, 2012",14,24,1.68,11
"Oct 16, 2012",19,36,1.89,15
"Oct 15, 2012",31,65,2.09,25
"Oct 14, 2012",17,30,1.77,13
"Oct 13, 2012",10,24,2.43,9
"Oct 12, 2012",15,10,0.64,13
"Oct 11, 2012",14,30,2.15,11
"Oct 10, 2012",33,65,1.98,26
"Oct 09, 2012",15,30,1.97,12
"Oct 08, 2012",18,37,2.06,14
"Oct 07, 2012",16,19,1.17,12
"Oct 06, 2012",13,20,1.57,11
"Oct 05, 2012",16,16,1.00,15
"Oct 04, 2012",25,54,2.16,21
"Oct 03, 2012",16,25,1.57,13
"Oct 02, 2012",18,35,1.96,15
"Oct 01, 2012",19,40,2.12,17
"Sep 30, 2012",13,24,1.82,12
"Sep 29, 2012",10,19,1.90,10
"Sep 28, 2012",15,28,1.85,12
"Sep 27, 2012",20,48,2.39,17
"Sep 26, 2012",22,34,1.52,20
"Sep 25, 2012",24,25,1.03,23
"Sep 24, 2012",20,28,1.38,14
"Sep 23, 2012",17,18,1.08,11
"Sep 22, 2012",15,25,1.64,12
"Sep 21, 2012",11,19,1.72,10
"Sep 20, 2012",16,17,1.04,11
"Sep 19, 2012",20,41,2.03,18
"Sep 18, 2012",14,22,1.57,11
"Sep 17, 2012",11,20,1.80,8
"Sep 16, 2012",17,21,1.22,13
"Sep 15, 2012",15,45,2.97,13
"Sep 14, 2012",15,14,0.95,10
"Sep 13, 2012",10,13,1.31,8
"Sep 12, 2012",11,13,1.21,9
"Sep 11, 2012",11,26,2.39,10
"Sep 10, 2012",12,20,1.63,12
"Sep 09, 2012",7,5,0.72,6
"Sep 08, 2012",6,13,2.20,5
"Sep 07, 2012",9,17,1.85,9
"Sep 06, 2012",12,12,0.97,10
"Sep 05, 2012",22,34,1.54,17
"Sep 04, 2012",7,10,1.49,7
"Sep 03, 2012",11,22,1.99,9
"Sep 02, 2012",11,25,2.28,7
"Sep 01, 2012",4,12,2.97,4
