Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",8,52,6.53,8
"Mar 19, 2013",2,9,4.64,2
"Mar 18, 2013",8,27,3.37,6
"Mar 17, 2013",9,41,4.58,5
"Mar 16, 2013",3,2,0.63,3
"Mar 15, 2013",3,21,7.02,2
"Mar 14, 2013",3,15,4.93,3
"Mar 13, 2013",3,12,4.07,2
"Mar 12, 2013",9,26,2.84,9
"Mar 11, 2013",1,8,8.02,1
"Mar 10, 2013",8,33,4.15,6
"Mar 09, 2013",4,15,3.68,4
"Mar 08, 2013",2,17,8.54,2
"Mar 07, 2013",6,26,4.34,5
"Mar 06, 2013",7,21,3.05,7
"Mar 05, 2013",4,8,1.92,3
"Mar 04, 2013",7,25,3.59,5
"Mar 03, 2013",6,28,4.65,4
"Mar 02, 2013",9,35,3.88,6
"Mar 01, 2013",3,19,6.23,3
"Feb 28, 2013",7,32,4.54,6
"Feb 27, 2013",4,26,6.59,4
"Feb 26, 2013",5,8,1.70,5
"Feb 25, 2013",10,24,2.38,10
"Feb 24, 2013",13,48,3.70,13
"Feb 23, 2013",6,40,6.70,6
"Feb 22, 2013",3,2,0.51,3
"Feb 21, 2013",3,18,5.85,3
"Feb 20, 2013",10,51,5.07,8
"Feb 19, 2013",11,25,2.30,10
"Feb 18, 2013",10,37,3.65,9
"Feb 17, 2013",9,29,3.26,7
"Feb 16, 2013",4,33,8.29,4
"Feb 15, 2013",2,17,8.51,1
"Feb 14, 2013",8,31,3.82,7
"Feb 13, 2013",7,43,6.12,7
"Feb 12, 2013",10,31,3.07,9
"Feb 11, 2013",8,42,5.20,7
"Feb 10, 2013",6,15,2.53,5
"Feb 09, 2013",2,12,5.84,2
"Feb 08, 2013",7,33,4.66,6
"Feb 07, 2013",6,20,3.31,6
"Feb 06, 2013",14,53,3.80,9
"Feb 05, 2013",4,9,2.22,3
"Feb 04, 2013",3,14,4.58,2
"Feb 03, 2013",2,3,1.54,2
"Feb 02, 2013",8,38,4.75,7
"Feb 01, 2013",7,35,5.06,6
"Jan 31, 2013",7,22,3.10,6
