Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",32,84,2.63,25
"Mar 19, 2013",28,64,2.30,25
"Mar 18, 2013",30,65,2.18,25
"Mar 17, 2013",21,54,2.59,16
"Mar 16, 2013",13,31,2.38,8
"Mar 15, 2013",14,49,3.51,12
"Mar 14, 2013",17,43,2.51,12
"Mar 13, 2013",25,51,2.06,14
"Mar 12, 2013",12,26,2.17,11
"Mar 11, 2013",26,66,2.54,21
"Mar 10, 2013",33,89,2.69,26
"Mar 09, 2013",15,24,1.59,10
"Mar 08, 2013",7,20,2.91,7
"Mar 07, 2013",9,34,3.80,8
"Mar 06, 2013",23,49,2.14,19
"Mar 05, 2013",24,66,2.75,23
"Mar 04, 2013",32,79,2.47,27
"Mar 03, 2013",23,62,2.71,17
"Mar 02, 2013",19,24,1.25,17
"Mar 01, 2013",12,34,2.81,11
"Feb 28, 2013",21,55,2.64,20
"Feb 27, 2013",16,33,2.07,14
"Feb 26, 2013",10,13,1.35,9
"Feb 25, 2013",21,58,2.74,17
"Feb 24, 2013",22,35,1.58,18
"Feb 23, 2013",27,52,1.93,12
"Feb 22, 2013",5,14,2.82,3
"Feb 21, 2013",21,55,2.63,21
"Feb 20, 2013",20,40,1.98,16
"Feb 19, 2013",17,39,2.29,15
"Feb 18, 2013",22,37,1.70,17
"Feb 17, 2013",23,60,2.62,20
"Feb 16, 2013",17,64,3.76,16
"Feb 15, 2013",15,59,3.92,13
"Feb 14, 2013",10,32,3.15,8
"Feb 13, 2013",19,64,3.35,17
"Feb 12, 2013",20,92,4.60,16
"Feb 11, 2013",20,37,1.87,19
"Feb 10, 2013",18,60,3.32,15
"Feb 09, 2013",18,28,1.53,14
"Feb 08, 2013",7,26,3.74,7
"Feb 07, 2013",20,51,2.53,20
"Feb 06, 2013",21,68,3.25,17
"Feb 05, 2013",29,85,2.93,23
"Feb 04, 2013",16,41,2.54,12
"Feb 03, 2013",33,95,2.87,26
"Feb 02, 2013",20,46,2.31,13
"Feb 01, 2013",8,20,2.44,8
"Jan 31, 2013",14,43,3.06,14
"Jan 30, 2013",15,35,2.33,11
"Jan 29, 2013",11,16,1.47,10
"Jan 28, 2013",13,24,1.83,11
"Jan 27, 2013",11,20,1.84,10
"Jan 26, 2013",14,37,2.64,10
"Jan 25, 2013",12,34,2.80,9
"Jan 24, 2013",18,35,1.95,15
"Jan 23, 2013",16,40,2.52,13
"Jan 22, 2013",17,27,1.57,15
"Jan 21, 2013",27,58,2.16,19
"Jan 20, 2013",15,27,1.78,13
"Jan 19, 2013",16,38,2.35,16
"Jan 18, 2013",10,30,3.00,8
"Jan 17, 2013",13,49,3.74,12
"Jan 16, 2013",19,44,2.33,16
"Jan 15, 2013",12,21,1.75,11
"Jan 14, 2013",10,12,1.22,9
"Jan 13, 2013",19,25,1.34,15
"Jan 12, 2013",17,52,3.09,16
"Jan 11, 2013",5,19,3.73,5
"Jan 10, 2013",13,27,2.05,10
"Jan 09, 2013",14,52,3.71,11
"Jan 08, 2013",23,72,3.15,16
"Jan 07, 2013",12,37,3.10,9
"Jan 06, 2013",15,25,1.70,12
"Jan 05, 2013",9,37,4.11,8
"Jan 04, 2013",18,32,1.78,13
"Jan 03, 2013",9,17,1.86,9
"Jan 02, 2013",7,22,3.10,6
"Jan 01, 2013",6,5,0.89,5
"Dec 31, 2012",8,32,4.05,7
"Dec 30, 2012",7,8,1.18,4
"Dec 29, 2012",7,18,2.61,6
"Dec 28, 2012",10,20,1.98,4
"Dec 27, 2012",2,9,4.41,2
"Dec 26, 2012",7,13,1.83,7
"Dec 25, 2012",7,14,1.95,6
"Dec 24, 2012",5,6,1.15,4
"Dec 23, 2012",3,13,4.27,2
"Dec 22, 2012",7,11,1.52,4
"Dec 21, 2012",7,24,3.44,5
"Dec 20, 2012",9,19,2.16,8
"Dec 19, 2012",22,45,2.05,15
"Dec 18, 2012",18,45,2.49,14
"Dec 17, 2012",23,44,1.92,20
"Dec 16, 2012",37,100,2.70,31
"Dec 15, 2012",17,46,2.73,15
"Dec 14, 2012",36,84,2.35,32
"Dec 13, 2012",28,55,1.95,24
"Dec 12, 2012",48,139,2.89,43
"Dec 11, 2012",46,116,2.52,38
"Dec 10, 2012",55,158,2.88,46
"Dec 09, 2012",38,89,2.35,35
"Dec 08, 2012",31,84,2.71,28
"Dec 07, 2012",42,109,2.60,28
"Dec 06, 2012",37,65,1.75,31
"Dec 05, 2012",48,124,2.58,39
"Dec 04, 2012",48,120,2.51,38
"Dec 03, 2012",43,120,2.80,37
"Dec 02, 2012",42,105,2.49,36
"Dec 01, 2012",16,48,3.00,15
"Nov 30, 2012",21,55,2.64,21
"Nov 29, 2012",40,71,1.79,33
"Nov 28, 2012",29,64,2.21,24
"Nov 27, 2012",36,84,2.34,26
"Nov 26, 2012",31,63,2.04,26
"Nov 25, 2012",49,110,2.24,39
"Nov 24, 2012",21,64,3.04,19
"Nov 23, 2012",30,67,2.23,26
"Nov 22, 2012",20,52,2.62,20
"Nov 21, 2012",33,83,2.50,26
"Nov 20, 2012",37,122,3.29,28
"Nov 19, 2012",57,142,2.50,52
"Nov 18, 2012",65,136,2.09,58
"Nov 17, 2012",40,107,2.67,33
"Nov 16, 2012",37,87,2.35,30
"Nov 15, 2012",47,108,2.30,40
"Nov 14, 2012",52,127,2.44,45
"Nov 13, 2012",53,125,2.35,42
"Nov 12, 2012",57,138,2.43,45
"Nov 11, 2012",53,142,2.68,46
"Nov 10, 2012",28,58,2.06,23
"Nov 09, 2012",18,58,3.21,15
"Nov 08, 2012",49,106,2.16,38
"Nov 07, 2012",39,102,2.62,31
"Nov 06, 2012",50,129,2.57,43
"Nov 05, 2012",36,62,1.71,30
"Nov 04, 2012",51,107,2.09,41
"Nov 03, 2012",19,51,2.67,16
"Nov 02, 2012",24,73,3.04,23
"Nov 01, 2012",28,79,2.84,22
"Oct 31, 2012",55,111,2.01,40
"Oct 30, 2012",35,84,2.39,31
"Oct 29, 2012",33,78,2.35,28
"Oct 28, 2012",38,85,2.24,34
"Oct 27, 2012",23,35,1.54,17
"Oct 26, 2012",23,45,1.96,19
"Oct 25, 2012",28,61,2.19,21
"Oct 24, 2012",39,95,2.43,35
"Oct 23, 2012",56,127,2.27,50
"Oct 22, 2012",38,53,1.40,30
"Oct 21, 2012",37,102,2.76,29
"Oct 20, 2012",20,41,2.04,15
"Oct 19, 2012",22,41,1.84,18
"Oct 18, 2012",31,50,1.61,27
"Oct 17, 2012",24,66,2.76,21
"Oct 16, 2012",35,83,2.36,26
"Oct 15, 2012",39,55,1.41,31
"Oct 14, 2012",40,66,1.64,24
"Oct 13, 2012",30,67,2.23,26
"Oct 12, 2012",14,18,1.30,13
"Oct 11, 2012",25,74,2.95,20
"Oct 10, 2012",43,111,2.58,37
"Oct 09, 2012",29,68,2.33,26
"Oct 08, 2012",33,69,2.10,27
"Oct 07, 2012",37,83,2.24,28
"Oct 06, 2012",18,48,2.66,16
"Oct 05, 2012",25,58,2.32,19
"Oct 04, 2012",22,56,2.52,18
"Oct 03, 2012",24,46,1.91,18
"Oct 02, 2012",24,44,1.82,20
"Oct 01, 2012",21,45,2.12,19
"Sep 30, 2012",14,43,3.04,12
"Sep 29, 2012",22,55,2.50,17
"Sep 28, 2012",19,23,1.22,13
"Sep 27, 2012",16,39,2.41,14
"Sep 26, 2012",31,51,1.66,23
"Sep 25, 2012",27,56,2.09,23
"Sep 24, 2012",25,61,2.43,21
"Sep 23, 2012",12,28,2.33,11
"Sep 22, 2012",13,37,2.84,11
"Sep 21, 2012",13,35,2.73,10
"Sep 20, 2012",16,45,2.81,14
"Sep 19, 2012",26,50,1.91,15
"Sep 18, 2012",10,25,2.52,7
"Sep 17, 2012",20,38,1.91,18
"Sep 16, 2012",15,34,2.27,12
"Sep 15, 2012",16,47,2.93,12
"Sep 14, 2012",10,8,0.84,4
"Sep 13, 2012",38,88,2.30,27
"Sep 12, 2012",19,44,2.34,14
"Sep 11, 2012",21,58,2.76,15
"Sep 10, 2012",12,28,2.34,8
"Sep 09, 2012",15,30,2.02,13
"Sep 08, 2012",6,11,1.88,6
"Sep 07, 2012",9,12,1.37,8
"Sep 06, 2012",18,59,3.27,15
"Sep 05, 2012",11,17,1.50,11
"Sep 04, 2012",8,21,2.67,6
"Sep 03, 2012",6,11,1.90,4
"Sep 02, 2012",10,43,4.30,9
"Sep 01, 2012",10,21,2.09,8
