Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",5,12,2.37,5
"Mar 19, 2013",3,1,0.49,3
"Mar 18, 2013",7,18,2.63,7
"Mar 17, 2013",2,13,6.42,2
"Mar 16, 2013",2,1,0.47,2
"Mar 15, 2013",3,5,1.60,3
"Mar 14, 2013",3,2,0.54,2
"Mar 13, 2013",1,3,2.95,1
"Mar 12, 2013",2,4,1.96,1
"Mar 11, 2013",1,1,1.17,1
"Mar 10, 2013",0,0,0.00,0
"Mar 09, 2013",0,0,0.00,0
"Mar 08, 2013",0,0,0.00,0
"Mar 07, 2013",9,20,2.19,7
"Mar 06, 2013",1,1,1.16,1
"Mar 05, 2013",7,31,4.37,5
"Mar 04, 2013",0,0,0.00,0
"Mar 03, 2013",4,8,1.98,3
"Mar 02, 2013",1,0,0.16,1
"Mar 01, 2013",2,0,0.08,2
"Feb 28, 2013",3,9,3.11,3
"Feb 27, 2013",4,8,2.05,4
"Feb 26, 2013",2,0,0.08,2
"Feb 25, 2013",8,13,1.63,6
"Feb 24, 2013",4,3,0.79,3
"Feb 23, 2013",4,1,0.25,3
"Feb 22, 2013",4,6,1.45,3
"Feb 21, 2013",6,13,2.12,4
"Feb 20, 2013",3,15,4.84,3
"Feb 19, 2013",4,10,2.49,3
"Feb 18, 2013",9,34,3.73,8
"Feb 17, 2013",3,2,0.56,2
"Feb 16, 2013",4,10,2.54,3
"Feb 15, 2013",2,3,1.54,1
"Feb 14, 2013",1,0,0.17,1
"Feb 13, 2013",5,14,2.72,4
"Feb 12, 2013",3,9,2.99,3
"Feb 11, 2013",7,13,1.86,7
"Feb 10, 2013",5,15,2.92,5
"Feb 09, 2013",1,0,0.41,1
"Feb 08, 2013",1,0,0.16,1
"Feb 07, 2013",6,8,1.32,5
"Feb 06, 2013",5,8,1.68,4
"Feb 05, 2013",2,1,0.28,2
"Feb 04, 2013",5,12,2.49,5
"Feb 03, 2013",1,2,1.83,1
"Feb 02, 2013",2,0,0.00,2
"Feb 01, 2013",3,12,4.11,3
"Jan 31, 2013",2,3,1.62,1
"Jan 30, 2013",4,21,5.22,3
"Jan 29, 2013",4,11,2.71,4
"Jan 28, 2013",5,12,2.36,3
"Jan 27, 2013",4,23,5.73,4
"Jan 26, 2013",4,24,6.01,2
"Jan 25, 2013",4,1,0.37,2
"Jan 24, 2013",6,0,0.07,2
"Jan 23, 2013",5,4,0.87,5
"Jan 22, 2013",3,13,4.19,3
"Jan 21, 2013",5,10,1.97,5
"Jan 20, 2013",8,17,2.10,7
"Jan 19, 2013",4,13,3.27,2
"Jan 18, 2013",4,7,1.63,4
"Jan 17, 2013",3,0,0.11,2
"Jan 16, 2013",1,5,5.47,1
"Jan 15, 2013",2,5,2.72,2
"Jan 14, 2013",7,13,1.91,2
"Jan 13, 2013",2,1,0.27,2
"Jan 12, 2013",2,9,4.34,2
"Jan 11, 2013",6,25,4.11,6
"Jan 10, 2013",8,7,0.83,8
"Jan 09, 2013",5,9,1.70,3
"Jan 08, 2013",7,18,2.57,6
"Jan 07, 2013",3,10,3.25,2
"Jan 06, 2013",7,21,2.95,6
"Jan 05, 2013",4,14,3.47,3
"Jan 04, 2013",4,13,3.21,4
"Jan 03, 2013",1,0,0.31,1
"Jan 02, 2013",2,7,3.29,2
"Jan 01, 2013",0,0,0.00,0
"Dec 31, 2012",0,0,0.00,0
"Dec 30, 2012",0,0,0.00,0
"Dec 29, 2012",4,1,0.28,2
"Dec 28, 2012",0,0,0.00,0
"Dec 27, 2012",8,28,3.54,7
"Dec 26, 2012",1,8,7.60,1
"Dec 25, 2012",0,0,0.00,0
"Dec 24, 2012",1,7,7.15,1
"Dec 23, 2012",0,0,0.00,0
"Dec 22, 2012",2,3,1.32,1
"Dec 21, 2012",3,5,1.74,3
"Dec 20, 2012",0,0,0.00,0
"Dec 19, 2012",5,18,3.62,4
"Dec 18, 2012",8,18,2.24,6
"Dec 17, 2012",5,15,2.98,4
"Dec 16, 2012",9,26,2.85,8
"Dec 15, 2012",4,5,1.23,4
"Dec 14, 2012",2,3,1.70,2
"Dec 13, 2012",7,14,2.04,7
"Dec 12, 2012",11,31,2.86,10
"Dec 11, 2012",15,65,4.34,14
"Dec 10, 2012",11,18,1.66,10
"Dec 09, 2012",10,27,2.66,9
"Dec 08, 2012",10,18,1.84,8
"Dec 07, 2012",5,26,5.20,5
"Dec 06, 2012",10,23,2.31,10
"Dec 05, 2012",10,11,1.09,10
"Dec 04, 2012",6,15,2.45,5
"Dec 03, 2012",10,26,2.65,7
"Dec 02, 2012",6,18,3.01,5
"Dec 01, 2012",5,0,0.02,4
"Nov 30, 2012",4,21,5.13,4
"Nov 29, 2012",4,11,2.77,4
"Nov 28, 2012",8,33,4.14,5
"Nov 27, 2012",9,16,1.74,5
"Nov 26, 2012",2,4,1.95,2
"Nov 25, 2012",6,5,0.82,5
"Nov 24, 2012",0,0,0.00,0
"Nov 23, 2012",4,18,4.62,2
"Nov 22, 2012",1,2,2.11,1
"Nov 21, 2012",1,0,0.06,1
"Nov 20, 2012",2,0,0.16,2
"Nov 19, 2012",6,32,5.34,5
"Nov 18, 2012",7,19,2.73,7
"Nov 17, 2012",4,9,2.29,4
"Nov 16, 2012",4,1,0.22,3
"Nov 15, 2012",5,11,2.16,4
"Nov 14, 2012",9,13,1.46,4
"Nov 13, 2012",2,1,0.57,2
"Nov 12, 2012",11,16,1.45,7
"Nov 11, 2012",7,8,1.08,6
"Nov 10, 2012",7,32,4.54,7
"Nov 09, 2012",3,16,5.26,2
"Nov 08, 2012",5,4,0.89,5
"Nov 07, 2012",9,26,2.94,6
"Nov 06, 2012",7,14,2.02,5
"Nov 05, 2012",7,13,1.81,7
"Nov 04, 2012",17,61,3.61,10
"Nov 03, 2012",6,18,3.04,6
"Nov 02, 2012",6,9,1.50,5
"Nov 01, 2012",10,32,3.19,8
"Oct 31, 2012",9,17,1.93,9
"Oct 30, 2012",5,12,2.47,5
"Oct 29, 2012",15,42,2.83,10
"Oct 28, 2012",8,12,1.46,7
"Oct 27, 2012",8,16,1.95,5
"Oct 26, 2012",2,2,1.00,2
"Oct 25, 2012",3,0,0.05,3
"Oct 24, 2012",15,38,2.55,10
"Oct 23, 2012",7,9,1.23,5
"Oct 22, 2012",7,17,2.37,6
"Oct 21, 2012",6,19,3.21,5
"Oct 20, 2012",8,20,2.49,5
"Oct 19, 2012",10,15,1.51,8
"Oct 18, 2012",10,35,3.47,5
"Oct 17, 2012",10,28,2.78,8
"Oct 16, 2012",18,40,2.24,15
"Oct 15, 2012",15,31,2.09,12
"Oct 14, 2012",13,14,1.11,9
"Oct 13, 2012",14,40,2.89,11
"Oct 12, 2012",3,2,0.68,3
"Oct 11, 2012",11,28,2.53,9
"Oct 10, 2012",12,15,1.26,10
"Oct 09, 2012",12,21,1.74,12
"Oct 08, 2012",18,47,2.59,12
"Oct 07, 2012",6,15,2.56,4
"Oct 06, 2012",7,14,1.94,7
"Oct 05, 2012",4,24,5.99,4
"Oct 04, 2012",6,20,3.26,5
"Oct 03, 2012",2,2,1.14,2
"Oct 02, 2012",5,18,3.70,4
"Oct 01, 2012",16,51,3.22,10
"Sep 30, 2012",12,26,2.15,10
"Sep 29, 2012",3,9,2.84,3
"Sep 28, 2012",2,9,4.34,2
"Sep 27, 2012",2,19,9.30,2
"Sep 26, 2012",6,6,1.01,6
"Sep 25, 2012",3,19,6.40,3
"Sep 24, 2012",7,34,4.86,7
"Sep 23, 2012",3,8,2.78,3
"Sep 22, 2012",3,6,2.14,3
"Sep 21, 2012",5,14,2.79,4
"Sep 20, 2012",6,11,1.91,5
"Sep 19, 2012",4,0,0.08,4
"Sep 18, 2012",1,0,0.07,1
"Sep 17, 2012",9,13,1.48,7
"Sep 16, 2012",8,12,1.45,5
"Sep 15, 2012",1,0,0.08,1
"Sep 14, 2012",3,9,2.91,3
"Sep 13, 2012",5,9,1.89,5
"Sep 12, 2012",4,5,1.20,4
"Sep 11, 2012",2,0,0.00,1
"Sep 10, 2012",3,11,3.51,3
"Sep 09, 2012",4,15,3.65,3
"Sep 08, 2012",5,16,3.21,4
"Sep 07, 2012",2,4,1.84,2
"Sep 06, 2012",1,1,0.93,1
"Sep 05, 2012",2,0,0.00,0
"Sep 04, 2012",5,11,2.17,4
"Sep 03, 2012",3,2,0.73,3
"Sep 02, 2012",5,20,3.93,4
"Sep 01, 2012",4,8,1.92,3
