Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",4,15,3.86,4
"Mar 19, 2013",7,16,2.32,5
"Mar 18, 2013",7,21,2.96,5
"Mar 17, 2013",9,26,2.91,8
"Mar 16, 2013",1,5,5.17,1
"Mar 15, 2013",9,27,2.97,4
"Mar 14, 2013",6,17,2.80,4
"Mar 13, 2013",10,22,2.21,9
"Mar 12, 2013",4,7,1.84,4
"Mar 11, 2013",3,11,3.58,3
"Mar 10, 2013",5,22,4.30,5
"Mar 09, 2013",5,22,4.45,5
"Mar 08, 2013",4,13,3.24,4
"Mar 07, 2013",6,18,2.98,6
"Mar 06, 2013",1,2,1.66,1
"Mar 05, 2013",11,23,2.05,9
"Mar 04, 2013",4,11,2.83,4
"Mar 03, 2013",6,20,3.39,5
"Mar 02, 2013",1,5,5.13,1
"Mar 01, 2013",7,10,1.43,6
"Feb 28, 2013",8,18,2.22,8
"Feb 27, 2013",10,27,2.68,8
"Feb 26, 2013",10,47,4.73,7
"Feb 25, 2013",9,31,3.46,7
"Feb 24, 2013",14,43,3.07,11
"Feb 23, 2013",6,10,1.67,5
"Feb 22, 2013",6,16,2.60,5
"Feb 21, 2013",8,23,2.88,6
"Feb 20, 2013",10,34,3.36,8
"Feb 19, 2013",7,22,3.09,6
"Feb 18, 2013",7,30,4.27,6
"Feb 17, 2013",9,39,4.30,9
"Feb 16, 2013",4,23,5.69,3
"Feb 15, 2013",7,23,3.24,7
"Feb 14, 2013",5,18,3.65,4
"Feb 13, 2013",5,18,3.53,4
"Feb 12, 2013",4,13,3.15,4
"Feb 11, 2013",12,38,3.15,11
"Feb 10, 2013",7,11,1.54,7
"Feb 09, 2013",6,33,5.50,6
"Feb 08, 2013",5,11,2.22,5
"Feb 07, 2013",7,21,2.94,6
"Feb 06, 2013",11,39,3.58,11
"Feb 05, 2013",15,58,3.85,13
"Feb 04, 2013",14,56,3.98,11
"Feb 03, 2013",9,30,3.30,8
"Feb 02, 2013",6,12,1.92,6
"Feb 01, 2013",11,39,3.58,8
"Jan 31, 2013",8,37,4.57,8
"Jan 30, 2013",19,68,3.56,17
"Jan 29, 2013",25,99,3.94,23
"Jan 28, 2013",8,17,2.13,6
"Jan 27, 2013",13,32,2.49,11
"Jan 26, 2013",9,40,4.43,6
"Jan 25, 2013",4,2,0.40,3
"Jan 24, 2013",7,15,2.12,4
"Jan 23, 2013",7,20,2.86,7
"Jan 22, 2013",11,35,3.22,8
"Jan 21, 2013",8,20,2.44,7
"Jan 20, 2013",16,38,2.35,11
"Jan 19, 2013",5,19,3.76,4
"Jan 18, 2013",3,16,5.30,3
"Jan 17, 2013",3,12,4.00,3
"Jan 16, 2013",5,14,2.87,5
"Jan 15, 2013",9,21,2.34,8
"Jan 14, 2013",14,37,2.66,11
"Jan 13, 2013",11,25,2.29,10
"Jan 12, 2013",6,14,2.29,5
"Jan 11, 2013",9,32,3.55,8
"Jan 10, 2013",11,29,2.62,9
"Jan 09, 2013",6,20,3.28,6
"Jan 08, 2013",7,17,2.39,7
"Jan 07, 2013",11,50,4.56,9
"Jan 06, 2013",13,29,2.26,12
"Jan 05, 2013",5,17,3.46,4
"Jan 04, 2013",8,28,3.49,6
"Jan 03, 2013",5,16,3.20,4
"Jan 02, 2013",6,22,3.69,5
"Jan 01, 2013",5,19,3.88,4
"Dec 31, 2012",2,13,6.45,2
"Dec 30, 2012",0,0,0.00,0
"Dec 29, 2012",1,1,1.43,1
"Dec 28, 2012",2,7,3.28,2
"Dec 27, 2012",7,19,2.76,5
"Dec 26, 2012",3,7,2.25,1
"Dec 25, 2012",2,8,4.02,2
"Dec 24, 2012",2,0,0.00,1
"Dec 23, 2012",2,6,2.87,2
"Dec 22, 2012",2,2,1.21,2
"Dec 21, 2012",5,6,1.14,4
"Dec 20, 2012",6,14,2.34,4
"Dec 19, 2012",7,13,1.81,6
"Dec 18, 2012",7,22,3.13,7
"Dec 17, 2012",7,21,3.01,7
"Dec 16, 2012",17,60,3.54,15
"Dec 15, 2012",10,10,1.01,6
"Dec 14, 2012",15,64,4.25,15
"Dec 13, 2012",14,48,3.44,13
"Dec 12, 2012",12,41,3.44,11
"Dec 11, 2012",34,123,3.60,28
"Dec 10, 2012",14,29,2.05,12
"Dec 09, 2012",22,77,3.51,20
"Dec 08, 2012",15,47,3.16,14
"Dec 07, 2012",11,40,3.66,10
"Dec 06, 2012",18,61,3.39,17
"Dec 05, 2012",15,53,3.51,14
"Dec 04, 2012",9,16,1.79,9
"Dec 03, 2012",14,42,2.98,13
"Dec 02, 2012",10,32,3.25,9
"Dec 01, 2012",2,7,3.34,2
"Nov 30, 2012",4,8,2.11,3
"Nov 29, 2012",3,8,2.53,3
"Nov 28, 2012",8,14,1.72,8
"Nov 27, 2012",11,45,4.05,9
"Nov 26, 2012",9,22,2.45,7
"Nov 25, 2012",5,7,1.42,4
"Nov 24, 2012",2,1,0.25,2
"Nov 23, 2012",10,31,3.09,9
"Nov 22, 2012",8,30,3.81,8
"Nov 21, 2012",10,42,4.22,9
"Nov 20, 2012",5,12,2.39,5
"Nov 19, 2012",9,27,2.95,7
"Nov 18, 2012",5,21,4.27,5
"Nov 17, 2012",8,36,4.55,8
"Nov 16, 2012",5,20,4.01,5
"Nov 15, 2012",9,36,3.96,8
"Nov 14, 2012",9,26,2.94,9
"Nov 13, 2012",9,41,4.61,9
"Nov 12, 2012",14,44,3.15,13
"Nov 11, 2012",6,22,3.63,6
"Nov 10, 2012",16,53,3.30,12
"Nov 09, 2012",6,34,5.65,6
"Nov 08, 2012",18,47,2.59,15
"Nov 07, 2012",14,42,2.99,13
"Nov 06, 2012",6,18,2.92,5
"Nov 05, 2012",11,26,2.34,11
"Nov 04, 2012",9,17,1.94,9
"Nov 03, 2012",7,11,1.62,7
"Nov 02, 2012",10,40,4.03,7
