Date,Views,Estimated minutes watched,Average view duration,Unique cookies
"Mar 20, 2013",25,66,2.66,25
"Mar 19, 2013",16,49,3.08,15
"Mar 18, 2013",18,39,2.19,17
"Mar 17, 2013",29,69,2.36,23
"Mar 16, 2013",8,26,3.26,7
"Mar 15, 2013",10,29,2.93,10
"Mar 14, 2013",16,45,2.78,14
"Mar 13, 2013",22,59,2.69,17
"Mar 12, 2013",25,65,2.61,23
"Mar 11, 2013",16,29,1.83,14
"Mar 10, 2013",18,47,2.62,17
"Mar 09, 2013",11,30,2.69,11
"Mar 08, 2013",19,44,2.31,14
"Mar 07, 2013",25,90,3.60,22
"Mar 06, 2013",28,79,2.81,22
"Mar 05, 2013",26,83,3.18,25
"Mar 04, 2013",32,76,2.39,28
"Mar 03, 2013",27,76,2.81,23
"Mar 02, 2013",23,67,2.90,16
"Mar 01, 2013",11,20,1.77,10
"Feb 28, 2013",13,31,2.40,9
"Feb 27, 2013",25,65,2.60,22
"Feb 26, 2013",23,38,1.66,21
"Feb 25, 2013",30,84,2.81,29
"Feb 24, 2013",23,54,2.35,19
"Feb 23, 2013",24,71,2.96,23
"Feb 22, 2013",28,76,2.70,25
"Feb 21, 2013",34,92,2.69,25
"Feb 20, 2013",21,36,1.73,19
"Feb 19, 2013",27,88,3.25,24
"Feb 18, 2013",26,73,2.81,22
"Feb 17, 2013",32,92,2.89,26
"Feb 16, 2013",28,94,3.35,25
"Feb 15, 2013",17,61,3.58,15
"Feb 14, 2013",17,57,3.36,16
"Feb 13, 2013",31,61,1.97,25
"Feb 12, 2013",39,94,2.40,30
"Feb 11, 2013",26,70,2.68,22
"Feb 10, 2013",26,70,2.67,24
"Feb 09, 2013",22,39,1.75,19
"Feb 08, 2013",13,29,2.25,12
"Feb 07, 2013",35,83,2.37,31
"Feb 06, 2013",21,73,3.47,21
"Feb 05, 2013",23,66,2.85,18
"Feb 04, 2013",31,91,2.95,28
"Feb 03, 2013",34,87,2.55,30
"Feb 02, 2013",17,51,2.98,17
"Feb 01, 2013",31,75,2.41,23
"Jan 31, 2013",27,73,2.70,24
"Jan 30, 2013",22,55,2.52,22
"Jan 29, 2013",21,49,2.34,20
"Jan 28, 2013",22,42,1.91,19
"Jan 27, 2013",30,73,2.42,27
"Jan 26, 2013",14,47,3.33,13
"Jan 25, 2013",10,23,2.33,9
"Jan 24, 2013",17,42,2.46,14
"Jan 23, 2013",33,77,2.32,26
"Jan 22, 2013",24,92,3.83,20
"Jan 21, 2013",24,52,2.17,22
"Jan 20, 2013",10,25,2.47,10
"Jan 19, 2013",11,34,3.13,10
"Jan 18, 2013",12,13,1.08,10
"Jan 17, 2013",19,52,2.74,18
"Jan 16, 2013",20,49,2.46,14
"Jan 15, 2013",23,75,3.27,20
"Jan 14, 2013",23,38,1.66,21
"Jan 13, 2013",24,58,2.43,19
"Jan 12, 2013",18,34,1.87,15
"Jan 11, 2013",13,46,3.55,12
"Jan 10, 2013",19,63,3.31,15
"Jan 09, 2013",12,41,3.38,10
"Jan 08, 2013",20,35,1.76,16
"Jan 07, 2013",21,54,2.55,17
"Jan 06, 2013",13,29,2.23,10
"Jan 05, 2013",9,15,1.67,7
"Jan 04, 2013",11,38,3.46,10
"Jan 03, 2013",5,18,3.55,4
"Jan 02, 2013",13,41,3.12,10
"Jan 01, 2013",2,6,3.06,2
"Dec 31, 2012",9,16,1.76,8
"Dec 30, 2012",11,29,2.64,11
"Dec 29, 2012",5,11,2.25,2
"Dec 28, 2012",5,9,1.78,4
"Dec 27, 2012",7,13,1.80,7
"Dec 26, 2012",1,0,0.00,1
"Dec 25, 2012",4,12,3.08,3
"Dec 24, 2012",7,32,4.63,5
"Dec 23, 2012",3,3,1.14,3
"Dec 22, 2012",3,2,0.72,3
"Dec 21, 2012",6,13,2.22,5
"Dec 20, 2012",15,30,1.99,13
"Dec 19, 2012",24,46,1.92,21
"Dec 18, 2012",23,46,2.01,21
"Dec 17, 2012",28,90,3.20,23
"Dec 16, 2012",20,41,2.06,18
"Dec 15, 2012",17,45,2.63,14
"Dec 14, 2012",25,54,2.17,21
"Dec 13, 2012",37,98,2.64,30
"Dec 12, 2012",45,135,3.01,42
"Dec 11, 2012",44,108,2.47,36
"Dec 10, 2012",40,96,2.40,34
"Dec 09, 2012",49,131,2.68,41
"Dec 08, 2012",27,70,2.58,24
"Dec 07, 2012",39,107,2.73,36
"Dec 06, 2012",42,96,2.27,34
"Dec 05, 2012",33,85,2.58,30
"Dec 04, 2012",27,73,2.69,24
"Dec 03, 2012",22,61,2.79,19
"Dec 02, 2012",31,50,1.62,27
"Dec 01, 2012",15,50,3.35,15
"Nov 30, 2012",21,39,1.86,18
"Nov 29, 2012",28,53,1.89,24
"Nov 28, 2012",22,67,3.05,22
"Nov 27, 2012",27,53,1.95,22
"Nov 26, 2012",21,35,1.67,21
"Nov 25, 2012",20,62,3.08,17
"Nov 24, 2012",9,22,2.40,8
"Nov 23, 2012",14,23,1.66,11
"Nov 22, 2012",24,57,2.39,18
"Nov 21, 2012",19,35,1.82,17
"Nov 20, 2012",27,75,2.77,25
"Nov 19, 2012",27,78,2.88,26
"Nov 18, 2012",29,82,2.84,25
"Nov 17, 2012",25,60,2.42,15
"Nov 16, 2012",20,52,2.59,13
"Nov 15, 2012",36,79,2.21,22
"Nov 14, 2012",41,98,2.40,31
"Nov 13, 2012",45,81,1.80,37
"Nov 12, 2012",37,108,2.92,32
"Nov 11, 2012",30,65,2.15,28
"Nov 10, 2012",25,67,2.69,23
"Nov 09, 2012",29,50,1.72,23
"Nov 08, 2012",34,71,2.10,29
"Nov 07, 2012",33,56,1.69,27
"Nov 06, 2012",38,75,1.98,31
"Nov 05, 2012",38,71,1.88,28
"Nov 04, 2012",46,122,2.66,42
"Nov 03, 2012",31,91,2.94,28
"Nov 02, 2012",10,24,2.41,8
"Nov 01, 2012",35,91,2.61,27
"Oct 31, 2012",53,124,2.33,42
"Oct 30, 2012",44,90,2.04,38
"Oct 29, 2012",46,115,2.51,39
"Oct 28, 2012",33,66,2.01,31
"Oct 27, 2012",31,74,2.40,28
"Oct 26, 2012",16,35,2.20,11
"Oct 25, 2012",24,66,2.74,20
"Oct 24, 2012",44,88,2.00,37
"Oct 23, 2012",45,99,2.21,39
"Oct 22, 2012",37,84,2.27,34
"Oct 21, 2012",47,107,2.27,45
"Oct 20, 2012",35,98,2.81,25
"Oct 19, 2012",31,65,2.09,23
"Oct 18, 2012",30,64,2.12,26
"Oct 17, 2012",59,131,2.21,50
"Oct 16, 2012",47,87,1.85,42
"Oct 15, 2012",41,85,2.08,34
"Oct 14, 2012",50,144,2.87,43
"Oct 13, 2012",50,108,2.16,35
"Oct 12, 2012",25,51,2.02,21
"Oct 11, 2012",43,113,2.62,36
"Oct 10, 2012",50,133,2.65,47
"Oct 09, 2012",61,157,2.58,52
"Oct 08, 2012",50,133,2.67,43
"Oct 07, 2012",36,74,2.06,32
"Oct 06, 2012",31,78,2.50,28
"Oct 05, 2012",40,99,2.46,32
"Oct 04, 2012",57,125,2.18,46
"Oct 03, 2012",69,179,2.59,62
"Oct 02, 2012",72,176,2.44,56
"Oct 01, 2012",52,135,2.60,44
"Sep 30, 2012",62,125,2.01,54
"Sep 29, 2012",36,117,3.26,34
"Sep 28, 2012",29,70,2.41,29
"Sep 27, 2012",45,111,2.47,40
"Sep 26, 2012",70,221,3.16,56
"Sep 25, 2012",62,195,3.14,52
"Sep 24, 2012",47,110,2.34,44
"Sep 23, 2012",31,90,2.91,27
"Sep 22, 2012",27,50,1.85,23
"Sep 21, 2012",33,64,1.94,22
"Sep 20, 2012",40,72,1.80,33
"Sep 19, 2012",54,118,2.19,44
"Sep 18, 2012",41,100,2.43,34
"Sep 17, 2012",34,53,1.57,31
"Sep 16, 2012",34,74,2.17,29
"Sep 15, 2012",26,54,2.08,22
"Sep 14, 2012",11,30,2.71,8
"Sep 13, 2012",37,106,2.86,31
"Sep 12, 2012",26,42,1.61,22
"Sep 11, 2012",35,80,2.28,26
"Sep 10, 2012",31,68,2.21,29
"Sep 09, 2012",23,63,2.73,23
"Sep 08, 2012",12,23,1.94,11
"Sep 07, 2012",17,53,3.12,10
"Sep 06, 2012",28,56,1.99,16
"Sep 05, 2012",17,34,2.00,11
"Sep 04, 2012",16,41,2.54,12
"Sep 03, 2012",26,74,2.83,23
"Sep 02, 2012",17,41,2.43,14
"Sep 01, 2012",17,44,2.60,17
